,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
142,Scurrid Colony,G,2.0,{1}{G},2.0,2.0,,"Reach
Scurrid Colony gets +2/+2 as long as you control eight or more lands.",common,Reach,,Creature
143,Spined Karok,G,3.0,{2}{G},2.0,4.0,,,common,,,Creature
144,Springmane Cervin,G,3.0,{2}{G},3.0,2.0,,"When Springmane Cervin enters the battlefield, you gain 2 life.",common,,,Creature
145,Tangletrap,G,2.0,{1}{G},,,,"Choose one —
• Tangletrap deals 5 damage to target creature with flying.
• Destroy target artifact.",common,,,Instant
146,Verdant Mastery,G,6.0,{5}{G},,,,"You may pay {3}{G} rather than pay this spell's mana cost.
Search your library for up to four basic land cards and reveal them. Put one of them onto the battlefield tapped under an opponent's control if the {3}{G} cost was paid. Put two of them onto the battlefield tapped under your control and the rest into your hand. Then shuffle.",rare,,,Sorcery
147,Augmenter Pugilist,G,3.0,{1}{G}{G},3.0,3.0,,"Trample
As long as you control eight or more lands, Augmenter Pugilist gets +5/+5.",rare,Trample,,Creature
148,Echoing Equation,U,5.0,{3}{U}{U},,,,"Choose target creature you control. Each other creature you control becomes a copy of it until end of turn, except those creatures aren't legendary if the chosen creature is legendary.",rare,,,Sorcery
149,"Blex, Vexing Pest",G,3.0,{2}{G},3.0,2.0,,"Other Pests, Bats, Insects, Snakes, and Spiders you control get +1/+1.
When Blex, Vexing Pest dies, you gain 4 life.",mythic,,Legendary,Creature
150,Search for Blex,B,4.0,{2}{B}{B},,,,Look at the top five cards of your library. You may put any number of them into your hand and the rest into your graveyard. You lose 3 life for each card you put into your hand this way.,mythic,,,Sorcery
151,"Extus, Oriq Overlord","B, W",4.0,{1}{W}{B}{B},2.0,4.0,,"Double strike
Magecraft — Whenever you cast or copy an instant or sorcery spell, return target nonlegendary creature card from your graveyard to your hand.",mythic,"Double strike, Magecraft",Legendary,Creature
152,Awaken the Blood Avatar,"B, R",8.0,{6}{B}{R},,,,"As an additional cost to cast this spell, you may sacrifice any number of creatures. This spell costs {2} less to cast for each creature sacrificed this way.
Each opponent sacrifices a creature. Create a 3/6 black and red Avatar creature token with haste and ""Whenever this creature attacks, it deals 3 damage to each opponent.""",mythic,,,Sorcery
153,Flamescroll Celebrant,R,2.0,{1}{R},2.0,1.0,,"Whenever an opponent activates an ability that isn't a mana ability, Flamescroll Celebrant deals 1 damage to that player.
{1}{R}: Flamescroll Celebrant gets +2/+0 until end of turn.",rare,,,Creature
154,Revel in Silence,W,2.0,{W}{W},,,,"Your opponents can't cast spells or activate planeswalkers' loyalty abilities this turn.
Exile Revel in Silence.",rare,,,Instant
155,"Jadzi, Oracle of Arcavios",U,8.0,{6}{U}{U},5.0,5.0,,"Discard a card: Return Jadzi, Oracle of Arcavios to its owner's hand.
Magecraft — Whenever you cast or copy an instant or sorcery spell, reveal the top card of your library. If it's a nonland card, you may cast it by paying {1} rather than paying its mana cost. If it's a land card, put it onto the battlefield.",mythic,Magecraft,Legendary,Creature
156,Journey to the Oracle,G,4.0,{2}{G}{G},,,,"You may put any number of land cards from your hand onto the battlefield. Then if you control eight or more lands, you may discard a card. If you do, return Journey to the Oracle to its owner's hand.",mythic,,,Sorcery
157,"Kianne, Dean of Substance",G,3.0,{2}{G},2.0,2.0,,"{T}: Exile the top card of your library. If it's a land card, put it into your hand. Otherwise, put a study counter on it.
{4}{G}: Create a 0/0 green and blue Fractal creature token. Put a +1/+1 counter on it for each different mana value among nonland cards you own in exile with study counters on them.",rare,,Legendary,Creature
158,"Imbraham, Dean of Theory",U,4.0,{2}{U}{U},3.0,3.0,,"Flying
{X}{U}{U}, {T}: Exile the top X cards of your library and put a study counter on each of them. Then you may put a card you own in exile with a study counter on it into your hand.",rare,Flying,Legendary,Creature
159,"Mila, Crafty Companion",W,3.0,{1}{W}{W},2.0,3.0,,"Whenever an opponent attacks one or more planeswalkers you control, put a loyalty counter on each planeswalker you control.
Whenever a permanent you control becomes the target of a spell or ability an opponent controls, you may draw a card.",mythic,,Legendary,Creature
160,"Lukka, Wayward Bonder",R,6.0,{4}{R}{R},,,5.0,"[+1]: You may discard a card. If you do, draw a card. If a creature card was discarded this way, draw two cards instead.
[−2]: Return target creature card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of your next upkeep.
[−7]: You get an emblem with ""Whenever a creature enters the battlefield under your control, it deals damage equal to its power to any target.""",mythic,,Legendary,Planeswalker
161,Pestilent Cauldron,B,3.0,{2}{B},,,,"{T}, Discard a card: Create a 1/1 black and green Pest creature token with ""When this creature dies, you gain 1 life.""
{1}, {T}: Each opponent mills cards equal to the amount of life you gained this turn.
{4}, {T}: Exile four target cards from a single graveyard. Draw a card.",rare,Mill,,Artifact
162,Restorative Burst,G,5.0,{3}{G}{G},,,,"Return up to two target creature, land, and/or planeswalker cards from your graveyard to your hand. Each player gains 4 life. Exile Restorative Burst.",rare,,,Sorcery
163,"Plargg, Dean of Chaos",R,2.0,{1}{R},2.0,2.0,,"{T}, Discard a card: Draw a card.
{4}{R}, {T}: Reveal cards from the top of your library until you reveal a nonlegendary, nonland card with mana value 3 or less. You may cast that card without paying its mana cost. Put all revealed cards not cast this way on the bottom of your library in a random order.",rare,,Legendary,Creature
164,"Augusta, Dean of Order",W,3.0,{2}{W},1.0,3.0,,"Other tapped creatures you control get +1/+0.
Other untapped creatures you control get +0/+1.
Whenever you attack, untap each creature you control, then tap any number of creatures you control.",rare,,Legendary,Creature
165,"Rowan, Scholar of Sparks",R,3.0,{2}{R},,,2.0,"Instant and sorcery spells you cast cost {1} less to cast.
[+1]: Rowan, Scholar of Sparks deals 1 damage to each opponent. If you've drawn three or more cards this turn, she deals 3 damage to each opponent instead.
[−4]: You get an emblem with ""Whenever you cast an instant or sorcery spell, you may pay {2}. If you do, copy that spell. You may choose new targets for the copy.""",mythic,,Legendary,Planeswalker
166,"Will, Scholar of Frost",U,5.0,{4}{U},,,4.0,"Instant and sorcery spells you cast cost {1} less to cast.
[+1]: Up to one target creature has base power and toughness 0/2 until your next turn.
[−3]: Draw two cards.
[−7]: Exile up to five target permanents. For each permanent exiled this way, its controller creates a 4/4 blue and red Elemental creature token.",mythic,,Legendary,Planeswalker
167,Selfless Glyphweaver,W,3.0,{2}{W},2.0,3.0,,Exile Selfless Glyphweaver: Creatures you control gain indestructible until end of turn.,rare,,,Creature
168,Deadly Vanity,B,8.0,{5}{B}{B}{B},,,,"Choose a creature or planeswalker, then destroy all other creatures and planeswalkers.",rare,,,Sorcery
169,"Shaile, Dean of Radiance",W,2.0,{1}{W},1.0,1.0,,"Flying, vigilance
{T}: Put a +1/+1 counter on each creature that entered the battlefield under your control this turn.",rare,"Flying, Vigilance",Legendary,Creature
170,"Embrose, Dean of Shadow",B,4.0,{2}{B}{B},4.0,4.0,,"{T}: Put a +1/+1 counter on another target creature, then Embrose, Dean of Shadow deals 2 damage to that creature.
Whenever a creature you control with a +1/+1 counter on it dies, draw a card.",rare,,Legendary,Creature
171,Torrent Sculptor,U,4.0,{2}{U}{U},2.0,2.0,,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
When Torrent Sculptor enters the battlefield, exile an instant or sorcery card from your graveyard. Put a number of +1/+1 counters on Torrent Sculptor equal to half that card's mana value, rounded up.",rare,Ward,,Creature
172,Flamethrower Sonata,R,2.0,{1}{R},,,,"Discard a card, then draw a card. When you discard an instant or sorcery card this way, Flamethrower Sonata deals damage equal to that card's mana value to target creature or planeswalker you don't control.",rare,,,Sorcery
173,"Uvilda, Dean of Perfection",U,3.0,{2}{U},2.0,2.0,,"{T}: You may exile an instant or sorcery card from your hand and put three hone counters on it. It gains ""At the beginning of your upkeep, if this card is exiled, remove a hone counter from it"" and ""When the last hone counter is removed from this card, if it's exiled, you may cast it. It costs {4} less to cast this way.""",rare,,Legendary,Creature
174,"Nassari, Dean of Expression",R,5.0,{3}{R}{R},4.0,4.0,,"At the beginning of your upkeep, exile the top card of each opponent's library. Until end of turn, you may cast spells from among those exiled cards, and you may spend mana as though it were mana of any color to cast those spells.
Whenever you cast a spell from exile, put a +1/+1 counter on Nassari, Dean of Expression.",rare,,Legendary,Creature
175,"Valentin, Dean of the Vein",B,1.0,{B},1.0,1.0,,"Menace, lifelink
If a nontoken creature an opponent controls would die, exile it instead. When you do, you may pay {2}. If you do, create a 1/1 black and green Pest creature token with ""When this creature dies, you gain 1 life.""",rare,"Lifelink, Menace",Legendary,Creature
176,"Lisette, Dean of the Root",G,4.0,{2}{G}{G},4.0,4.0,,"Whenever you gain life, you may pay {1}. If you do, put a +1/+1 counter on each creature you control and those creatures gain trample until end of turn.",rare,,Legendary,Creature
177,Aether Helix,"G, U",5.0,{3}{G}{U},,,,Return target permanent to its owner's hand. Return target permanent card from your graveyard to your hand.,uncommon,,,Sorcery
178,Beledros Witherbloom,"B, G",7.0,{5}{B}{G},4.0,4.0,,"Flying
At the beginning of each upkeep, create a 1/1 black and green Pest creature token with ""When this creature dies, you gain 1 life.""
Pay 10 life: Untap all lands you control. Activate only once each turn.",mythic,Flying,Legendary,Creature
179,Biomathematician,"G, U",3.0,{1}{G}{U},2.0,2.0,,"When Biomathematician enters the battlefield, create a 0/0 green and blue Fractal creature token. Put a +1/+1 counter on each Fractal you control.",common,,,Creature
180,Blade Historian,"R, W",4.0,{R/W}{R/W}{R/W}{R/W},2.0,3.0,,Attacking creatures you control have double strike.,rare,,,Creature
181,Blood Researcher,"B, G",3.0,{1}{B}{G},2.0,2.0,,"Menace (This creature can't be blocked except by two or more creatures.)
Whenever you gain life, put a +1/+1 counter on Blood Researcher.",common,Menace,,Creature
182,Blot Out the Sky,"B, W",2.0,{X}{W}{B},,,,"Create X tapped 2/1 white and black Inkling creature tokens with flying. If X is 6 or more, destroy all noncreature, nonland permanents.",mythic,,,Sorcery
183,Body of Research,"G, U",6.0,{G}{G}{G}{U}{U}{U},,,,"Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it, where X is the number of cards in your library.",mythic,,,Sorcery
184,Closing Statement,"B, W",5.0,{3}{W}{B},,,,"This spell costs {2} less to cast during your end step.
Destroy target creature or planeswalker you don't control. Put a +1/+1 counter on up to one target creature you control.",uncommon,,,Instant
185,Cram Session,"B, G",2.0,{1}{B/G},,,,"You gain 4 life.
Learn. (You may reveal a Lesson card you own from outside the game and put it into your hand, or discard a card to draw a card.)",common,Learn,,Sorcery
186,Creative Outburst,"R, U",7.0,{3}{U}{U}{R}{R},,,,"Creative Outburst deals 5 damage to any target. Look at the top five cards of your library. Put one of them into your hand and the rest on the bottom of your library in a random order.
{U/R}{U/R}, Discard Creative Outburst: Create a Treasure token.",uncommon,,,Instant
187,Culling Ritual,"B, G",4.0,{2}{B}{G},,,,Destroy each nonland permanent with mana value 2 or less. Add {B} or {G} for each permanent destroyed this way.,rare,,,Sorcery
188,Culmination of Studies,"R, U",2.0,{X}{U}{R},,,,"Exile the top X cards of your library. For each land card exiled this way, create a Treasure token. For each blue card exiled this way, draw a card. For each red card exiled this way, Culmination of Studies deals 1 damage to each opponent.",rare,,,Sorcery
189,Daemogoth Titan,"B, G",4.0,{B/G}{B/G}{B/G}{B/G},11.0,10.0,,"Whenever Daemogoth Titan attacks or blocks, sacrifice a creature.",rare,,,Creature
190,Daemogoth Woe-Eater,"B, G",4.0,{1}{B}{B/G}{G},7.0,6.0,,"At the beginning of your upkeep, sacrifice a creature.
When you sacrifice Daemogoth Woe-Eater, each opponent discards a card, you draw a card, and you gain 2 life.",uncommon,,,Creature
191,Deadly Brew,"B, G",2.0,{B}{G},,,,"Each player sacrifices a creature or planeswalker. If you sacrificed a permanent this way, you may return another permanent card from your graveyard to your hand.",uncommon,,,Sorcery
192,Decisive Denial,"G, U",2.0,{G}{U},,,,"Choose one —
• Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)
• Counter target noncreature spell unless its controller pays {3}.",uncommon,Fight,,Instant
193,"Dina, Soul Steeper","B, G",2.0,{B}{G},1.0,3.0,,"Whenever you gain life, each opponent loses 1 life.
{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",uncommon,,Legendary,Creature
194,Double Major,"G, U",2.0,{G}{U},,,,"Copy target creature spell you control, except it isn't legendary if the spell is legendary. (A copy of a creature spell becomes a token.)",rare,,,Instant
195,Dramatic Finale,"B, W",4.0,{W/B}{W/B}{W/B}{W/B},,,,"Creature tokens you control get +1/+1.
Whenever one or more nontoken creatures you control die, create a 2/1 white and black Inkling creature token with flying. This ability triggers only once each turn.",rare,,,Enchantment
196,Elemental Expressionist,"R, U",4.0,{U/R}{U/R}{U/R}{U/R},4.0,4.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, choose target creature you control. Until end of turn, it gains ""If this creature would leave the battlefield, exile it instead of putting it anywhere else"" and ""When this creature is put into exile, create a 4/4 blue and red Elemental creature token."" (Each instance of that ability triggers separately.)",rare,Magecraft,,Creature
197,Elemental Masterpiece,"R, U",7.0,{5}{U}{R},,,,"Create two 4/4 blue and red Elemental creature tokens.
{U/R}{U/R}, Discard Elemental Masterpiece: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,,,Sorcery
198,Elemental Summoning,"R, U",5.0,{3}{U/R}{U/R},,,,Create a 4/4 blue and red Elemental creature token.,common,,,Sorcery
199,Eureka Moment,"G, U",4.0,{2}{G}{U},,,,Draw two cards. You may put a land card from your hand onto the battlefield.,common,,,Instant
200,Exhilarating Elocution,"B, W",4.0,{2}{W}{B},,,,Put two +1/+1 counters on target creature you control. Other creatures you control get +1/+1 until end of turn.,common,,,Sorcery
201,Expressive Iteration,"R, U",2.0,{U}{R},,,,"Look at the top three cards of your library. Put one of them into your hand, put one of them on the bottom of your library, and exile one of them. You may play the exiled card this turn.",uncommon,,,Sorcery
202,Fractal Summoning,"G, U",2.0,{X}{G/U}{G/U},,,,Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it.,common,,,Sorcery
203,Fracture,"B, W",2.0,{W}{B},,,,"Destroy target artifact, enchantment, or planeswalker.",uncommon,,,Instant
204,Galazeth Prismari,"R, U",4.0,{2}{U}{R},3.0,4.0,,"Flying
When Galazeth Prismari enters the battlefield, create a Treasure token.
Artifacts you control have ""{T}: Add one mana of any color. Spend this mana only to cast an instant or sorcery spell.""",mythic,Flying,Legendary,Creature
205,Golden Ratio,"G, U",3.0,{1}{G}{U},,,,Draw a card for each different power among creatures you control.,uncommon,,,Sorcery
206,Harness Infinity,"B, G",7.0,{1}{B}{B}{B}{G}{G}{G},,,,"Exchange your hand and graveyard.
Exile Harness Infinity.",mythic,,,Instant
207,Hofri Ghostforge,"R, W",5.0,{3}{R}{W},4.0,5.0,,"Spirits you control get +1/+1 and have trample and haste.
Whenever another nontoken creature you control dies, exile it. If you do, create a token that's a copy of that creature, except it's a Spirit in addition to its other types and it has ""When this creature leaves the battlefield, return the exiled card to its owner's graveyard.""",mythic,,Legendary,Creature
208,Humiliate,"B, W",2.0,{W}{B},,,,Target opponent reveals their hand. You choose a nonland card from it. That player discards that card. Put a +1/+1 counter on a creature you control.,uncommon,,,Sorcery
209,Infuse with Vitality,"B, G",2.0,{B}{G},,,,"Until end of turn, target creature gains deathtouch and ""When this creature dies, return it to the battlefield tapped under its owner's control.""
You gain 2 life.",common,,,Instant
210,Inkling Summoning,"B, W",3.0,{1}{W/B}{W/B},,,,Create a 2/1 white and black Inkling creature token with flying.,common,,,Sorcery
211,"Kasmina, Enigma Sage","G, U",3.0,{1}{G}{U},,,2.0,"Each other planeswalker you control has the loyalty abilities of Kasmina, Enigma Sage.
[+2]: Scry 1.
[−X]: Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it.
[−8]: Search your library for an instant or sorcery card that shares a color with this planeswalker, exile that card, then shuffle. You may cast that card without paying its mana cost.",mythic,Scry,Legendary,Planeswalker
212,"Killian, Ink Duelist","B, W",2.0,{W}{B},2.0,2.0,,"Lifelink
Menace (This creature can't be blocked except by two or more creatures.)
Spells you cast that target a creature cost {2} less to cast.",uncommon,"Lifelink, Menace",Legendary,Creature
213,Lorehold Apprentice,"R, W",2.0,{R}{W},2.0,2.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, until end of turn, Spirit creatures you control gain ""{T}: This creature deals 1 damage to each opponent.""",uncommon,Magecraft,,Creature
214,Lorehold Command,"R, W",5.0,{3}{R}{W},,,,"Choose two —
• Create a 3/2 red and white Spirit creature token.
• Creatures you control get +1/+0 and gain indestructible and haste until end of turn.
• Lorehold Command deals 3 damage to any target. Target player gains 3 life.
• Sacrifice a permanent, then draw two cards.",rare,,,Instant
215,Lorehold Excavation,"R, W",2.0,{R}{W},,,,"At the beginning of your end step, mill a card. If a land card was milled this way, you gain 1 life. Otherwise, Lorehold Excavation deals 1 damage to each opponent. (To mill a card, put the top card of your library into your graveyard.)
{5}, Exile a creature card from your graveyard: Create a tapped 3/2 red and white Spirit creature token.",uncommon,Mill,,Enchantment
216,Lorehold Pledgemage,"R, W",3.0,{1}{R/W}{R/W},2.0,2.0,,"First strike
Magecraft — Whenever you cast or copy an instant or sorcery spell, Lorehold Pledgemage gets +1/+0 until end of turn.",common,"First strike, Magecraft",,Creature
217,Maelstrom Muse,"R, U",4.0,{1}{U}{U/R}{R},2.0,4.0,,"Flying
Whenever Maelstrom Muse attacks, the next instant or sorcery spell you cast this turn costs {X} less to cast, where X is Maelstrom Muse's power as this ability resolves.",uncommon,Flying,,Creature
218,Magma Opus,"R, U",8.0,{6}{U}{R},,,,"Magma Opus deals 4 damage divided as you choose among any number of targets. Tap two target permanents. Create a 4/4 blue and red Elemental creature token. Draw two cards.
{U/R}{U/R}, Discard Magma Opus: Create a Treasure token.",mythic,,,Instant
219,Make Your Mark,"R, W",1.0,{R/W},,,,"Target creature gets +1/+0 until end of turn. When that creature dies this turn, create a 3/2 red and white Spirit creature token.",common,,,Instant
220,Manifestation Sage,"G, U",4.0,{G/U}{G/U}{G/U}{G/U},2.0,2.0,,"When Manifestation Sage enters the battlefield, create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it, where X is the number of cards in your hand.",rare,,,Creature
221,Moldering Karok,"B, G",4.0,{2}{B}{G},3.0,3.0,,"Trample, lifelink",common,"Lifelink, Trample",,Creature
222,Mortality Spear,"B, G",4.0,{2}{B}{G},,,,"This spell costs {2} less to cast if you gained life this turn.
Destroy target nonland permanent.",uncommon,,,Instant
223,Needlethorn Drake,"G, U",2.0,{G}{U},1.0,1.0,,"Flying, deathtouch",common,"Deathtouch, Flying",,Creature
224,Oggyar Battle-Seer,"R, U",5.0,{3}{U}{R},3.0,4.0,,"Haste
{T}: Scry 1.",common,"Haste, Scry",,Creature
225,Owlin Shieldmage,"B, W",5.0,{3}{W}{B},3.0,3.0,,"Flying
Ward—Pay 3 life. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays 3 life.)",common,"Flying, Ward",,Creature
226,Pest Summoning,"B, G",3.0,{1}{B/G}{B/G},,,,"Create two 1/1 black and green Pest creature tokens with ""When this creature dies, you gain 1 life.""",common,,,Sorcery
227,Practical Research,"R, U",5.0,{3}{U}{R},,,,Draw four cards. Then discard two cards unless you discard an instant or sorcery card.,uncommon,,,Instant
228,Prismari Apprentice,"R, U",2.0,{U}{R},2.0,2.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, Prismari Apprentice can't be blocked this turn. If that spell has mana value 5 or greater, put a +1/+1 counter on Prismari Apprentice.",uncommon,Magecraft,,Creature
229,Prismari Command,"R, U",3.0,{1}{U}{R},,,,"Choose two —
• Prismari Command deals 2 damage to any target.
• Target player draws two cards, then discards two cards.
• Target player creates a Treasure token.
• Destroy target artifact.",rare,,,Instant
230,Prismari Pledgemage,"R, U",2.0,{U/R}{U/R},3.0,3.0,,"Defender
Magecraft — Whenever you cast or copy an instant or sorcery spell, Prismari Pledgemage can attack this turn as though it didn't have defender.",common,"Defender, Magecraft",,Creature
231,Quandrix Apprentice,"G, U",2.0,{G}{U},2.0,2.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, look at the top three cards of your library. You may reveal a land card from among them and put that card into your hand. Put the rest on the bottom of your library in any order.",uncommon,Magecraft,,Creature
232,Quandrix Command,"G, U",3.0,{1}{G}{U},,,,"Choose two —
• Return target creature or planeswalker to its owner's hand.
• Counter target artifact or enchantment spell.
• Put two +1/+1 counters on target creature.
• Target player shuffles up to three target cards from their graveyard into their library.",rare,,,Instant
233,Quandrix Cultivator,"G, U",4.0,{1}{G}{G/U}{U},3.0,4.0,,"When Quandrix Cultivator enters the battlefield, you may search your library for a basic Forest or Island card, put it onto the battlefield, then shuffle.",uncommon,,,Creature
234,Quandrix Pledgemage,"G, U",3.0,{1}{G/U}{G/U},2.0,2.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, put a +1/+1 counter on Quandrix Pledgemage.",common,Magecraft,,Creature
235,"Quintorius, Field Historian","R, W",5.0,{3}{R}{W},2.0,4.0,,"Spirits you control get +1/+0.
Whenever one or more cards leave your graveyard, create a 3/2 red and white Spirit creature token.",uncommon,,Legendary,Creature
236,Radiant Scrollwielder,"R, W",4.0,{2}{R}{W},2.0,4.0,,"Instant and sorcery spells you control have lifelink.
At the beginning of your upkeep, exile an instant or sorcery card at random from your graveyard. You may cast it this turn. If a spell cast this way would be put into your graveyard, exile it instead.",rare,,,Creature
237,Reconstruct History,"R, W",4.0,{2}{R}{W},,,,"Return up to one target artifact card, up to one target enchantment card, up to one target instant card, up to one target sorcery card, and up to one target planeswalker card from your graveyard to your hand.
Exile Reconstruct History.",uncommon,,,Sorcery
238,Relic Sloth,"R, W",5.0,{3}{R}{W},4.0,4.0,,"Vigilance
Menace (This creature can't be blocked except by two or more creatures.)",common,"Menace, Vigilance",,Creature
239,Returned Pastcaller,"R, W",6.0,{3}{R}{R/W}{W},4.0,2.0,,"Flying
When Returned Pastcaller enters the battlefield, return target Spirit, instant, or sorcery card from your graveyard to your hand.",uncommon,Flying,,Creature
240,Rip Apart,"R, W",2.0,{R}{W},,,,"Choose one —
• Rip Apart deals 3 damage to target creature or planeswalker.
• Destroy target artifact or enchantment.",uncommon,,,Sorcery
241,Rise of Extus,"B, W",6.0,{4}{W/B}{W/B},,,,"Exile target creature. Exile up to one target instant or sorcery card from a graveyard.
Learn. (You may reveal a Lesson card you own from outside the game and put it into your hand, or discard a card to draw a card.)",common,Learn,,Sorcery
242,"Rootha, Mercurial Artist","R, U",3.0,{1}{U}{R},1.0,4.0,,"{2}, Return Rootha, Mercurial Artist to its owner's hand: Copy target instant or sorcery spell you control. You may choose new targets for the copy.",uncommon,,Legendary,Creature
243,Rushed Rebirth,"B, G",2.0,{B}{G},,,,"Choose target creature. When that creature dies this turn, search your library for a creature card with lesser mana value, put it onto the battlefield tapped, then shuffle.",rare,,,Instant
244,Shadewing Laureate,"B, W",3.0,{W}{W/B}{B},2.0,2.0,,"Flying
Whenever another creature you control with flying dies, put a +1/+1 counter on target creature you control.",uncommon,Flying,,Creature
245,Shadrix Silverquill,"B, W",5.0,{3}{W}{B},2.0,5.0,,"Flying, double strike
At the beginning of combat on your turn, you may choose two. Each mode must target a different player.
• Target player creates a 2/1 white and black Inkling creature token with flying.
• Target player draws a card and loses 1 life.
• Target player puts a +1/+1 counter on each creature they control.",mythic,"Double strike, Flying",Legendary,Creature
246,Silverquill Apprentice,"B, W",2.0,{W}{B},2.0,2.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, target creature gets +1/+0 until end of turn.",uncommon,Magecraft,,Creature
247,Silverquill Command,"B, W",4.0,{2}{W}{B},,,,"Choose two —
• Target creature gets +3/+3 and gains flying until end of turn.
• Return target creature card with mana value 2 or less from your graveyard to the battlefield.
• Target player draws a card and loses 1 life.
• Target opponent sacrifices a creature.",rare,,,Sorcery
248,Silverquill Pledgemage,"B, W",3.0,{1}{W/B}{W/B},3.0,1.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, Silverquill Pledgemage gains your choice of flying or lifelink until end of turn.",common,Magecraft,,Creature
249,Silverquill Silencer,"B, W",2.0,{W}{B},3.0,2.0,,"As Silverquill Silencer enters the battlefield, choose a nonland card name.
Whenever an opponent casts a spell with the chosen name, they lose 3 life and you draw a card.",rare,,,Creature
250,Spectacle Mage,"R, U",3.0,{1}{U}{R},2.0,2.0,,"Flying
Instant and sorcery spells you cast with mana value 5 or greater cost {1} less to cast.",common,Flying,,Creature
251,Spirit Summoning,"R, W",3.0,{1}{R/W}{R/W},,,,Create a 3/2 red and white Spirit creature token.,common,,,Sorcery
252,Spiteful Squad,"B, W",4.0,{2}{W}{B},0.0,0.0,,"Deathtouch
Spiteful Squad enters the battlefield with two +1/+1 counters on it.
When Spiteful Squad dies, put its counters on target creature you control.",common,Deathtouch,,Creature
253,Square Up,"G, U",2.0,{1}{G/U},,,,Target creature has base power and toughness 4/4 until end of turn.,common,,,Instant
254,Stonebound Mentor,"R, W",3.0,{1}{R}{W},3.0,3.0,,"Whenever one or more cards leave your graveyard, scry 1.",common,Scry,,Creature
255,Tanazir Quandrix,"G, U",5.0,{3}{G}{U},4.0,4.0,,"Flying, trample
When Tanazir Quandrix enters the battlefield, double the number of +1/+1 counters on target creature you control.
Whenever Tanazir Quandrix attacks, you may have the base power and toughness of other creatures you control become equal to Tanazir Quandrix's power and toughness until end of turn.",mythic,"Flying, Trample",Legendary,Creature
256,Teach by Example,"R, U",2.0,{U/R}{U/R},,,,"When you cast your next instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",common,,,Instant
257,Tend the Pests,"B, G",2.0,{B}{G},,,,"As an additional cost to cast this spell, sacrifice a creature.
Create X 1/1 black and green Pest creature tokens with ""When this creature dies, you gain 1 life,"" where X is the sacrificed creature's power.",uncommon,,,Instant
258,Thrilling Discovery,"R, W",2.0,{R}{W},,,,"You gain 2 life. Then you may discard two cards. If you do, draw three cards.",common,,,Sorcery
259,Vanishing Verse,"B, W",2.0,{W}{B},,,,Exile target monocolored permanent.,rare,,,Instant
260,Velomachus Lorehold,"R, W",7.0,{5}{R}{W},5.0,5.0,,"Flying, vigilance, haste
Whenever Velomachus Lorehold attacks, look at the top seven cards of your library. You may cast an instant or sorcery spell with mana value less than or equal to Velomachus Lorehold's power from among them without paying its mana cost. Put the rest on the bottom of your library in a random order.",mythic,"Flying, Haste, Vigilance",Legendary,Creature
261,Venerable Warsinger,"R, W",3.0,{1}{R}{W},3.0,3.0,,"Vigilance, trample
Whenever Venerable Warsinger deals combat damage to a player, you may return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of damage Venerable Warsinger dealt to that player.",rare,"Trample, Vigilance",,Creature
262,Witherbloom Apprentice,"B, G",2.0,{B}{G},2.0,2.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, each opponent loses 1 life and you gain 1 life.",uncommon,Magecraft,,Creature
263,Witherbloom Command,"B, G",2.0,{B}{G},,,,"Choose two —
• Target player mills three cards, then you return a land card from your graveyard to your hand.
• Destroy target noncreature, nonland permanent with mana value 2 or less.
• Target creature gets -3/-1 until end of turn.
• Target opponent loses 2 life and you gain 2 life.",rare,Mill,,Sorcery
264,Witherbloom Pledgemage,"B, G",5.0,{3}{B/G}{B/G},5.0,5.0,,"Magecraft — Whenever you cast or copy an instant or sorcery spell, you gain 1 life.",common,Magecraft,,Creature
265,"Zimone, Quandrix Prodigy","G, U",2.0,{G}{U},1.0,2.0,,"{1}, {T}: You may put a land card from your hand onto the battlefield tapped.
{4}, {T}: Draw a card. If you control eight or more lands, draw two cards instead.",uncommon,,Legendary,Creature
