,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
128,"Urabrask, Heretic Praetor",R,5.0,{3}{R}{R},4.0,4.0,,"Haste
At the beginning of your upkeep, exile the top card of your library. You may play it this turn.
At the beginning of each opponent's upkeep, the next time they would draw a card this turn, instead they exile the top card of their library. They may play it this turn.",mythic,Haste,Legendary,Creature
129,Widespread Thieving,R,3.0,{2}{R},,,,"Hideaway 5 (When this enchantment enters the battlefield, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)
Whenever you cast a multicolored spell, create a Treasure token. Then you may pay {W}{U}{B}{R}{G}. If you do, you may play the exiled card without paying its mana cost.",rare,Hideaway,,Enchantment
130,Witty Roastmaster,R,3.0,{2}{R},3.0,2.0,,"Alliance — Whenever another creature enters the battlefield under your control, Witty Roastmaster deals 1 damage to each opponent.",common,Alliance,,Creature
131,Wrecking Crew,R,5.0,{4}{R},4.0,5.0,,"Reach, trample",common,"Reach, Trample",,Creature
132,Attended Socialite,G,2.0,{1}{G},2.0,1.0,,"Alliance — Whenever another creature enters the battlefield under your control, Attended Socialite gets +1/+1 until end of turn.",common,Alliance,,Creature
133,Bootleggers' Stash,G,6.0,{5}{G},,,,"Lands you control have ""{T}: Create a Treasure token.""",mythic,,,Artifact
134,Bouncer's Beatdown,G,3.0,{2}{G},,,,"This spell costs {2} less to cast if it targets a black permanent.
Bouncer's Beatdown deals X damage to target creature or planeswalker, where X is the greatest power among creatures you control. If that creature or planeswalker would die this turn, exile it instead.",uncommon,,,Instant
135,Broken Wings,G,3.0,{2}{G},,,,"Destroy target artifact, enchantment, or creature with flying.",common,,,Instant
136,Cabaretti Initiate,G,1.0,{G},1.0,2.0,,{2}{R/W}: Cabaretti Initiate gains double strike until end of turn.,common,,,Creature
137,Caldaia Strongarm,G,5.0,{4}{G},2.0,3.0,,"When Caldaia Strongarm enters the battlefield, put two +1/+1 counters on target creature.
Blitz {3}{G} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)",common,Blitz,,Creature
138,Capenna Express,G,4.0,{3}{G},6.0,6.0,,"Sacrifice a Treasure: Capenna Express becomes an artifact creature until end of turn.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",common,Crew,,Artifact
139,Civic Gardener,G,2.0,{1}{G},2.0,2.0,,"Whenever Civic Gardener attacks, untap target creature or land.",common,,,Creature
140,Cleanup Crew,G,6.0,{4}{G}{G},6.0,6.0,,"When Cleanup Crew enters the battlefield, choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.
• You gain 4 life.",uncommon,,,Creature
141,Courier's Briefcase,G,2.0,{1}{G},,,,"When Courier's Briefcase enters the battlefield, create a 1/1 green and white Citizen creature token.
{T}, Sacrifice Courier's Briefcase: Add one mana of any color.
{W}{U}{B}{R}{G}, {T}, Sacrifice Courier's Briefcase: Draw three cards.",uncommon,,,Artifact
142,Elegant Entourage,G,4.0,{3}{G},4.0,4.0,,"Alliance — Whenever another creature enters the battlefield under your control, target creature other than Elegant Entourage gets +1/+1 and gains trample until end of turn.",uncommon,Alliance,,Creature
143,Evolving Door,G,3.0,{2}{G},,,,"{1}, {T}, Sacrifice a creature: Count the colors of the sacrificed creature, then search your library for a creature card that's exactly that many colors plus one. Exile that card, then shuffle. You may cast the exiled card. Activate only as a sorcery.",rare,,,Artifact
144,Fight Rigging,G,3.0,{2}{G},,,,"Hideaway 5 (When this enchantment enters the battlefield, look at the top five cards of your library, exile one face down, then put the rest on the bottom in a random order.)
At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. Then if you control a creature with power 7 or greater, you may play the exiled card without paying its mana cost.",rare,Hideaway,,Enchantment
145,For the Family,G,1.0,{G},,,,"Target creature gets +2/+2 until end of turn. If you control four or more creatures, that creature gets +4/+4 until end of turn instead.",common,,,Instant
146,Freelance Muscle,G,5.0,{4}{G},4.0,4.0,,"Whenever Freelance Muscle attacks or blocks, it gets +X/+X until end of turn, where X is the greatest power and/or toughness among other creatures you control.",uncommon,,,Creature
147,Gala Greeters,G,2.0,{1}{G},1.0,1.0,,"Alliance — Whenever another creature enters the battlefield under your control, choose one that hasn't been chosen this turn —
• Put a +1/+1 counter on Gala Greeters.
• Create a tapped Treasure token.
• You gain 2 life.",rare,Alliance,,Creature
148,Glittermonger,G,4.0,{3}{G},1.0,4.0,,"{T}: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,,,Creature
149,High-Rise Sawjack,G,3.0,{2}{G},2.0,3.0,,"Reach
Whenever High-Rise Sawjack blocks a creature with flying, High-Rise Sawjack gets +2/+0 until end of turn.",common,Reach,,Creature
150,Jewel Thief,G,3.0,{2}{G},3.0,3.0,,"Vigilance, trample
When Jewel Thief enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,"Trample, Vigilance",,Creature
151,Luxurious Libation,G,1.0,{X}{G},,,,Target creature gets +X/+X until end of turn. Create a 1/1 green and white Citizen creature token.,uncommon,,,Instant
152,Most Wanted,G,3.0,{2}{G},,,,"Flash
Enchant creature
Enchanted creature gets +2/+1.
When enchanted creature dies, create two Treasure tokens.",common,"Enchant, Flash",,Enchantment
153,Prizefight,G,2.0,{1}{G},,,,"Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)
Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,Fight,,Instant
154,Rhox Pummeler,G,6.0,{5}{G},6.0,3.0,,"Rhox Pummeler enters the battlefield with a shield counter on it. (If it would be dealt damage or destroyed, remove a shield counter from it instead.)
Rhox Pummeler has trample as long as it has a shield counter on it.",common,,,Creature
155,Riveteers Decoy,G,2.0,{1}{G},3.0,1.0,,"Riveteers Decoy must be blocked if able.
Blitz {3}{G} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)",uncommon,Blitz,,Creature
156,Social Climber,G,3.0,{2}{G},3.0,2.0,,"Alliance — Whenever another creature enters the battlefield under your control, you gain 1 life.",common,Alliance,,Creature
157,Take to the Streets,G,5.0,{4}{G},,,,Creatures you control get +2/+2 until end of turn. Citizens you control get an additional +1/+1 and gain vigilance until end of turn.,uncommon,,,Sorcery
158,Titan of Industry,G,7.0,{4}{G}{G}{G},7.0,7.0,,"Reach, trample
When Titan of Industry enters the battlefield, choose two —
• Destroy target artifact or enchantment.
• Target player gains 5 life.
• Create a 4/4 green Rhino Warrior creature token.
• Put a shield counter on a creature you control.",mythic,"Reach, Trample",,Creature
159,Topiary Stomper,G,3.0,{1}{G}{G},4.0,4.0,,"Vigilance
When Topiary Stomper enters the battlefield, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
Topiary Stomper can't attack or block unless you control seven or more lands.",rare,Vigilance,,Creature
160,Venom Connoisseur,G,2.0,{1}{G},2.0,2.0,,"Alliance — Whenever another creature enters the battlefield under your control, Venom Connoisseur gains deathtouch until end of turn. If this is the second time this ability has resolved this turn, all creatures you control gain deathtouch until end of turn.",uncommon,Alliance,,Creature
161,Vivien on the Hunt,G,6.0,{4}{G}{G},,,4.0,"[+2]: You may sacrifice a creature. If you do, search your library for a creature card with mana value equal to 1 plus the sacrificed creature's mana value, put it onto the battlefield, then shuffle.
[+1]: Mill five cards, then put any number of creature cards milled this way into your hand.
[−1]: Create a 4/4 green Rhino Warrior creature token.",mythic,Mill,Legendary,Planeswalker
162,Voice of the Vermin,G,4.0,{3}{G},2.0,2.0,,"Voice of the Vermin enters the battlefield with a shield counter on it. (If it would be dealt damage or destroyed, remove a shield counter from it instead.)
Whenever Voice of the Vermin attacks, target creature you control has base power and toughness 4/4 until end of turn.",uncommon,,,Creature
163,Warm Welcome,G,3.0,{2}{G},,,,Look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. Create a 1/1 green and white Citizen creature token.,common,,,Instant
164,Workshop Warchief,G,5.0,{3}{G}{G},5.0,3.0,,"Trample
When Workshop Warchief enters the battlefield, you gain 3 life.
When Workshop Warchief dies, create a 4/4 green Rhino Warrior creature token.
Blitz {4}{G}{G} (If you cast this spell for its blitz cost, it gains haste and ""When this creature dies, draw a card."" Sacrifice it at the beginning of the next end step.)",rare,"Blitz, Trample",,Creature
165,Aven Heartstabber,"B, U",2.0,{U}{B},1.0,1.0,,"Flying
As long as there are five or more mana values among cards in your graveyard, Aven Heartstabber gets +2/+2 and has deathtouch.
When Aven Heartstabber dies, mill two cards, then draw a card.",rare,"Flying, Mill",,Creature
166,Black Market Tycoon,"G, R",2.0,{R}{G},2.0,2.0,,"At the beginning of your upkeep, Black Market Tycoon deals 2 damage to you for each Treasure you control.
{T}: Create a Treasure token.",rare,,,Creature
167,Body Dropper,"B, R",2.0,{B}{R},2.0,2.0,,"Whenever you sacrifice another creature, put a +1/+1 counter on Body Dropper.
{B}{R}, Sacrifice another creature: Body Dropper gains menace until end of turn. (It can't be blocked except by two or more creatures.)",common,,,Creature
168,Brazen Upstart,"G, R, W",3.0,{R}{G}{W},4.0,2.0,,"Vigilance
When Brazen Upstart dies, look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",uncommon,Vigilance,,Creature
169,Brokers Ascendancy,"G, U, W",3.0,{G}{W}{U},,,,"At the beginning of your end step, put a +1/+1 counter on each creature you control and a loyalty counter on each planeswalker you control.",rare,,,Enchantment
170,Brokers Charm,"G, U, W",3.0,{G}{W}{U},,,,"Choose one —
• Target creature you control gets +1/+0 until end of turn. It deals damage equal to its power to target creature or planeswalker an opponent controls.
• Destroy target enchantment.
• Draw two cards.",uncommon,,,Instant
171,Cabaretti Ascendancy,"G, R, W",3.0,{R}{G}{W},,,,"At the beginning of your upkeep, look at the top card of your library. If it's a creature or planeswalker card, you may reveal it and put it into your hand. If you don't put the card into your hand, you may put it on the bottom of your library.",rare,,,Enchantment
172,Cabaretti Charm,"G, R, W",3.0,{R}{G}{W},,,,"Choose one —
• Cabaretti Charm deals damage equal to the number of creatures you control to target creature or planeswalker.
• Creatures you control get +1/+1 and gain trample until end of turn.
• Create two 1/1 green and white Citizen creature tokens.",uncommon,,,Instant
173,Celestial Regulator,"U, W",3.0,{1}{W}{U},2.0,3.0,,"Flying
When Celestial Regulator enters the battlefield, choose target creature you don't control and tap it. If you control a creature with a counter on it, the chosen creature doesn't untap during its controller's next untap step.",common,Flying,,Creature
174,Ceremonial Groundbreaker,"G, W",3.0,{1}{G}{W},,,,"Equipped creature gets +2/+1 and has trample.
Equip Citizen {1}
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact
175,Civil Servant,"G, W",2.0,{G}{W},2.0,3.0,,"Whenever Civil Servant attacks, you may tap another untapped Citizen you control. If you do, Civil Servant gets +1/+0 and gains lifelink until end of turn.",common,,,Creature
176,"Cormela, Glamour Thief","B, R, U",4.0,{1}{U}{B}{R},2.0,4.0,,"Haste
{1}, {T}: Add {U}{B}{R}. Spend this mana only to cast instant and/or sorcery spells.
When Cormela, Glamour Thief dies, return up to one target instant or sorcery card from your graveyard to your hand.",uncommon,Haste,Legendary,Creature
177,Corpse Appraiser,"B, R, U",3.0,{U}{B}{R},3.0,3.0,,"When Corpse Appraiser enters the battlefield, exile up to one target creature card from a graveyard. If a card is put into exile this way, look at the top three cards of your library, then put one of those cards into your hand and the rest into your graveyard.",uncommon,,,Creature
178,Corpse Explosion,"B, R",3.0,{1}{B}{R},,,,"As an additional cost to cast this spell, exile a creature card from your graveyard.
Corpse Explosion deals damage equal to the exiled card's power to each creature and each planeswalker.",rare,,,Sorcery
179,Crew Captain,"B, G, R",3.0,{B}{R}{G},4.0,2.0,,"Haste
Crew Captain has indestructible as long as it entered the battlefield this turn.",uncommon,Haste,,Creature
180,Darling of the Masses,"G, W",4.0,{2}{G}{W},2.0,4.0,,"Other Citizens you control get +1/+0.
Whenever Darling of the Masses attacks, create a 1/1 green and white Citizen creature token.",uncommon,,,Creature
181,Disciplined Duelist,"G, U, W",3.0,{G}{W}{U},2.0,1.0,,"Double strike
Disciplined Duelist enters the battlefield with a shield counter on it. (If it would be dealt damage or destroyed, remove a shield counter from it instead.)",uncommon,Double strike,,Creature
182,Endless Detour,"G, U, W",3.0,{G}{W}{U},,,,"The owner of target spell, nonland permanent, or card in a graveyard puts it on the top or bottom of their library.",rare,,,Instant
183,"Evelyn, the Covetous","B, R, U",5.0,{2}{U/B}{B}{B/R},2.0,5.0,,"Flash
Whenever Evelyn, the Covetous or another Vampire enters the battlefield under your control, exile the top card of each player's library with a collection counter on it.
Once each turn, you may play a card from exile with a collection counter on it if it was exiled by an ability you controlled, and you may spend mana as though it were mana of any color to cast it.",rare,Flash,Legendary,Creature
184,Exotic Pets,"U, W",3.0,{1}{W}{U},,,,"Create two 1/1 blue Fish creature tokens with ""This creature can't be blocked."" Then for each kind of counter among creatures you control, put a counter of that kind on either of those tokens.",uncommon,,,Instant
185,"Falco Spara, Pactweaver","G, U, W",4.0,{1}{G}{W}{U},3.0,3.0,,"Flying, trample
Falco Spara, Pactweaver enters the battlefield with a shield counter on it.
You may look at the top card of your library any time.
You may cast spells from the top of your library by removing a counter from a creature you control in addition to paying their other costs.",mythic,"Flying, Trample",Legendary,Creature
186,Fatal Grudge,"B, R",2.0,{B}{R},,,,"As an additional cost to cast this spell, sacrifice a nonland permanent.
Each opponent chooses a permanent they control that shares a type with the sacrificed permanent and sacrifices it.
Draw a card.",uncommon,,,Sorcery
187,Fleetfoot Dancer,"G, R, W",4.0,{1}{R}{G}{W},4.0,4.0,,"Trample, lifelink, haste",rare,"Haste, Lifelink, Trample",,Creature
188,Forge Boss,"B, R",4.0,{2}{B}{R},3.0,4.0,,"Whenever you sacrifice one or more other creatures, Forge Boss deals 2 damage to each opponent. This ability triggers only once each turn.",uncommon,,,Creature
189,Glamorous Outlaw,"B, R, U",6.0,{3}{U}{B}{R},4.0,5.0,,"When Glamorous Outlaw enters the battlefield, it deals 2 damage to each opponent and you scry 2.
{2}, Exile Glamorous Outlaw from your hand: Target land gains ""{T}: Add {U}, {B}, or {R}"" until Glamorous Outlaw is cast from exile. You may cast Glamorous Outlaw for as long as it remains exiled.",common,Scry,,Creature
190,Hostile Takeover,"B, R, U",5.0,{2}{U}{B}{R},,,,Up to one target creature has base power and toughness 1/1 until end of turn. Up to one other target creature has base power and toughness 4/4 until end of turn. Then Hostile Takeover deals 3 damage to each creature.,rare,,,Sorcery
191,Incandescent Aria,"G, R, W",3.0,{R}{G}{W},,,,Incandescent Aria deals 3 damage to each nontoken creature.,rare,,,Sorcery
192,"Jetmir, Nexus of Revels","G, R, W",4.0,{1}{R}{G}{W},5.0,4.0,,"Creatures you control get +1/+0 and have vigilance as long as you control three or more creatures.
Creatures you control also get +1/+0 and have trample as long as you control six or more creatures.
Creatures you control also get +1/+0 and have double strike as long as you control nine or more creatures.",mythic,,Legendary,Creature
193,Jetmir's Fixer,"G, R",2.0,{R}{G},2.0,2.0,,"{R}{G}: Jetmir's Fixer gets +1/+1 until end of turn. If mana from a Treasure was spent to activate this ability, put a +1/+1 counter on Jetmir's Fixer instead.",common,,,Creature
194,"Jinnie Fay, Jetmir's Second","G, R, W",3.0,{R/G}{G}{G/W},3.0,3.0,,"If you would create one or more tokens, you may instead create that many 2/2 green Cat creature tokens with haste or that many 3/1 green Dog creature tokens with vigilance.",rare,,Legendary,Creature
195,"Lagrella, the Magpie","G, U, W",3.0,{G}{W}{U},2.0,3.0,,"When Lagrella, the Magpie enters the battlefield, exile any number of other target creatures controlled by different players until Lagrella leaves the battlefield. When an exiled card enters the battlefield under your control this way, put two +1/+1 counters on it.",uncommon,,Legendary,Creature
196,"Lord Xander, the Collector","B, R, U",7.0,{4}{U}{B}{R},6.0,6.0,,"When Lord Xander, the Collector enters the battlefield, target opponent discards half the cards in their hand, rounded down.
Whenever Lord Xander attacks, defending player mills half their library, rounded down.
When Lord Xander dies, target opponent sacrifices half the nonland permanents they control, rounded down.",mythic,Mill,Legendary,Creature
197,Maestros Ascendancy,"B, R, U",3.0,{U}{B}{R},,,,"Once during each of your turns, you may cast an instant or sorcery spell from your graveyard by sacrificing a creature in addition to paying its other costs. If a spell cast this way would be put into your graveyard, exile it instead.",rare,,,Enchantment
198,Maestros Charm,"B, R, U",3.0,{U}{B}{R},,,,"Choose one —
• Look at the top five cards of your library. Put one of those cards into your hand and the rest into your graveyard.
• Each opponent loses 3 life and you gain 3 life.
• Maestros Charm deals 5 damage to target creature or planeswalker.",uncommon,,,Instant
199,Maestros Diabolist,"B, R, U",3.0,{U}{B}{R},1.0,4.0,,"Deathtouch, haste
Whenever Maestros Diabolist attacks, if you don't control a Devil token, create a tapped and attacking 1/1 red Devil creature token with ""When this creature dies, it deals 1 damage to any target.""",rare,"Deathtouch, Haste",,Creature
200,Masked Bandits,"B, G, R",6.0,{3}{B}{R}{G},5.0,5.0,,"Vigilance
Menace (This creature can't be blocked except by two or more creatures.)
{2}, Exile Masked Bandits from your hand: Target land gains ""{T}: Add {B}, {R}, or {G}"" until Masked Bandits is cast from exile. You may cast Masked Bandits for as long as it remains exiled.",common,"Menace, Vigilance",,Creature
201,Meeting of the Five,"B, G, R, U, W",8.0,{3}{W}{U}{B}{R}{G},,,,Exile the top ten cards of your library. You may cast spells with exactly three colors from among them this turn. Add {W}{W}{U}{U}{B}{B}{R}{R}{G}{G}. Spend this mana only to cast spells with exactly three colors.,mythic,,,Sorcery
202,Metropolis Angel,"U, W",4.0,{2}{W}{U},3.0,1.0,,"Flying
Whenever you attack with one or more creatures with counters on them, draw a card.",uncommon,Flying,,Creature
203,"Mr. Orfeo, the Boulder","B, G, R",4.0,{1}{B}{R}{G},2.0,4.0,,"Whenever you attack, double target creature's power until end of turn.",uncommon,,Legendary,Creature
204,Nimble Larcenist,"B, U, W",3.0,{W}{U}{B},2.0,1.0,,"Flying
When Nimble Larcenist enters the battlefield, target opponent reveals their hand. You choose an artifact, instant, or sorcery card from it and exile that card.",uncommon,Flying,,Creature
205,"Ob Nixilis, the Adversary","B, R",3.0,{1}{B}{R},,,3.0,"Casualty X. The copy isn't legendary and has starting loyalty X. (As you cast this spell, you may sacrifice a creature with power X. When you do, copy this spell. The copy becomes a token.)
[+1]: Each opponent loses 2 life unless they discard a card. If you control a Demon or Devil, you gain 2 life.
[−2]: Create a 1/1 red Devil creature token with ""When this creature dies, it deals 1 damage to any target.""
[−7]: Target player draws seven cards and loses 7 life.",mythic,Casualty,Legendary,Planeswalker
206,Obscura Ascendancy,"B, U, W",3.0,{W}{U}{B},,,,"Whenever you cast a spell, if its mana value is equal to 1 plus the number of soul counters on Obscura Ascendancy, put a soul counter on Obscura Ascendancy, then create a 2/2 white Spirit creature token with flying.
As long as there are five or more soul counters on Obscura Ascendancy, Spirits you control get +3/+3.",rare,,,Enchantment
207,Obscura Charm,"B, U, W",3.0,{W}{U}{B},,,,"Choose one —
• Return target multicolored permanent card with mana value 3 or less from your graveyard to the battlefield tapped.
• Counter target instant or sorcery spell.
• Destroy target creature or planeswalker with mana value 3 or less.",uncommon,,,Instant
208,Obscura Interceptor,"B, U, W",4.0,{1}{W}{U}{B},3.0,1.0,,"Flash
Lifelink
When Obscura Interceptor enters the battlefield, it connives. When it connives this way, return up to one target spell to its owner's hand. (To have a creature connive, draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",rare,"Connive, Flash, Lifelink",,Creature
209,"Ognis, the Dragon's Lash","B, G, R",4.0,{1}{B/R}{R}{R/G},3.0,3.0,,"Haste
Whenever a creature you control with haste attacks, create a tapped Treasure token.",rare,Haste,Legendary,Creature
210,Park Heights Pegasus,"G, W",2.0,{G}{W},2.0,1.0,,"Flying, trample
Whenever Park Heights Pegasus deals combat damage to a player, draw a card if you had two or more creatures enter the battlefield under your control this turn.",rare,"Flying, Trample",,Creature
211,"Queza, Augur of Agonies","B, U, W",4.0,{1}{W}{U}{B},3.0,4.0,,"Whenever you draw a card, target opponent loses 1 life and you gain 1 life.",uncommon,,Legendary,Creature
212,"Raffine, Scheming Seer","B, U, W",3.0,{W}{U}{B},1.0,4.0,,"Flying, ward {1}
Whenever you attack, target attacking creature connives X, where X is the number of attacking creatures. (Draw X cards, then discard X cards. Put a +1/+1 counter on that creature for each nonland card discarded this way.)",mythic,"Connive, Flying, Ward",Legendary,Creature
213,Rakish Revelers,"G, R, W",5.0,{2}{R}{G}{W},5.0,3.0,,"When Rakish Revelers enters the battlefield, create a 1/1 green and white Citizen creature token.
{2}, Exile Rakish Revelers from your hand: Target land gains ""{T}: Add {R}, {G}, or {W}"" until Rakish Revelers is cast from exile. You may cast Rakish Revelers for as long as it remains exiled.",common,,,Creature
214,"Rigo, Streetwise Mentor","G, U, W",3.0,{G/W}{W}{W/U},2.0,2.0,,"Rigo, Streetwise Mentor enters the battlefield with a shield counter on it. (If it would be dealt damage or destroyed, remove a shield counter from it instead.)
Whenever you attack a player or planeswalker with one or more creatures with power 1 or less, draw a card.",rare,,Legendary,Creature
215,Riveteers Ascendancy,"B, G, R",3.0,{B}{R}{G},,,,"Whenever you sacrifice a creature, you may return target creature card with lesser mana value from your graveyard to the battlefield tapped. Do this only once each turn.",rare,,,Enchantment
216,Riveteers Charm,"B, G, R",3.0,{B}{R}{G},,,,"Choose one —
• Target opponent sacrifices a creature or planeswalker they control with the highest mana value among creatures and planeswalkers they control.
• Exile the top three cards of your library. Until your next end step, you may play those cards.
• Exile target player's graveyard.",uncommon,,,Instant
217,"Rocco, Cabaretti Caterer","G, R, W",3.0,{X}{R}{G}{W},3.0,1.0,,"When Rocco, Cabaretti Caterer enters the battlefield, if you cast it, you may search your library for a creature card with mana value X or less, put it onto the battlefield, then shuffle.",uncommon,,Legendary,Creature
218,Scheming Fence,"U, W",2.0,{W}{U},2.0,3.0,,"As Scheming Fence enters the battlefield, you may choose a nonland permanent.
Activated abilities of the chosen permanent can't be activated.
Scheming Fence has all activated abilities of the chosen permanent except for loyalty abilities. You may spend mana as though it were mana of any color to activate those abilities.",rare,,,Creature
219,Security Rhox,"G, R",4.0,{2}{R}{G},5.0,4.0,,You may pay {R}{G} rather than pay this spell's mana cost. Spend only mana produced by Treasures to cast it this way.,uncommon,,,Creature
220,Shattered Seraph,"B, U, W",7.0,{4}{W}{U}{B},4.0,4.0,,"Flying
When Shattered Seraph enters the battlefield, you gain 3 life.
{2}, Exile Shattered Seraph from your hand: Target land gains ""{T}: Add {W}, {U}, or {B}"" until Shattered Seraph is cast from exile. You may cast Shattered Seraph for as long as it remains exiled.",common,Flying,,Creature
221,Snooping Newsie,"B, U",2.0,{U}{B},2.0,2.0,,"When Snooping Newsie enters the battlefield, mill two cards. (Put the top two cards of your library into your graveyard.)
As long as there are five or more mana values among cards in your graveyard, Snooping Newsie gets +1/+1 and has lifelink.",common,Mill,,Creature
222,Soul of Emancipation,"G, U, W",7.0,{4}{G}{W}{U},5.0,7.0,,"When Soul of Emancipation enters the battlefield, destroy up to three other target nonland permanents. For each of those permanents, its controller creates a 3/3 white Angel creature token with flying.",rare,,,Creature
223,Spara's Adjudicators,"G, U, W",5.0,{2}{G}{W}{U},4.0,4.0,,"When Spara's Adjudicators enters the battlefield, target creature an opponent controls can't attack or block until your next turn.
{2}, Exile Spara's Adjudicators from your hand: Target land gains ""{T}: Add {G}, {W}, or {U}"" until Spara's Adjudicators is cast from exile. You may cast Spara's Adjudicators for as long as it remains exiled.",common,,,Creature
224,Stimulus Package,"G, R",4.0,{2}{R}{G},,,,"When Stimulus Package enters the battlefield, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Sacrifice a Treasure: Create a 1/1 green and white Citizen creature token.",uncommon,,,Enchantment
225,Syndicate Infiltrator,"B, U",4.0,{2}{U}{B},3.0,3.0,,"Flying
As long as there are five or more mana values among cards in your graveyard, Syndicate Infiltrator gets +2/+2.",uncommon,Flying,,Creature
226,Tainted Indulgence,"B, U",2.0,{U}{B},,,,Draw two cards. Then discard a card unless there are five or more mana values among cards in your graveyard.,uncommon,,,Instant
227,"Toluz, Clever Conductor","B, U, W",3.0,{W/U}{U}{U/B},3.0,1.0,,"When Toluz, Clever Conductor enters the battlefield, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)
Whenever you discard one or more cards, exile them from your graveyard.
When Toluz dies, put the cards exiled with it into their owner's hand.",rare,Connive,Legendary,Creature
228,Unleash the Inferno,"B, G, R",4.0,{1}{B}{R}{G},,,,"Unleash the Inferno deals 7 damage to target creature or planeswalker. When it deals excess damage this way, destroy target artifact or enchantment an opponent controls with mana value less than or equal to that amount of excess damage.",rare,,,Instant
229,Void Rend,"B, U, W",3.0,{W}{U}{B},,,,"This spell can't be countered.
Destroy target nonland permanent.",rare,,,Instant
230,"Ziatora, the Incinerator","B, G, R",6.0,{3}{B}{R}{G},6.0,6.0,,"Flying
At the beginning of your end step, you may sacrifice another creature. When you do, Ziatora, the Incinerator deals damage equal to that creature's power to any target and you create three Treasure tokens.",mythic,Flying,Legendary,Creature
231,Ziatora's Envoy,"B, G, R",4.0,{1}{B}{R}{G},5.0,4.0,,"Trample
Whenever Ziatora's Envoy deals combat damage to a player, look at the top card of your library. You may play a land from the top of your library or cast a spell with mana value less than or equal to the damage dealt from the top of your library without paying its mana cost. If you don't, put that card into your hand.
Blitz {2}{B}{R}{G}",rare,"Blitz, Trample",,Creature
232,Arc Spitter,,1.0,{1},,,,"Equipped creature has ""{1}: This creature deals 1 damage to target creature that's blocking it.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact
233,Brass Knuckles,,4.0,{4},,,,"When you cast this spell, copy it. (The copy becomes a token.)
Equipped creature has double strike as long as two or more Equipment are attached to it.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact
234,Cement Shoes,,1.0,{1},,,,"Equipped creature gets +3/+3 and has ""At the beginning of your end step, tap this creature.""
Equipped creature doesn't untap during its controller's untap step.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact
235,Chrome Cat,,3.0,{3},3.0,2.0,,"When Chrome Cat enters the battlefield, scry 1.",common,Scry,,"Artifact, Creature"
236,Getaway Car,,3.0,{3},4.0,3.0,,"Haste
Whenever Getaway Car attacks or blocks, return up to one target creature that crewed it this turn to its owner's hand.
Crew 1",rare,"Crew, Haste",,Artifact
237,Gilded Pinions,,2.0,{2},,,,"When Gilded Pinions enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Equipped creature has flying.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact
238,Halo Scarab,,2.0,{2},2.0,1.0,,"{2}, Exile Halo Scarab from your graveyard: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,,,"Artifact, Creature"
239,"Luxior, Giada's Gift",,1.0,{1},,,,"Equipped creature gets +1/+1 for each counter on it.
Equipped permanent isn't a planeswalker and is a creature in addition to its other types. (Loyalty abilities can still be activated.)
Equip planeswalker {1}
Equip {3}",mythic,Equip,Legendary,Artifact
240,Ominous Parcel,,1.0,{1},,,,"{2}, {T}, Sacrifice Ominous Parcel: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
{5}, {T}, Sacrifice Ominous Parcel: It deals 4 damage to target creature.",common,,,Artifact
