,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
131,Flummoxed Cyclops,R,4.0,{3}{R},4.0,4.0,,"Reach
Whenever two or more creatures your opponents control attack, Flummoxed Cyclops can't block this combat.",common,Reach,,Creature,Cyclops
132,Furious Rise,R,3.0,{2}{R},,,,"At the beginning of your end step, if you control a creature with power 4 or greater, exile the top card of your library. You may play that card until you exile another card with Furious Rise.",uncommon,,,Enchantment,
133,Hero of the Games,R,3.0,{2}{R},3.0,2.0,,"Whenever you cast a spell that targets Hero of the Games, creatures you control get +1/+0 until end of turn.",common,,,Creature,"Human, Soldier"
134,Heroes of the Revel,R,5.0,{4}{R},4.0,4.0,,"When Heroes of the Revel enters the battlefield, create a 1/1 red Satyr creature token with ""This creature can't block.""
Whenever you cast a spell that targets Heroes of the Revel, creatures you control get +1/+0 until end of turn.",uncommon,,,Creature,"Satyr, Soldier"
135,Impending Doom,R,3.0,{2}{R},,,,"Enchant creature
Enchanted creature gets +3/+3 and attacks each combat if able.
When enchanted creature dies, Impending Doom deals 3 damage to that creature's controller.",uncommon,Enchant,,Enchantment,Aura
136,Incendiary Oracle,R,2.0,{1}{R},2.0,2.0,,"{1}{R}: Incendiary Oracle gets +1/+0 until end of turn.
If a creature dealt damage by Incendiary Oracle this turn would die, exile it instead.",common,,,Creature,"Human, Shaman"
137,Infuriate,R,1.0,{R},,,,Target creature gets +3/+2 until end of turn.,common,,,Instant,
138,Iroas's Blessing,R,4.0,{3}{R},,,,"Enchant creature you control
When Iroas's Blessing enters the battlefield, it deals 4 damage to target creature or planeswalker an opponent controls.
Enchanted creature gets +1/+1.",common,Enchant,,Enchantment,Aura
139,Irreverent Revelers,R,3.0,{2}{R},2.0,2.0,,"When Irreverent Revelers enters the battlefield, choose one —
• Destroy target artifact.
• Irreverent Revelers gains haste until end of turn.",common,,,Creature,Satyr
140,Nyxborn Brute,R,5.0,{3}{R}{R},7.0,3.0,,,common,,,"Enchantment, Creature",Cyclops
141,Omen of the Forge,R,2.0,{1}{R},,,,"Flash
When Omen of the Forge enters the battlefield, it deals 2 damage to any target.
{2}{R}, Sacrifice Omen of the Forge: Scry 2.",common,"Flash, Scry",,Enchantment,
142,Oread of Mountain's Blaze,R,2.0,{1}{R},1.0,3.0,,"{2}{R}, Discard a card: Draw a card.",common,,,"Enchantment, Creature",Nymph
143,Ox of Agonas,R,5.0,{3}{R}{R},4.0,2.0,,"When Ox of Agonas enters the battlefield, discard your hand, then draw three cards.
Escape—{R}{R}, Exile eight other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)
Ox of Agonas escapes with a +1/+1 counter on it.",mythic,Escape,,Creature,Ox
144,Phoenix of Ash,R,3.0,{1}{R}{R},2.0,2.0,,"Flying, haste
{2}{R}: Phoenix of Ash gets +2/+0 until end of turn.
Escape—{2}{R}{R}, Exile three other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)
Phoenix of Ash escapes with a +1/+1 counter on it.",rare,"Escape, Flying, Haste",,Creature,Phoenix
145,Portent of Betrayal,R,4.0,{3}{R},,,,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.),common,Scry,,Sorcery,
146,"Purphoros, Bronze-Blooded",R,5.0,{4}{R},7.0,6.0,,"Indestructible
As long as your devotion to red is less than five, Purphoros isn't a creature.
Other creatures you control have haste.
{2}{R}: You may put a red creature card or an artifact creature card from your hand onto the battlefield. Sacrifice it at the beginning of the next end step.",mythic,Indestructible,Legendary,"Enchantment, Creature",God
147,Satyr's Cunning,R,1.0,{R},,,,"Create a 1/1 red Satyr creature token with ""This creature can't block.""
Escape—{2}{R}, Exile two other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",common,Escape,,Sorcery,
148,Skophos Maze-Warden,R,4.0,{3}{R},3.0,4.0,,"{1}: Skophos Maze-Warden gets +1/-1 until end of turn.
Whenever another creature becomes the target of an ability of a land you control named Labyrinth of Skophos, you may have Skophos Maze-Warden fight that creature. (Each deals damage equal to its power to the other.)",uncommon,Fight,,Creature,"Minotaur, Warrior"
149,Skophos Warleader,R,5.0,{4}{R},4.0,5.0,,"{R}, Sacrifice another creature or an enchantment: Skophos Warleader gets +1/+0 and gains menace until end of turn. (It can't be blocked except by two or more creatures.)",common,,,Creature,"Minotaur, Warrior"
150,Stampede Rider,R,3.0,{2}{R},2.0,3.0,,"Trample
At the beginning of each combat, if you control a creature with power 4 or greater, Stampede Rider gets +1/+1 until end of turn.",common,Trample,,Creature,Satyr
151,Storm Herald,R,3.0,{2}{R},3.0,2.0,,"Haste
When Storm Herald enters the battlefield, return any number of Aura cards from your graveyard to the battlefield attached to creatures you control. Exile those Auras at the beginning of your next end step. If those Auras would leave the battlefield, exile them instead of putting them anywhere else.",rare,Haste,,Creature,"Human, Shaman"
152,Storm's Wrath,R,4.0,{2}{R}{R},,,,Storm's Wrath deals 4 damage to each creature and each planeswalker.,rare,,,Sorcery,
153,Tectonic Giant,R,4.0,{2}{R}{R},3.0,4.0,,"Whenever Tectonic Giant attacks or becomes the target of a spell an opponent controls, choose one —
• Tectonic Giant deals 3 damage to each opponent.
• Exile the top two cards of your library. Choose one of them. Until the end of your next turn, you may play that card.",rare,,,Creature,"Elemental, Giant"
154,Thrill of Possibility,R,2.0,{1}{R},,,,"As an additional cost to cast this spell, discard a card.
Draw two cards.",common,,,Instant,
155,The Triumph of Anax,R,3.0,{2}{R},,,,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I, II, III — Until end of turn, target creature gains trample and gets +X/+0, where X is the number of lore counters on The Triumph of Anax.
IV — Target creature you control fights up to one target creature you don't control. (Each deals damage equal to its power to the other.)",uncommon,Fight,,Enchantment,Saga
156,Underworld Breach,R,2.0,{1}{R},,,,"Each nonland card in your graveyard has escape. The escape cost is equal to the card's mana cost plus exile three other cards from your graveyard. (You may cast cards from your graveyard for their escape cost.)
At the beginning of the end step, sacrifice Underworld Breach.",rare,,,Enchantment,
157,Underworld Fires,R,2.0,{1}{R},,,,"Underworld Fires deals 1 damage to each creature and each planeswalker. If a permanent dealt damage this way would die this turn, exile it instead.",uncommon,,,Sorcery,
158,Underworld Rage-Hound,R,2.0,{1}{R},3.0,1.0,,"Underworld Rage-Hound attacks each combat if able.
Escape—{3}{R}, Exile three other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)
Underworld Rage-Hound escapes with a +1/+1 counter on it.",common,Escape,,Creature,"Elemental, Dog"
159,Wrap in Flames,R,4.0,{3}{R},,,,Wrap in Flames deals 1 damage to each of up to three target creatures. Those creatures can't block this turn.,common,,,Sorcery,
160,Arasta of the Endless Web,G,4.0,{2}{G}{G},3.0,5.0,,"Reach
Whenever an opponent casts an instant or sorcery spell, create a 1/2 green Spider creature token with reach.",rare,Reach,Legendary,"Enchantment, Creature",Spider
161,The Binding of the Titans,G,2.0,{1}{G},,,,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Each player mills three cards.
II — Exile up to two target cards from graveyards. For each creature card exiled this way, you gain 1 life.
III — Return target creature or land card from your graveyard to your hand.",uncommon,Mill,,Enchantment,Saga
162,Chainweb Aracnir,G,1.0,{G},1.0,2.0,,"Reach
When Chainweb Aracnir enters the battlefield, it deals damage equal to its power to target creature with flying an opponent controls.
Escape—{3}{G}{G}, Exile four other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)
Chainweb Aracnir escapes with three +1/+1 counters on it.",uncommon,"Escape, Reach",,Creature,Spider
163,Destiny Spinner,G,2.0,{1}{G},2.0,3.0,,"Creature and enchantment spells you control can't be countered.
{3}{G}: Target land you control becomes an X/X Elemental creature with trample and haste until end of turn, where X is the number of enchantments you control. It's still a land.",uncommon,,,"Enchantment, Creature",Human
164,Dryad of the Ilysian Grove,G,3.0,{2}{G},2.0,4.0,,"You may play an additional land on each of your turns.
Lands you control are every basic land type in addition to their other types.",rare,,,"Enchantment, Creature","Nymph, Dryad"
165,The First Iroan Games,G,3.0,{2}{G},,,,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I — Create a 1/1 white Human Soldier creature token.
II — Put three +1/+1 counters on target creature you control.
III — If you control a creature with power 4 or greater, draw two cards.
IV — Create a Gold token. (It's an artifact with ""Sacrifice this artifact: Add one mana of any color."")",rare,,,Enchantment,Saga
166,Gift of Strength,G,2.0,{1}{G},,,,Target creature gets +3/+3 and gains reach until end of turn.,common,,,Instant,
167,Hydra's Growth,G,3.0,{2}{G},,,,"Enchant creature
When Hydra's Growth enters the battlefield, put a +1/+1 counter on enchanted creature.
At the beginning of your upkeep, double the number of +1/+1 counters on enchanted creature.",uncommon,Enchant,,Enchantment,Aura
168,Hyrax Tower Scout,G,3.0,{2}{G},3.0,3.0,,"When Hyrax Tower Scout enters the battlefield, untap target creature.",common,,,Creature,"Human, Scout"
169,Ilysian Caryatid,G,2.0,{1}{G},1.0,1.0,,"{T}: Add one mana of any color. If you control a creature with power 4 or greater, add two mana of any one color instead.",common,,,Creature,Plant
170,Inspire Awe,G,4.0,{3}{G},,,,Prevent all combat damage that would be dealt this turn except combat damage that would be dealt by enchanted creatures and enchantment creatures. Scry 2.,common,Scry,,Instant,
171,Klothys's Design,G,6.0,{5}{G},,,,"Creatures you control get +X/+X until end of turn, where X is your devotion to green. (Each {G} in the mana costs of permanents you control counts toward your devotion to green.)",uncommon,,,Sorcery,
172,Loathsome Chimera,G,3.0,{2}{G},4.0,1.0,,"Escape—{4}{G}, Exile three other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)
Loathsome Chimera escapes with a +1/+1 counter on it.",common,Escape,,Creature,Chimera
173,Mantle of the Wolf,G,4.0,{3}{G},,,,"Enchant creature
Enchanted creature gets +4/+4.
When Mantle of the Wolf is put into a graveyard from the battlefield, create two 2/2 green Wolf creature tokens.",rare,Enchant,,Enchantment,Aura
174,Moss Viper,G,1.0,{G},1.0,1.0,,Deathtouch,common,Deathtouch,,Creature,Snake
175,Mystic Repeal,G,1.0,{G},,,,Put target enchantment on the bottom of its owner's library.,uncommon,,,Instant,
176,Nessian Boar,G,5.0,{3}{G}{G},10.0,6.0,,"All creatures able to block Nessian Boar do so.
Whenever Nessian Boar becomes blocked by a creature, that creature's controller draws a card.",rare,,,Creature,Boar
177,Nessian Hornbeetle,G,2.0,{1}{G},2.0,2.0,,"At the beginning of combat on your turn, if you control another creature with power 4 or greater, put a +1/+1 counter on Nessian Hornbeetle.",uncommon,,,Creature,Insect
178,Nessian Wanderer,G,2.0,{1}{G},1.0,3.0,,"Constellation — Whenever an enchantment enters the battlefield under your control, look at the top three cards of your library. You may reveal a land card from among them and put that card into your hand. Put the rest on the bottom of your library in a random order.",uncommon,Constellation,,Creature,"Satyr, Scout"
179,Nexus Wardens,G,3.0,{2}{G},1.0,4.0,,"Reach
Constellation — Whenever an enchantment enters the battlefield under your control, you gain 2 life.",common,"Constellation, Reach",,Creature,"Satyr, Archer"
180,"Nylea, Keen-Eyed",G,4.0,{3}{G},5.0,6.0,,"Indestructible
As long as your devotion to green is less than five, Nylea isn't a creature.
Creature spells you cast cost {1} less to cast.
{2}{G}: Reveal the top card of your library. If it's a creature card, put it into your hand. Otherwise, you may put it into your graveyard.",mythic,Indestructible,Legendary,"Enchantment, Creature",God
181,Nylea's Forerunner,G,5.0,{4}{G},5.0,3.0,,"Trample
Other creatures you control have trample.",common,Trample,,"Enchantment, Creature",Beast
182,Nylea's Huntmaster,G,4.0,{3}{G},4.0,3.0,,"When Nylea's Huntmaster enters the battlefield, target creature you control gets +X/+0 until end of turn, where X is your devotion to green. (Each {G} in the mana costs of permanents you control counts toward your devotion to green.)",common,,,Creature,"Centaur, Shaman"
183,Nyx Herald,G,3.0,{2}{G},2.0,3.0,,"At the beginning of combat on your turn, target enchanted creature or enchantment creature you control gets +1/+1 and gains trample until end of turn.",uncommon,,,"Enchantment, Creature","Centaur, Shaman"
184,Nyxbloom Ancient,G,7.0,{4}{G}{G}{G},5.0,5.0,,"Trample
If you tap a permanent for mana, it produces three times as much of that mana instead.",mythic,Trample,,"Enchantment, Creature",Elemental
185,Nyxborn Colossus,G,6.0,{3}{G}{G}{G},6.0,7.0,,,common,,,"Enchantment, Creature",Giant
186,Omen of the Hunt,G,3.0,{2}{G},,,,"Flash
When Omen of the Hunt enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
{2}{G}, Sacrifice Omen of the Hunt: Scry 2.",common,"Flash, Scry",,Enchantment,
187,Pheres-Band Brawler,G,6.0,{4}{G}{G},4.0,4.0,,"When Pheres-Band Brawler enters the battlefield, it fights up to one target creature you don't control. (Each deals damage equal to its power to the other.)",uncommon,Fight,,Creature,"Centaur, Warrior"
188,Plummet,G,2.0,{1}{G},,,,Destroy target creature with flying.,common,,,Instant,
189,Relentless Pursuit,G,3.0,{2}{G},,,,Reveal the top four cards of your library. You may put a creature card and/or a land card from among them into your hand. Put the rest into your graveyard.,common,,,Sorcery,
190,"Renata, Called to the Hunt",G,4.0,{2}{G}{G},,3.0,,"Renata's power is equal to your devotion to green. (Each {G} in the mana costs of permanents you control counts toward your devotion to green.)
Each other creature you control enters the battlefield with an additional +1/+1 counter on it.",uncommon,,Legendary,"Enchantment, Creature",Demigod
191,Return to Nature,G,2.0,{1}{G},,,,"Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.",common,,,Instant,
192,Setessan Champion,G,3.0,{2}{G},1.0,3.0,,"Constellation — Whenever an enchantment enters the battlefield under your control, put a +1/+1 counter on Setessan Champion and draw a card.",rare,Constellation,,Creature,"Human, Warrior"
193,Setessan Petitioner,G,3.0,{1}{G}{G},2.0,2.0,,"When Setessan Petitioner enters the battlefield, you gain life equal to your devotion to green. (Each {G} in the mana costs of permanents you control counts toward your devotion to green.)",uncommon,,,Creature,"Human, Druid"
194,Setessan Skirmisher,G,2.0,{1}{G},2.0,1.0,,"Constellation — Whenever an enchantment enters the battlefield under your control, Setessan Skirmisher gets +1/+1 until end of turn.",common,Constellation,,Creature,"Human, Warrior"
195,Setessan Training,G,2.0,{1}{G},,,,"Enchant creature you control
When Setessan Training enters the battlefield, draw a card.
Enchanted creature gets +1/+0 and has trample. (It can deal excess combat damage to the player or planeswalker it's attacking.)",common,Enchant,,Enchantment,Aura
196,Skola Grovedancer,G,2.0,{1}{G},2.0,2.0,,"Whenever a land card is put into your graveyard from anywhere, you gain 1 life.
{2}{G}: Mill a card.",common,Mill,,"Enchantment, Creature","Satyr, Druid"
197,Voracious Typhon,G,4.0,{2}{G}{G},4.0,4.0,,"Escape—{5}{G}{G}, Exile four other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)
Voracious Typhon escapes with three +1/+1 counters on it.",common,Escape,,Creature,"Snake, Beast"
198,Warbriar Blessing,G,2.0,{1}{G},,,,"Enchant creature you control
When Warbriar Blessing enters the battlefield, enchanted creature fights up to one target creature you don't control. (Each deals damage equal to its power to the other.)
Enchanted creature gets +0/+2.",common,"Enchant, Fight",,Enchantment,Aura
199,Wolfwillow Haven,G,2.0,{1}{G},,,,"Enchant land
Whenever enchanted land is tapped for mana, its controller adds an additional {G}.
{4}{G}, Sacrifice Wolfwillow Haven: Create a 2/2 green Wolf creature token. Activate only during your turn.",uncommon,Enchant,,Enchantment,Aura
200,Acolyte of Affliction,"B, G",4.0,{2}{B}{G},2.0,3.0,,"When Acolyte of Affliction enters the battlefield, mill two cards, then you may return a permanent card from your graveyard to your hand.",uncommon,Mill,,Creature,"Human, Cleric"
201,Allure of the Unknown,"B, R",5.0,{3}{B}{R},,,,"Reveal the top six cards of your library. An opponent exiles a nonland card from among them, then you put the rest into your hand. That opponent may cast the exiled card without paying its mana cost.",rare,,,Sorcery,
202,"Ashiok, Nightmare Muse","B, U",5.0,{3}{U}{B},,,5.0,"[+1]: Create a 2/3 blue and black Nightmare creature token with ""Whenever this creature attacks or blocks, each opponent exiles the top two cards of their library.""
[−3]: Return target nonland permanent to its owner's hand, then that player exiles a card from their hand.
[−7]: You may cast up to three spells from among face-up cards your opponents own from exile without paying their mana costs.",mythic,,Legendary,Planeswalker,Ashiok
203,"Atris, Oracle of Half-Truths","B, U",4.0,{2}{U}{B},3.0,2.0,,"Menace
When Atris, Oracle of Half-Truths enters the battlefield, target opponent looks at the top three cards of your library and separates them into a face-down pile and a face-up pile. Put one pile into your hand and the other into your graveyard.",rare,Menace,Legendary,Creature,"Human, Advisor"
204,Bronzehide Lion,"G, W",2.0,{G}{W},3.0,3.0,,"{G}{W}: Bronzehide Lion gains indestructible until end of turn.
When Bronzehide Lion dies, return it to the battlefield. It's an Aura enchantment with enchant creature you control and ""{G}{W}: Enchanted creature gains indestructible until end of turn,"" and it loses all other abilities.",rare,,,Creature,Cat
205,"Calix, Destiny's Hand","G, W",4.0,{2}{G}{W},,,4.0,"[+1]: Look at the top four cards of your library. You may reveal an enchantment card from among them and put that card into your hand. Put the rest on the bottom of your library in a random order.
[−3]: Exile target creature or enchantment you don't control until target enchantment you control leaves the battlefield.
[−7]: Return all enchantment cards from your graveyard to the battlefield.",mythic,,Legendary,Planeswalker,Calix
206,"Dalakos, Crafter of Wonders","R, U",3.0,{1}{U}{R},2.0,4.0,,"{T}: Add {C}{C}. Spend this mana only to cast artifact spells or activate abilities of artifacts.
Equipped creatures you control have flying and haste.",rare,,Legendary,Creature,"Merfolk, Artificer"
207,Devourer of Memory,"B, U",2.0,{U}{B},2.0,1.0,,"Whenever one or more cards are put into your graveyard from your library, Devourer of Memory gets +1/+1 until end of turn and can't be blocked this turn.
{1}{U}{B}: Mill a card.",uncommon,Mill,,Creature,Nightmare
208,Dream Trawler,"U, W",6.0,{2}{W}{W}{U}{U},3.0,5.0,,"Flying, lifelink
Whenever you draw a card, Dream Trawler gets +1/+0 until end of turn.
Whenever Dream Trawler attacks, draw a card.
Discard a card: Dream Trawler gains hexproof until end of turn. Tap it.",rare,"Flying, Lifelink",,Creature,Sphinx
209,Enigmatic Incarnation,"G, U",4.0,{2}{G}{U},,,,"At the beginning of your end step, you may sacrifice another enchantment. If you do, search your library for a creature card with mana value equal to 1 plus the sacrificed enchantment's mana value, put that card onto the battlefield, then shuffle.",rare,,,Enchantment,
210,Eutropia the Twice-Favored,"G, U",3.0,{1}{G}{U},2.0,2.0,,"Constellation — Whenever an enchantment enters the battlefield under your control, put a +1/+1 counter on target creature. That creature gains flying until end of turn.",uncommon,Constellation,Legendary,Creature,"Human, Wizard"
211,Gallia of the Endless Dance,"G, R",2.0,{R}{G},2.0,2.0,,"Haste
Other Satyrs you control get +1/+1 and have haste.
Whenever you attack with three or more creatures, you may discard a card at random. If you do, draw two cards.",rare,Haste,Legendary,Creature,Satyr
212,Haktos the Unscarred,"R, W",4.0,{R}{R}{W}{W},6.0,1.0,,"Haktos the Unscarred attacks each combat if able.
As Haktos enters the battlefield, choose 2, 3, or 4 at random.
Haktos has protection from each mana value other than the chosen number.",rare,,Legendary,Creature,"Human, Warrior"
213,Hero of the Nyxborn,"R, W",3.0,{1}{R}{W},2.0,2.0,,"When Hero of the Nyxborn enters the battlefield, create a 1/1 white Human Soldier creature token.
Whenever you cast a spell that targets Hero of the Nyxborn, creatures you control get +1/+0 until end of turn.",uncommon,,,"Enchantment, Creature","Human, Soldier"
214,"Klothys, God of Destiny","G, R",3.0,{1}{R}{G},4.0,5.0,,"Indestructible
As long as your devotion to red and green is less than seven, Klothys isn't a creature.
At the beginning of your precombat main phase, exile target card from a graveyard. If it was a land card, add {R} or {G}. Otherwise, you gain 2 life and Klothys deals 2 damage to each opponent.",mythic,Indestructible,Legendary,"Enchantment, Creature",God
215,"Kroxa, Titan of Death's Hunger","B, R",2.0,{B}{R},6.0,6.0,,"When Kroxa enters the battlefield, sacrifice it unless it escaped.
Whenever Kroxa enters the battlefield or attacks, each opponent discards a card, then each opponent who didn't discard a nonland card this way loses 3 life.
Escape—{B}{B}{R}{R}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",mythic,Escape,Legendary,Creature,"Elder, Giant"
216,"Kunoros, Hound of Athreos","B, W",3.0,{1}{W}{B},3.0,3.0,,"Vigilance, menace, lifelink
Creature cards in graveyards can't enter the battlefield.
Players can't cast spells from graveyards.",rare,"Lifelink, Menace, Vigilance",Legendary,Creature,Dog
217,Mischievous Chimera,"R, U",2.0,{U}{R},2.0,2.0,,"Flying
Whenever you cast your first spell during each opponent's turn, Mischievous Chimera deals 1 damage to each opponent. Scry 1.",uncommon,"Flying, Scry",,"Enchantment, Creature",Chimera
218,"Polukranos, Unchained","B, G",4.0,{2}{B}{G},0.0,0.0,,"Polukranos enters the battlefield with six +1/+1 counters on it. It escapes with twelve +1/+1 counters on it instead.
If damage would be dealt to Polukranos while it has a +1/+1 counter on it, prevent that damage and remove that many +1/+1 counters from it.
{1}{B}{G}: Polukranos fights another target creature.
Escape—{4}{B}{G}, Exile six other cards from your graveyard.",mythic,"Escape, Fight",Legendary,Creature,"Zombie, Hydra"
219,Rise to Glory,"B, W",5.0,{3}{W}{B},,,,"Choose one or both —
• Return target creature card from your graveyard to the battlefield.
• Return target Aura card from your graveyard to the battlefield.",uncommon,,,Sorcery,
220,"Siona, Captain of the Pyleas","G, W",3.0,{1}{G}{W},2.0,2.0,,"When Siona, Captain of the Pyleas enters the battlefield, look at the top seven cards of your library. You may reveal an Aura card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
Whenever an Aura you control becomes attached to a creature you control, create a 1/1 white Human Soldier creature token.",uncommon,,Legendary,Creature,"Human, Soldier"
221,Slaughter-Priest of Mogis,"B, R",2.0,{B}{R},2.0,2.0,,"Whenever you sacrifice a permanent, Slaughter-Priest of Mogis gets +2/+0 until end of turn.
{2}, Sacrifice another creature or an enchantment: Slaughter-Priest of Mogis gains first strike until end of turn.",uncommon,,,Creature,"Minotaur, Shaman"
222,Staggering Insight,"U, W",2.0,{W}{U},,,,"Enchant creature
Enchanted creature gets +1/+1 and has lifelink and ""Whenever this creature deals combat damage to a player, draw a card.""",uncommon,Enchant,,Enchantment,Aura
223,"Uro, Titan of Nature's Wrath","G, U",3.0,{1}{G}{U},6.0,6.0,,"When Uro enters the battlefield, sacrifice it unless it escaped.
Whenever Uro enters the battlefield or attacks, you gain 3 life and draw a card, then you may put a land card from your hand onto the battlefield.
Escape—{G}{G}{U}{U}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",mythic,Escape,Legendary,Creature,"Elder, Giant"
224,Warden of the Chained,"G, R",3.0,{1}{R}{G},4.0,4.0,,"Trample
Warden of the Chained can't attack unless you control another creature with power 4 or greater.",uncommon,Trample,,Creature,"Minotaur, Warrior"
225,Altar of the Pantheon,C,3.0,{3},,,,"Your devotion to each color and each combination of colors is increased by one.
{T}: Add one mana of any color. If you control a God, a Demigod, or a legendary enchantment, you gain 1 life.",common,,,Artifact,
226,Bronze Sword,C,1.0,{1},,,,"Equipped creature gets +2/+0.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
227,Entrancing Lyre,C,3.0,{3},,,,"You may choose not to untap Entrancing Lyre during your untap step.
{X}, {T}: Tap target creature with power X or less. It doesn't untap during its controller's untap step for as long as Entrancing Lyre remains tapped.",uncommon,,,Artifact,
228,Mirror Shield,C,2.0,{2},,,,"Equipped creature gets +0/+2 and has hexproof and ""Whenever a creature with deathtouch blocks or becomes blocked by this creature, destroy that creature.""
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact,Equipment
229,Nyx Lotus,C,4.0,{4},,,,"Nyx Lotus enters the battlefield tapped.
{T}: Choose a color. Add an amount of mana of that color equal to your devotion to that color. (Your devotion to a color is the number of mana symbols of that color in the mana costs of permanents you control.)",rare,,Legendary,Artifact,
230,Shadowspear,C,1.0,{1},,,,"Equipped creature gets +1/+1 and has trample and lifelink.
{1}: Permanents your opponents control lose hexproof and indestructible until end of turn.
Equip {2}",rare,Equip,Legendary,Artifact,Equipment
231,Soul-Guide Lantern,C,1.0,{1},,,,"When Soul-Guide Lantern enters the battlefield, exile target card from a graveyard.
{T}, Sacrifice Soul-Guide Lantern: Exile each opponent's graveyard.
{1}, {T}, Sacrifice Soul-Guide Lantern: Draw a card.",uncommon,,,Artifact,
232,Thaumaturge's Familiar,C,3.0,{3},1.0,3.0,,"Flying
When Thaumaturge's Familiar enters the battlefield, scry 1.",common,"Flying, Scry",,"Artifact, Creature",Bird
233,Thundering Chariot,C,4.0,{4},3.0,3.0,,"First strike, trample, haste
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",uncommon,"Crew, First strike, Haste, Trample",,Artifact,Vehicle
234,Traveler's Amulet,C,1.0,{1},,,,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.",common,,,Artifact,
235,Wings of Hubris,C,2.0,{2},,,,"Equipped creature has flying.
Sacrifice Wings of Hubris: Equipped creature can't be blocked this turn. Sacrifice it at the beginning of the next end step.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
236,Field of Ruin,L,0.0,,,,,"{T}: Add {C}.
{2}, {T}, Sacrifice Field of Ruin: Destroy target nonbasic land an opponent controls. Each player searches their library for a basic land card, puts it onto the battlefield, then shuffles.",uncommon,,,Land,
237,Labyrinth of Skophos,L,0.0,,,,,"{T}: Add {C}.
{4}, {T}: Remove target attacking or blocking creature from combat.",rare,,,Land,
238,Temple of Abandon,L,0.0,,,,,"Temple of Abandon enters the battlefield tapped.
When Temple of Abandon enters the battlefield, scry 1.
{T}: Add {R} or {G}.",rare,Scry,,Land,
239,Temple of Deceit,L,0.0,,,,,"Temple of Deceit enters the battlefield tapped.
When Temple of Deceit enters the battlefield, scry 1.
{T}: Add {U} or {B}.",rare,Scry,,Land,
240,Temple of Enlightenment,L,0.0,,,,,"Temple of Enlightenment enters the battlefield tapped.
When Temple of Enlightenment enters the battlefield, scry 1.
{T}: Add {W} or {U}.",rare,Scry,,Land,
241,Temple of Malice,L,0.0,,,,,"Temple of Malice enters the battlefield tapped.
When Temple of Malice enters the battlefield, scry 1.
{T}: Add {B} or {R}.",rare,Scry,,Land,
242,Temple of Plenty,L,0.0,,,,,"Temple of Plenty enters the battlefield tapped.
When Temple of Plenty enters the battlefield, scry 1.
{T}: Add {G} or {W}.",rare,Scry,,Land,
243,Unknown Shores,L,0.0,,,,,"{T}: Add {C}.
{1}, {T}: Add one mana of any color.",common,,,Land,
244,"Elspeth, Undaunted Hero",W,5.0,{2}{W}{W}{W},,,5.0,"[+2]: Put a +1/+1 counter on each of up to two target creatures.
[−2]: Search your library and/or graveyard for a card named Sunlit Hoplite and put it onto the battlefield. If you search your library this way, shuffle.
[−8]: Until end of turn, creatures you control gain flying and get +X/+X, where X is your devotion to white.",mythic,,Legendary,Planeswalker,Elspeth
245,Eidolon of Inspiration,W,3.0,{1}{W}{W},2.0,2.0,,"At the beginning of combat on your turn, target creature you control gets +2/+0 until end of turn.",uncommon,,,"Enchantment, Creature",Spirit
246,Elspeth's Devotee,W,4.0,{2}{W}{W},3.0,3.0,,"When Elspeth's Devotee enters the battlefield, you may search your library and/or graveyard for a card named Elspeth, Undaunted Hero, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Creature,"Human, Soldier"
247,Sunlit Hoplite,W,2.0,{1}{W},2.0,1.0,,"As long as it's your turn, Sunlit Hoplite has first strike.
Sunlit Hoplite gets +1/+0 as long as you control an Elspeth planeswalker.",common,,,Creature,"Human, Soldier"
