,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
145,Keldon Raider,R,4.0,{2}{R}{R},4.0,3.0,,"When Keldon Raider enters the battlefield, you may discard a card. If you do, draw a card.",common,,,Creature,"Human, Warrior"
146,Lavakin Brawler,R,4.0,{3}{R},2.0,4.0,,"Whenever Lavakin Brawler attacks, it gets +1/+0 until end of turn for each Elemental you control.",common,,,Creature,"Elemental, Warrior"
147,Leyline of Combustion,R,4.0,{2}{R}{R},,,,"If Leyline of Combustion is in your opening hand, you may begin the game with it on the battlefield.
Whenever you and/or at least one permanent you control becomes the target of a spell or ability an opponent controls, Leyline of Combustion deals 2 damage to that player.",rare,,,Enchantment,
148,Maniacal Rage,R,2.0,{1}{R},,,,"Enchant creature
Enchanted creature gets +2/+2 and can't block.",common,Enchant,,Enchantment,Aura
149,Marauding Raptor,R,2.0,{1}{R},2.0,3.0,,"Creature spells you cast cost {1} less to cast.
Whenever another creature enters the battlefield under your control, Marauding Raptor deals 2 damage to it. If a Dinosaur is dealt damage this way, Marauding Raptor gets +2/+0 until end of turn.",rare,,,Creature,Dinosaur
150,Mask of Immolation,R,2.0,{1}{R},,,,"When Mask of Immolation enters the battlefield, create a 1/1 red Elemental creature token, then attach Mask of Immolation to it.
Equipped creature has ""Sacrifice this creature: It deals 1 damage to any target.""
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact,Equipment
151,Pack Mastiff,R,2.0,{1}{R},2.0,2.0,,{1}{R}: Each creature you control named Pack Mastiff gets +1/+0 until end of turn.,common,,,Creature,Dog
152,Rapacious Dragon,R,5.0,{4}{R},3.0,3.0,,"Flying
When Rapacious Dragon enters the battlefield, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",uncommon,Flying,,Creature,Dragon
153,Reckless Air Strike,R,1.0,{R},,,,"Choose one —
• Reckless Air Strike deals 3 damage to target creature with flying.
• Destroy target artifact.",common,,,Sorcery,
154,Reduce to Ashes,R,5.0,{4}{R},,,,"Reduce to Ashes deals 5 damage to target creature. If that creature would die this turn, exile it instead.",common,,,Sorcery,
155,Repeated Reverberation,R,4.0,{2}{R}{R},,,,"When you next cast an instant spell, cast a sorcery spell, or activate a loyalty ability this turn, copy that spell or ability twice. You may choose new targets for the copies.",rare,,,Instant,
156,Ripscale Predator,R,6.0,{4}{R}{R},6.0,5.0,,Menace (This creature can't be blocked except by two or more creatures.),common,Menace,,Creature,Dinosaur
157,Scampering Scorcher,R,4.0,{3}{R},1.0,1.0,,"When Scampering Scorcher enters the battlefield, create two 1/1 red Elemental creature tokens. Elementals you control gain haste until end of turn. (They can attack and {T} this turn.)",uncommon,,,Creature,Elemental
158,Scorch Spitter,R,1.0,{R},1.0,1.0,,"Whenever Scorch Spitter attacks, it deals 1 damage to the player or planeswalker it's attacking.",common,,,Creature,"Elemental, Lizard"
159,Shock,R,1.0,{R},,,,Shock deals 2 damage to any target.,common,,,Instant,
160,Tectonic Rift,R,4.0,{3}{R},,,,Destroy target land. Creatures without flying can't block this turn.,common,,,Sorcery,
161,Thunderkin Awakener,R,2.0,{1}{R},1.0,2.0,,"Haste
Whenever Thunderkin Awakener attacks, choose target Elemental creature card in your graveyard with toughness less than Thunderkin Awakener's toughness. Return that card to the battlefield tapped and attacking. Sacrifice it at the beginning of the next end step.",rare,Haste,,Creature,"Elemental, Shaman"
162,Uncaged Fury,R,3.0,{2}{R},,,,Target creature gets +1/+1 and gains double strike until end of turn. (It deals both first-strike and regular combat damage.),uncommon,,,Instant,
163,Unchained Berserker,R,2.0,{1}{R},1.0,1.0,,"Protection from white (This creature can't be blocked, targeted, dealt damage, enchanted, or equipped by anything white.)
Unchained Berserker gets +2/+0 as long as it's attacking.",uncommon,Protection,,Creature,"Human, Berserker"
164,Barkhide Troll,G,2.0,{G}{G},2.0,2.0,,"Barkhide Troll enters the battlefield with a +1/+1 counter on it.
{1}, Remove a +1/+1 counter from Barkhide Troll: Barkhide Troll gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)",uncommon,,,Creature,Troll
165,Brightwood Tracker,G,4.0,{3}{G},2.0,4.0,,"{5}{G}, {T}: Look at the top four cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",common,,,Creature,"Elf, Scout"
166,Cavalier of Thorns,G,5.0,{2}{G}{G}{G},5.0,6.0,,"Reach
When Cavalier of Thorns enters the battlefield, reveal the top five cards of your library. Put a land card from among them onto the battlefield and the rest into your graveyard.
When Cavalier of Thorns dies, you may exile it. If you do, put another target card from your graveyard on top of your library.",mythic,Reach,,Creature,"Elemental, Knight"
167,Centaur Courser,G,3.0,{2}{G},3.0,3.0,,,common,,,Creature,"Centaur, Warrior"
168,Elvish Reclaimer,G,1.0,{G},1.0,2.0,,"Elvish Reclaimer gets +2/+2 as long as there are three or more land cards in your graveyard.
{2}, {T}, Sacrifice a land: Search your library for a land card, put it onto the battlefield tapped, then shuffle.",rare,,,Creature,"Elf, Warrior"
169,Feral Invocation,G,3.0,{2}{G},,,,"Flash (You may cast this spell any time you could cast an instant.)
Enchant creature
Enchanted creature gets +2/+2.",common,"Enchant, Flash",,Enchantment,Aura
170,Ferocious Pup,G,3.0,{2}{G},0.0,1.0,,"When Ferocious Pup enters the battlefield, create a 2/2 green Wolf creature token.",common,,,Creature,Wolf
171,"Gargos, Vicious Watcher",G,6.0,{3}{G}{G}{G},8.0,7.0,,"Vigilance
Hydra spells you cast cost {4} less to cast.
Whenever a creature you control becomes the target of a spell, Gargos, Vicious Watcher fights up to one target creature you don't control.",rare,"Fight, Vigilance",Legendary,Creature,Hydra
172,Gift of Paradise,G,3.0,{2}{G},,,,"Enchant land
When Gift of Paradise enters the battlefield, you gain 3 life.
Enchanted land has ""{T}: Add two mana of any one color.""",common,Enchant,,Enchantment,Aura
173,Greenwood Sentinel,G,2.0,{1}{G},2.0,2.0,,Vigilance (Attacking doesn't cause this creature to tap.),common,Vigilance,,Creature,"Elf, Scout"
174,Growth Cycle,G,2.0,{1}{G},,,,Target creature gets +3/+3 until end of turn. It gets an additional +2/+2 until end of turn for each card named Growth Cycle in your graveyard.,common,,,Instant,
175,Healer of the Glade,G,1.0,{G},1.0,2.0,,"When Healer of the Glade enters the battlefield, you gain 3 life.",common,,,Creature,Elemental
176,Howling Giant,G,7.0,{5}{G}{G},5.0,5.0,,"Reach (This creature can block creatures with flying.)
When Howling Giant enters the battlefield, create two 2/2 green Wolf creature tokens.",uncommon,Reach,,Creature,"Giant, Druid"
177,Leafkin Druid,G,2.0,{1}{G},0.0,3.0,,"{T}: Add {G}. If you control four or more creatures, add {G}{G} instead.",common,,,Creature,"Elemental, Druid"
178,Leyline of Abundance,G,4.0,{2}{G}{G},,,,"If Leyline of Abundance is in your opening hand, you may begin the game with it on the battlefield.
Whenever you tap a creature for mana, add an additional {G}.
{6}{G}{G}: Put a +1/+1 counter on each creature you control.",rare,,,Enchantment,
179,Loaming Shaman,G,3.0,{2}{G},3.0,2.0,,"When Loaming Shaman enters the battlefield, target player shuffles any number of target cards from their graveyard into their library.",uncommon,,,Creature,"Centaur, Shaman"
180,Mammoth Spider,G,5.0,{4}{G},3.0,5.0,,Reach (This creature can block creatures with flying.),common,Reach,,Creature,Spider
181,Might of the Masses,G,1.0,{G},,,,Target creature gets +1/+1 until end of turn for each creature you control.,uncommon,,,Instant,
182,Natural End,G,3.0,{2}{G},,,,Destroy target artifact or enchantment. You gain 3 life.,common,,,Instant,
183,Netcaster Spider,G,3.0,{2}{G},2.0,3.0,,"Reach (This creature can block creatures with flying.)
Whenever Netcaster Spider blocks a creature with flying, Netcaster Spider gets +2/+0 until end of turn.",common,Reach,,Creature,Spider
184,Nightpack Ambusher,G,4.0,{2}{G}{G},4.0,4.0,,"Flash
Other Wolves and Werewolves you control get +1/+1.
At the beginning of your end step, if you didn't cast a spell this turn, create a 2/2 green Wolf creature token.",rare,Flash,,Creature,Wolf
185,Overcome,G,5.0,{3}{G}{G},,,,Creatures you control get +2/+2 and gain trample until end of turn. (They can deal excess combat damage to the player or planeswalker they're attacking.),uncommon,,,Sorcery,
186,Overgrowth Elemental,G,3.0,{2}{G},3.0,2.0,,"When Overgrowth Elemental enters the battlefield, put a +1/+1 counter on another target Elemental you control.
Whenever another creature you control dies, you gain 1 life. If that creature was an Elemental, put a +1/+1 counter on Overgrowth Elemental.",uncommon,,,Creature,Elemental
187,Plummet,G,2.0,{1}{G},,,,Destroy target creature with flying.,common,,,Instant,
188,Pulse of Murasa,G,3.0,{2}{G},,,,Return target creature or land card from a graveyard to its owner's hand. You gain 6 life.,uncommon,,,Instant,
189,Rabid Bite,G,2.0,{1}{G},,,,Target creature you control deals damage equal to its power to target creature you don't control.,common,,,Sorcery,
190,Season of Growth,G,2.0,{1}{G},,,,"Whenever a creature enters the battlefield under your control, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
Whenever you cast a spell that targets a creature you control, draw a card.",uncommon,Scry,,Enchantment,
191,Sedge Scorpion,G,1.0,{G},1.0,1.0,,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),common,Deathtouch,,Creature,Scorpion
192,Shared Summons,G,5.0,{3}{G}{G},,,,"Search your library for up to two creature cards with different names, reveal them, put them into your hand, then shuffle.",rare,,,Instant,
193,Shifting Ceratops,G,4.0,{2}{G}{G},5.0,4.0,,"This spell can't be countered.
Protection from blue (This creature can't be blocked, targeted, dealt damage, enchanted, or equipped by anything blue.)
{G}: Shifting Ceratops gains your choice of reach, trample, or haste until end of turn.",rare,Protection,,Creature,Dinosaur
194,Silverback Shaman,G,5.0,{3}{G}{G},5.0,4.0,,"Trample
When Silverback Shaman dies, draw a card.",common,Trample,,Creature,"Ape, Shaman"
195,Thicket Crasher,G,4.0,{3}{G},4.0,3.0,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Other Elementals you control have trample.",common,Trample,,Creature,"Elemental, Rhino"
196,Thrashing Brontodon,G,3.0,{1}{G}{G},3.0,4.0,,"{1}, Sacrifice Thrashing Brontodon: Destroy target artifact or enchantment.",uncommon,,,Creature,Dinosaur
197,Veil of Summer,G,1.0,{G},,,,Draw a card if an opponent has cast a blue or black spell this turn. Spells you control can't be countered this turn. You and permanents you control gain hexproof from blue and from black until end of turn. (You and they can't be the targets of blue or black spells or abilities your opponents control.),uncommon,,,Instant,
198,"Vivien, Arkbow Ranger",G,4.0,{1}{G}{G}{G},,,4.0,"[+1]: Distribute two +1/+1 counters among up to two target creatures. They gain trample until end of turn.
[−3]: Target creature you control deals damage equal to its power to target creature or planeswalker.
[−5]: You may reveal a creature card you own from outside the game and put it into your hand.",mythic,,Legendary,Planeswalker,Vivien
199,Vorstclaw,G,6.0,{4}{G}{G},7.0,7.0,,,common,,,Creature,"Elemental, Horror"
200,Wakeroot Elemental,G,6.0,{4}{G}{G},5.0,5.0,,{G}{G}{G}{G}{G}: Untap target land you control. It becomes a 5/5 Elemental creature with haste. It's still a land. (This effect lasts as long as that land remains on the battlefield.),rare,,,Creature,Elemental
201,Wolfkin Bond,G,5.0,{4}{G},,,,"Enchant creature
When Wolfkin Bond enters the battlefield, create a 2/2 green Wolf creature token.
Enchanted creature gets +2/+2.",common,Enchant,,Enchantment,Aura
202,Wolfrider's Saddle,G,4.0,{3}{G},,,,"When Wolfrider's Saddle enters the battlefield, create a 2/2 green Wolf creature token, then attach Wolfrider's Saddle to it.
Equipped creature gets +1/+1 and can't be blocked by more than one creature.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact,Equipment
203,Woodland Champion,G,2.0,{1}{G},2.0,2.0,,"Whenever one or more tokens enter the battlefield under your control, put that many +1/+1 counters on Woodland Champion.",uncommon,,,Creature,"Elf, Scout"
204,Corpse Knight,"B, W",2.0,{W}{B},2.0,2.0,,"Whenever another creature enters the battlefield under your control, each opponent loses 1 life.",uncommon,,,Creature,"Zombie, Knight"
205,Creeping Trailblazer,"G, R",2.0,{R}{G},2.0,2.0,,"Other Elementals you control get +1/+0.
{2}{R}{G}: Creeping Trailblazer gets +1/+1 until end of turn for each Elemental you control.",uncommon,,,Creature,Elemental
206,Empyrean Eagle,"U, W",3.0,{1}{W}{U},2.0,3.0,,"Flying
Other creatures you control with flying get +1/+1.",uncommon,Flying,,Creature,"Bird, Spirit"
207,Ironroot Warlord,"G, W",3.0,{1}{G}{W},,5.0,,"Ironroot Warlord's power is equal to the number of creatures you control.
{3}{G}{W}: Create a 1/1 white Soldier creature token.",uncommon,,,Creature,"Treefolk, Soldier"
208,"Kaalia, Zenith Seeker","B, R, W",3.0,{R}{W}{B},3.0,3.0,,"Flying, vigilance
When Kaalia, Zenith Seeker enters the battlefield, look at the top six cards of your library. You may reveal an Angel card, a Demon card, and/or a Dragon card from among them and put them into your hand. Put the rest on the bottom of your library in a random order.",mythic,"Flying, Vigilance",Legendary,Creature,"Human, Cleric"
209,"Kethis, the Hidden Hand","B, G, W",3.0,{W}{B}{G},3.0,4.0,,"Legendary spells you cast cost {1} less to cast.
Exile two legendary cards from your graveyard: Until end of turn, each legendary card in your graveyard gains ""You may play this card from your graveyard.""",mythic,,Legendary,Creature,"Elf, Advisor"
210,"Kykar, Wind's Fury","R, U, W",4.0,{1}{U}{R}{W},3.0,3.0,,"Flying
Whenever you cast a noncreature spell, create a 1/1 white Spirit creature token with flying.
Sacrifice a Spirit: Add {R}.",mythic,Flying,Legendary,Creature,"Bird, Wizard"
211,Lightning Stormkin,"R, U",2.0,{U}{R},2.0,2.0,,"Flying
Haste (This creature can attack and {T} as soon as it comes under your control.)",uncommon,"Flying, Haste",,Creature,"Elemental, Wizard"
212,Moldervine Reclamation,"B, G",5.0,{3}{B}{G},,,,"Whenever a creature you control dies, you gain 1 life and draw a card.",uncommon,,,Enchantment,
213,Ogre Siegebreaker,"B, R",4.0,{2}{B}{R},4.0,3.0,,{2}{B}{R}: Destroy target creature that was dealt damage this turn.,uncommon,,,Creature,"Ogre, Berserker"
214,"Omnath, Locus of the Roil","G, R, U",4.0,{1}{G}{U}{R},3.0,3.0,,"When Omnath, Locus of the Roil enters the battlefield, it deals damage to any target equal to the number of Elementals you control.
Whenever a land enters the battlefield under your control, put a +1/+1 counter on target Elemental you control. If you control eight or more lands, draw a card.",mythic,,Legendary,Creature,Elemental
215,Risen Reef,"G, U",3.0,{1}{G}{U},1.0,1.0,,"Whenever Risen Reef or another Elemental enters the battlefield under your control, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped. If you don't put the card onto the battlefield, put it into your hand.",uncommon,,,Creature,Elemental
216,Skyknight Vanguard,"R, W",2.0,{R}{W},1.0,2.0,,"Flying
Whenever Skyknight Vanguard attacks, create a 1/1 white Soldier creature token that's tapped and attacking.",uncommon,Flying,,Creature,"Human, Knight"
217,Tomebound Lich,"B, U",3.0,{1}{U}{B},1.0,3.0,,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Whenever Tomebound Lich enters the battlefield or deals combat damage to a player, draw a card, then discard a card.",uncommon,"Deathtouch, Lifelink",,Creature,"Zombie, Wizard"
218,"Yarok, the Desecrated","B, G, U",5.0,{2}{B}{G}{U},3.0,5.0,,"Deathtouch, lifelink
If a permanent entering the battlefield causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.",mythic,"Deathtouch, Lifelink",Legendary,Creature,"Elemental, Horror"
219,Anvilwrought Raptor,C,4.0,{4},2.0,1.0,,"Flying
First strike (This creature deals combat damage before creatures without first strike.)",common,"First strike, Flying",,"Artifact, Creature",Bird
220,Bag of Holding,C,1.0,{1},,,,"Whenever you discard a card, exile that card from your graveyard.
{2}, {T}: Draw a card, then discard a card.
{4}, {T}, Sacrifice Bag of Holding: Return all cards exiled with Bag of Holding to their owner's hand.",rare,,,Artifact,
221,Colossus Hammer,C,1.0,{1},,,,"Equipped creature gets +10/+10 and loses flying.
Equip {8} ({8}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact,Equipment
222,Diamond Knight,C,3.0,{3},1.0,1.0,,"Vigilance (Attacking doesn't cause this creature to tap.)
As Diamond Knight enters the battlefield, choose a color.
Whenever you cast a spell of the chosen color, put a +1/+1 counter on Diamond Knight.",uncommon,Vigilance,,"Artifact, Creature",Knight
223,Diviner's Lockbox,C,4.0,{4},,,,"{1}, {T}: Choose a card name, then reveal the top card of your library. If that card has the chosen name, sacrifice Diviner's Lockbox and draw three cards. Activate only as a sorcery.",uncommon,,,Artifact,
224,"Golos, Tireless Pilgrim",C,5.0,{5},3.0,5.0,,"When Golos, Tireless Pilgrim enters the battlefield, you may search your library for a land card, put that card onto the battlefield tapped, then shuffle.
{2}{W}{U}{B}{R}{G}: Exile the top three cards of your library. You may play them this turn without paying their mana costs.",rare,,Legendary,"Artifact, Creature",Scout
225,Grafdigger's Cage,C,1.0,{1},,,,"Creature cards in graveyards and libraries can't enter the battlefield.
Players can't cast spells from graveyards or libraries.",rare,,,Artifact,
226,Heart-Piercer Bow,C,2.0,{2},,,,"Whenever equipped creature attacks, Heart-Piercer Bow deals 1 damage to target creature defending player controls.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
227,Icon of Ancestry,C,3.0,{3},,,,"As Icon of Ancestry enters the battlefield, choose a creature type.
Creatures you control of the chosen type get +1/+1.
{3}, {T}: Look at the top three cards of your library. You may reveal a creature card of the chosen type from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",rare,,,Artifact,
228,Manifold Key,C,1.0,{1},,,,"{1}, {T}: Untap another target artifact.
{3}, {T}: Target creature can't be blocked this turn.",uncommon,,,Artifact,
229,Marauder's Axe,C,2.0,{2},,,,"Equipped creature gets +2/+0.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
230,Meteor Golem,C,7.0,{7},3.0,3.0,,"When Meteor Golem enters the battlefield, destroy target nonland permanent an opponent controls.",uncommon,,,"Artifact, Creature",Golem
231,Mystic Forge,C,4.0,{4},,,,"You may look at the top card of your library any time.
You may cast artifact spells and colorless spells from the top of your library.
{T}, Pay 1 life: Exile the top card of your library.",rare,,,Artifact,
232,Pattern Matcher,C,4.0,{4},3.0,3.0,,"When Pattern Matcher enters the battlefield, you may search your library for a card with the same name as another creature you control, reveal it, put it into your hand, then shuffle.",uncommon,,,"Artifact, Creature",Golem
233,Prismite,C,2.0,{2},2.0,1.0,,{2}: Add one mana of any color.,common,,,"Artifact, Creature",Golem
234,Retributive Wand,C,3.0,{3},,,,"{3}, {T}: Retributive Wand deals 1 damage to any target.
When Retributive Wand is put into a graveyard from the battlefield, it deals 5 damage to any target.",uncommon,,,Artifact,
235,Salvager of Ruin,C,3.0,{3},2.0,1.0,,Sacrifice Salvager of Ruin: Choose target permanent card in your graveyard that was put there from the battlefield this turn. Return it to your hand.,uncommon,,,"Artifact, Creature",Construct
236,Scuttlemutt,C,3.0,{3},2.0,2.0,,"{T}: Add one mana of any color.
{T}: Target creature becomes the color or colors of your choice until end of turn.",uncommon,,,"Artifact, Creature",Scarecrow
237,Steel Overseer,C,2.0,{2},1.0,1.0,,{T}: Put a +1/+1 counter on each artifact creature you control.,rare,,,"Artifact, Creature",Construct
238,Stone Golem,C,5.0,{5},4.0,4.0,,,common,,,"Artifact, Creature",Golem
239,Vial of Dragonfire,C,2.0,{2},,,,"{2}, {T}, Sacrifice Vial of Dragonfire: It deals 2 damage to target creature.",common,,,Artifact,
240,Bloodfell Caves,L,0.0,,,,,"Bloodfell Caves enters the battlefield tapped.
When Bloodfell Caves enters the battlefield, you gain 1 life.
{T}: Add {B} or {R}.",common,,,Land,
241,Blossoming Sands,L,0.0,,,,,"Blossoming Sands enters the battlefield tapped.
When Blossoming Sands enters the battlefield, you gain 1 life.
{T}: Add {G} or {W}.",common,,,Land,
242,Cryptic Caves,L,0.0,,,,,"{T}: Add {C}.
{1}, {T}, Sacrifice Cryptic Caves: Draw a card. Activate only if you control five or more lands.",uncommon,,,Land,
243,Dismal Backwater,L,0.0,,,,,"Dismal Backwater enters the battlefield tapped.
When Dismal Backwater enters the battlefield, you gain 1 life.
{T}: Add {U} or {B}.",common,,,Land,
244,Evolving Wilds,L,0.0,,,,,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",common,,,Land,
245,Field of the Dead,L,0.0,,,,,"Field of the Dead enters the battlefield tapped.
{T}: Add {C}.
Whenever Field of the Dead or another land enters the battlefield under your control, if you control seven or more lands with different names, create a 2/2 black Zombie creature token.",rare,,,Land,
246,Jungle Hollow,L,0.0,,,,,"Jungle Hollow enters the battlefield tapped.
When Jungle Hollow enters the battlefield, you gain 1 life.
{T}: Add {B} or {G}.",common,,,Land,
247,Lotus Field,L,0.0,,,,,"Hexproof
Lotus Field enters the battlefield tapped.
When Lotus Field enters the battlefield, sacrifice two lands.
{T}: Add three mana of any one color.",rare,Hexproof,,Land,
248,Rugged Highlands,L,0.0,,,,,"Rugged Highlands enters the battlefield tapped.
When Rugged Highlands enters the battlefield, you gain 1 life.
{T}: Add {R} or {G}.",common,,,Land,
249,Scoured Barrens,L,0.0,,,,,"Scoured Barrens enters the battlefield tapped.
When Scoured Barrens enters the battlefield, you gain 1 life.
{T}: Add {W} or {B}.",common,,,Land,
250,Swiftwater Cliffs,L,0.0,,,,,"Swiftwater Cliffs enters the battlefield tapped.
When Swiftwater Cliffs enters the battlefield, you gain 1 life.
{T}: Add {U} or {R}.",common,,,Land,
251,Temple of Epiphany,L,0.0,,,,,"Temple of Epiphany enters the battlefield tapped.
When Temple of Epiphany enters the battlefield, scry 1.
{T}: Add {U} or {R}.",rare,Scry,,Land,
252,Temple of Malady,L,0.0,,,,,"Temple of Malady enters the battlefield tapped.
When Temple of Malady enters the battlefield, scry 1.
{T}: Add {B} or {G}.",rare,Scry,,Land,
253,Temple of Mystery,L,0.0,,,,,"Temple of Mystery enters the battlefield tapped.
When Temple of Mystery enters the battlefield, scry 1.
{T}: Add {G} or {U}.",rare,Scry,,Land,
254,Temple of Silence,L,0.0,,,,,"Temple of Silence enters the battlefield tapped.
When Temple of Silence enters the battlefield, scry 1.
{T}: Add {W} or {B}.",rare,Scry,,Land,
255,Temple of Triumph,L,0.0,,,,,"Temple of Triumph enters the battlefield tapped.
When Temple of Triumph enters the battlefield, scry 1.
{T}: Add {R} or {W}.",rare,Scry,,Land,
256,Thornwood Falls,L,0.0,,,,,"Thornwood Falls enters the battlefield tapped.
When Thornwood Falls enters the battlefield, you gain 1 life.
{T}: Add {G} or {U}.",common,,,Land,
257,Tranquil Cove,L,0.0,,,,,"Tranquil Cove enters the battlefield tapped.
When Tranquil Cove enters the battlefield, you gain 1 life.
{T}: Add {W} or {U}.",common,,,Land,
258,Wind-Scarred Crag,L,0.0,,,,,"Wind-Scarred Crag enters the battlefield tapped.
When Wind-Scarred Crag enters the battlefield, you gain 1 life.
{T}: Add {R} or {W}.",common,,,Land,
259,"Ajani, Inspiring Leader",W,6.0,{4}{W}{W},,,5.0,"[+2]: You gain 2 life. Put two +1/+1 counters on up to one target creature.
[−3]: Exile target creature. Its controller gains 2 life.
[−10]: Creatures you control gain flying and double strike until end of turn.",mythic,,Legendary,Planeswalker,Ajani
260,Goldmane Griffin,W,5.0,{3}{W}{W},3.0,2.0,,"Flying, vigilance
When Goldmane Griffin enters the battlefield, you may search your library and/or graveyard for a card named Ajani, Inspiring Leader, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,"Flying, Vigilance",,Creature,Griffin
261,Savannah Sage,W,2.0,{1}{W},2.0,2.0,,"When Savannah Sage enters the battlefield, you gain 2 life.",common,,,Creature,"Cat, Cleric"
262,Twinblade Paladin,W,4.0,{3}{W},3.0,3.0,,"Whenever you gain life, put a +1/+1 counter on Twinblade Paladin.
As long as you have 25 or more life, Twinblade Paladin has double strike. (It deals both first-strike and regular combat damage.)",uncommon,,,Creature,"Human, Knight"
263,"Mu Yanling, Celestial Wind",U,6.0,{4}{U}{U},,,5.0,"[+1]: Until your next turn, up to one target creature gets -5/-0.
[−3]: Return up to two target creatures to their owners' hands.
[−7]: Creatures you control with flying get +5/+5 until end of turn.",mythic,,Legendary,Planeswalker,Yanling
264,Celestial Messenger,U,4.0,{2}{U}{U},3.0,2.0,,"Flash (You may cast this card any time you could cast an instant.)
Flying
Celestial Messenger gets +1/+1 as long as you control a Yanling planeswalker.",common,"Flash, Flying",,Creature,"Bird, Spirit"
265,Waterkin Shaman,U,2.0,{1}{U},2.0,1.0,,"Whenever a creature with flying enters the battlefield under your control, Waterkin Shaman gets +1/+1 until end of turn.",uncommon,,,Creature,"Elemental, Shaman"
266,Yanling's Harbinger,U,5.0,{3}{U}{U},2.0,4.0,,"Flying
When Yanling's Harbinger enters the battlefield, you may search your library and/or graveyard for a card named Mu Yanling, Celestial Wind, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,Flying,,Creature,Bird
267,"Sorin, Vampire Lord",B,6.0,{4}{B}{B},,,4.0,"[+1]: Up to one target creature gets +2/+0 until end of turn.
[−2]: Sorin, Vampire Lord deals 4 damage to any target. You gain 4 life.
[−8]: Until end of turn, each Vampire you control gains ""{T}: Gain control of target creature.""",mythic,,Legendary,Planeswalker,Sorin
268,Savage Gorger,B,3.0,{1}{B}{B},1.0,1.0,,"Flying
At the beginning of your end step, if an opponent lost life this turn, put a +1/+1 counter on Savage Gorger. (Damage causes loss of life.)",common,Flying,,Creature,Vampire
269,Sorin's Guide,B,5.0,{3}{B}{B},4.0,2.0,,"When Sorin's Guide enters the battlefield, you may search your library and/or graveyard for a card named Sorin, Vampire Lord, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Creature,Vampire
270,Thirsting Bloodlord,B,4.0,{2}{B}{B},3.0,3.0,,Other Vampires you control get +1/+1.,uncommon,,,Creature,Vampire
271,"Chandra, Flame's Fury",R,6.0,{4}{R}{R},,,4.0,"[+1]: Chandra, Flame's Fury deals 2 damage to any target.
[−2]: Chandra, Flame's Fury deals 4 damage to target creature and 2 damage to that creature's controller.
[−8]: Chandra, Flame's Fury deals 10 damage to target player and each creature that player controls.",mythic,,Legendary,Planeswalker,Chandra
272,Chandra's Flame Wave,R,5.0,{3}{R}{R},,,,"Chandra's Flame Wave deals 2 damage to target player and each creature that player controls. Search your library and/or graveyard for a card named Chandra, Flame's Fury, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Sorcery,
273,Pyroclastic Elemental,R,5.0,{3}{R}{R},5.0,4.0,,{1}{R}{R}: Pyroclastic Elemental deals 1 damage to target player.,uncommon,,,Creature,Elemental
274,Wildfire Elemental,R,4.0,{2}{R}{R},3.0,3.0,,"Whenever an opponent is dealt noncombat damage, creatures you control get +1/+0 until end of turn.",common,,,Creature,Elemental
275,"Vivien, Nature's Avenger",G,6.0,{4}{G}{G},,,3.0,"[+1]: Put three +1/+1 counters on up to one target creature.
[−1]: Reveal cards from the top of your library until you reveal a creature card. Put that card into your hand and the rest on the bottom of your library in a random order.
[−6]: Target creature gets +10/+10 and gains trample until end of turn.",mythic,,Legendary,Planeswalker,Vivien
276,Ethereal Elk,G,5.0,{3}{G}{G},3.0,3.0,,"Trample
When Ethereal Elk enters the battlefield, you may search your library and/or graveyard for a card named Vivien, Nature's Avenger, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,Trample,,Creature,"Elk, Spirit"
