,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
131,Nullpriest of Oblivion,B,2.0,{1}{B},2.0,1.0,,"Kicker {3}{B}
Menace, lifelink
When Nullpriest of Oblivion enters the battlefield, if it was kicked, return target creature card from your graveyard to the battlefield.",rare,"Kicker, Lifelink, Menace",,Creature,"Vampire, Cleric"
132,Oblivion's Hunger,B,2.0,{1}{B},,,,"Target creature you control gains indestructible until end of turn. Draw a card if that creature has a +1/+1 counter on it. (Damage and effects that say ""destroy"" don't destroy the creature.)",common,,,Instant,
133,Pelakka Predation,B,3.0,{2}{B},,,,Target opponent reveals their hand. You choose a card from it with mana value 3 or greater. That player discards that card.,uncommon,,,Sorcery,
134,Pelakka Caverns,L,0.0,,,,,"Pelakka Caverns enters the battlefield tapped.
{T}: Add {B}.",uncommon,,,Land,
135,Scion of the Swarm,B,5.0,{3}{B}{B},3.0,3.0,,"Flying
Whenever you gain life, put a +1/+1 counter on Scion of the Swarm.",uncommon,Flying,,Creature,"Vampire, Cleric"
136,Scourge of the Skyclaves,B,2.0,{1}{B},,,,"Kicker {4}{B}
When you cast this spell, if it was kicked, each player loses half their life, rounded up.
Scourge of the Skyclaves's power and toughness are each equal to 20 minus the highest life total among players.",mythic,Kicker,,Creature,Demon
137,Shadow Stinger,B,3.0,{2}{B},1.0,4.0,,"Tap another untapped Rogue you control: Shadow Stinger gains deathtouch until end of turn.
Whenever Shadow Stinger deals combat damage to a player, that player mills three cards. (They put the top three cards of their library into their graveyard.)",uncommon,Mill,,Creature,"Vampire, Rogue"
138,Shadows' Verdict,B,5.0,{3}{B}{B},,,,Exile all creatures and planeswalkers with mana value 3 or less from the battlefield and all creature and planeswalker cards with mana value 3 or less from all graveyards.,rare,,,Sorcery,
139,Skyclave Shade,B,2.0,{1}{B},3.0,1.0,,"Kicker {2}{B}
Skyclave Shade can't block.
If Skyclave Shade was kicked, it enters the battlefield with two +1/+1 counters on it.
Landfall — Whenever a land enters the battlefield under your control, if Skyclave Shade is in your graveyard and it's your turn, you may cast it from your graveyard this turn.",rare,"Kicker, Landfall",,Creature,Shade
140,Skyclave Shadowcat,B,4.0,{3}{B},3.0,3.0,,"{1}{B}, Sacrifice another creature: Put a +1/+1 counter on Skyclave Shadowcat.
Whenever a creature you control with a +1/+1 counter on it dies, draw a card.",uncommon,,,Creature,"Cat, Horror"
141,Soul Shatter,B,3.0,{2}{B},,,,Each opponent sacrifices a creature or planeswalker with the highest mana value among creatures and planeswalkers they control.,rare,,,Instant,
142,Subtle Strike,B,2.0,{1}{B},,,,"Choose one or both —
• Target creature gets -1/-1 until end of turn.
• Put a +1/+1 counter on target creature.",common,,,Instant,
143,"Taborax, Hope's Demise",B,3.0,{2}{B},2.0,2.0,,"Flying
Taborax, Hope's Demise has lifelink as long as it has five or more +1/+1 counters on it.
Whenever another nontoken creature you control dies, put a +1/+1 counter on Taborax. If that creature was a Cleric, you may draw a card. If you do, you lose 1 life.",rare,Flying,Legendary,Creature,"Demon, Cleric"
144,Thwart the Grave,B,6.0,{4}{B}{B},,,,"This spell costs {1} less to cast for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)
Return target creature card and up to one target Cleric, Rogue, Warrior, or Wizard creature card from your graveyard to the battlefield.",uncommon,,,Sorcery,
145,Vanquish the Weak,B,3.0,{2}{B},,,,Destroy target creature with power 3 or less.,common,,,Instant,
146,Zof Consumption,B,6.0,{4}{B}{B},,,,Each opponent loses 4 life and you gain 4 life.,uncommon,,,Sorcery,
147,Zof Bloodbog,L,0.0,,,,,"Zof Bloodbog enters the battlefield tapped.
{T}: Add {B}.",uncommon,,,Land,
148,Akoum Hellhound,R,1.0,{R},0.0,1.0,,"Landfall — Whenever a land enters the battlefield under your control, Akoum Hellhound gets +2/+2 until end of turn.",common,Landfall,,Creature,"Elemental, Dog"
149,Akoum Warrior,R,6.0,{5}{R},4.0,5.0,,Trample,uncommon,Trample,,Creature,"Minotaur, Warrior"
150,Akoum Teeth,L,0.0,,,,,"Akoum Teeth enters the battlefield tapped.
{T}: Add {R}.",uncommon,,,Land,
151,Ardent Electromancer,R,3.0,{2}{R},3.0,2.0,,"When Ardent Electromancer enters the battlefield, add {R} for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",common,,,Creature,"Human, Wizard"
152,Cinderclasm,R,2.0,{1}{R},,,,"Kicker {R} (You may pay an additional {R} as you cast this spell.)
Cinderclasm deals 1 damage to each creature. If it was kicked, it deals 2 damage to each creature instead.",uncommon,Kicker,,Instant,
153,Cleansing Wildfire,R,2.0,{1}{R},,,,"Destroy target land. Its controller may search their library for a basic land card, put it onto the battlefield tapped, then shuffle.
Draw a card.",common,,,Sorcery,
154,Expedition Champion,R,3.0,{2}{R},2.0,3.0,,Expedition Champion gets +2/+0 as long as you control another Warrior.,common,,,Creature,"Human, Warrior"
155,Fireblade Charger,R,1.0,{R},1.0,1.0,,"As long as Fireblade Charger is equipped, it has haste.
When Fireblade Charger dies, it deals damage equal to its power to any target.",uncommon,,,Creature,"Goblin, Warrior"
156,Fissure Wizard,R,2.0,{1}{R},2.0,1.0,,"When Fissure Wizard enters the battlefield, you may discard a card. If you do, draw a card.",common,,,Creature,"Goblin, Wizard"
157,Goma Fada Vanguard,R,2.0,{1}{R},2.0,2.0,,"Whenever Goma Fada Vanguard attacks, target creature an opponent controls with power less than or equal to the number of Warriors you control can't block this turn.",uncommon,,,Creature,"Human, Warrior"
158,Grotag Bug-Catcher,R,2.0,{1}{R},1.0,2.0,,"Trample
Whenever Grotag Bug-Catcher attacks, it gets +1/+0 until end of turn for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",common,Trample,,Creature,"Goblin, Warrior"
159,Grotag Night-Runner,R,3.0,{2}{R},2.0,3.0,,"Whenever Grotag Night-Runner deals combat damage to a player, exile the top card of your library. You may play that card this turn.",uncommon,,,Creature,"Goblin, Rogue"
160,Inordinate Rage,R,2.0,{1}{R},,,,Target creature gets +3/+2 until end of turn. Scry 1.,common,Scry,,Instant,
161,Kargan Intimidator,R,2.0,{1}{R},3.0,1.0,,"Cowards can't block Warriors.
{1}: Choose one that hasn't been chosen this turn —
• Kargan Intimidator gets +1/+1 until end of turn.
• Target creature becomes a Coward until end of turn.
• Target Warrior gains trample until end of turn.",rare,,,Creature,"Human, Warrior"
162,Kazuul's Fury,R,3.0,{2}{R},,,,"As an additional cost to cast this spell, sacrifice a creature.
Kazuul's Fury deals damage equal to the sacrificed creature's power to any target.",uncommon,,,Instant,
163,Kazuul's Cliffs,L,0.0,,,,,"Kazuul's Cliffs enters the battlefield tapped.
{T}: Add {R}.",uncommon,,,Land,
164,Leyline Tyrant,R,4.0,{2}{R}{R},4.0,4.0,,"Flying
You don't lose unspent red mana as steps and phases end.
When Leyline Tyrant dies, you may pay any amount of {R}. When you do, it deals that much damage to any target.",mythic,Flying,,Creature,Dragon
165,Magmatic Channeler,R,2.0,{1}{R},1.0,3.0,,"As long as there are four or more instant and/or sorcery cards in your graveyard, Magmatic Channeler gets +3/+1.
{T}, Discard a card: Exile the top two cards of your library, then choose one of them. You may play that card this turn.",rare,,,Creature,"Human, Wizard"
166,Molten Blast,R,3.0,{2}{R},,,,"Choose one —
• Molten Blast deals 2 damage to target creature or planeswalker.
• Destroy target artifact.",common,,,Instant,
167,"Moraug, Fury of Akoum",R,6.0,{4}{R}{R},6.0,6.0,,"Each creature you control gets +1/+0 for each time it has attacked this turn.
Landfall — Whenever a land enters the battlefield under your control, if it's your main phase, there's an additional combat phase after this phase. At the beginning of that combat, untap all creatures you control.",mythic,Landfall,Legendary,Creature,"Minotaur, Warrior"
168,Pyroclastic Hellion,R,5.0,{4}{R},4.0,5.0,,"When Pyroclastic Hellion enters the battlefield, you may return a land you control to its owner's hand. When you do, Pyroclastic Hellion deals 2 damage to each opponent.",common,,,Creature,Hellion
169,Relic Robber,R,3.0,{2}{R},2.0,2.0,,"Haste
Whenever Relic Robber deals combat damage to a player, that player creates a 0/1 colorless Goblin Construct artifact creature token with ""This creature can't block"" and ""At the beginning of your upkeep, this creature deals 1 damage to you.""",rare,Haste,,Creature,"Goblin, Rogue"
170,Rockslide Sorcerer,R,4.0,{3}{R},3.0,3.0,,"Whenever you cast an instant, sorcery, or Wizard spell, Rockslide Sorcerer deals 1 damage to any target.",uncommon,,,Creature,"Human, Wizard"
171,Roil Eruption,R,2.0,{1}{R},,,,"Kicker {5} (You may pay an additional {5} as you cast this spell.)
Roil Eruption deals 3 damage to any target. If this spell was kicked, it deals 5 damage instead.",common,Kicker,,Sorcery,
172,Roiling Vortex,R,2.0,{1}{R},,,,"At the beginning of each player's upkeep, Roiling Vortex deals 1 damage to them.
Whenever a player casts a spell, if no mana was spent to cast that spell, Roiling Vortex deals 5 damage to that player.
{R}: Your opponents can't gain life this turn.",rare,,,Enchantment,
173,Scavenged Blade,R,2.0,{1}{R},,,,"When Scavenged Blade enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+0.
Equip {2}{R} ({2}{R}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
174,Scorch Rider,R,4.0,{3}{R},4.0,3.0,,"Kicker {1}{R} (You may pay an additional {1}{R} as you cast this spell.)
When Scorch Rider enters the battlefield, if it was kicked, it gains haste until end of turn.",common,Kicker,,Creature,"Human, Warrior"
175,Shatterskull Charger,R,3.0,{1}{R}{R},4.0,3.0,,"Kicker {2}
Trample, haste
If Shatterskull Charger was kicked, it enters the battlefield with a +1/+1 counter on it.
At the beginning of your end step, if Shatterskull Charger doesn't have a +1/+1 counter on it, return it to its owner's hand.",rare,"Haste, Kicker, Trample",,Creature,"Giant, Warrior"
176,Shatterskull Minotaur,R,6.0,{4}{R}{R},5.0,4.0,,"This spell costs {1} less to cast for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)
Haste",uncommon,Haste,,Creature,"Minotaur, Warrior"
177,"Shatterskull, the Hammer Pass",L,0.0,,,,,"As Shatterskull, the Hammer Pass enters the battlefield, you may pay 3 life. If you don't, it enters the battlefield tapped.
{T}: Add {R}.",mythic,,,Land,
178,Sizzling Barrage,R,2.0,{1}{R},,,,Sizzling Barrage deals 4 damage to target creature that blocked this turn.,common,,,Instant,
179,Skyclave Geopede,R,3.0,{2}{R},3.0,1.0,,"Trample
Landfall — Whenever a land enters the battlefield under your control, Skyclave Geopede gets +2/+2 until end of turn.",uncommon,"Landfall, Trample",,Creature,Insect
180,Sneaking Guide,R,1.0,{R},1.0,1.0,,"{2}, {T}: Target creature with power 2 or less can't be blocked this turn.",common,,,Creature,"Goblin, Rogue"
181,Song-Mad Treachery,R,5.0,{3}{R}{R},,,,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.,uncommon,,,Sorcery,
182,Song-Mad Ruins,L,0.0,,,,,"Song-Mad Ruins enters the battlefield tapped.
{T}: Add {R}.",uncommon,,,Land,
183,Spikefield Hazard,R,1.0,{R},,,,"Spikefield Hazard deals 1 damage to any target. If a permanent dealt damage this way would die this turn, exile it instead.",uncommon,,,Instant,
184,Spikefield Cave,L,0.0,,,,,"Spikefield Cave enters the battlefield tapped.
{T}: Add {R}.",uncommon,,,Land,
185,Spitfire Lagac,R,4.0,{3}{R},3.0,4.0,,"Landfall — Whenever a land enters the battlefield under your control, Spitfire Lagac deals 1 damage to each opponent.",common,Landfall,,Creature,Lizard
186,Synchronized Spellcraft,R,5.0,{4}{R},,,,"Synchronized Spellcraft deals 4 damage to target creature and X damage to that creature's controller, where X is the number of creatures in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",common,,,Instant,
187,Teeterpeak Ambusher,R,2.0,{1}{R},1.0,3.0,,{2}{R}: Teeterpeak Ambusher gets +2/+0 until end of turn.,common,,,Creature,"Goblin, Warrior"
188,Thundering Rebuke,R,2.0,{1}{R},,,,Thundering Rebuke deals 4 damage to target creature or planeswalker.,uncommon,,,Sorcery,
189,Thundering Sparkmage,R,4.0,{3}{R},2.0,2.0,,"When Thundering Sparkmage enters the battlefield, it deals X damage to target creature or planeswalker, where X is the number of creatures in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",uncommon,,,Creature,"Human, Wizard"
190,Tormenting Voice,R,2.0,{1}{R},,,,"As an additional cost to cast this spell, discard a card.
Draw two cards.",common,,,Sorcery,
191,Tuktuk Rubblefort,R,3.0,{2}{R},0.0,3.0,,"Defender, reach
Creatures you control have haste.",common,"Defender, Reach",,Creature,Wall
192,Valakut Awakening,R,3.0,{2}{R},,,,"Put any number of cards from your hand on the bottom of your library, then draw that many cards plus one.",rare,,,Instant,
193,Valakut Stoneforge,L,0.0,,,,,"Valakut Stoneforge enters the battlefield tapped.
{T}: Add {R}.",rare,,,Land,
194,Valakut Exploration,R,3.0,{2}{R},,,,"Landfall — Whenever a land enters the battlefield under your control, exile the top card of your library. You may play that card for as long as it remains exiled.
At the beginning of your end step, if there are cards exiled with Valakut Exploration, put them into their owner's graveyard, then Valakut Exploration deals that much damage to each opponent.",rare,Landfall,,Enchantment,
195,Wayward Guide-Beast,R,1.0,{R},2.0,2.0,,"Trample, haste
Whenever Wayward Guide-Beast deals combat damage to a player, return a land you control to its owner's hand.",rare,"Haste, Trample",,Creature,Beast
196,Adventure Awaits,G,2.0,{1}{G},,,,"Look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. If you didn't put a card into your hand this way, draw a card.",common,,,Sorcery,
197,Ancient Greenwarden,G,6.0,{4}{G}{G},5.0,7.0,,"Reach
You may play lands from your graveyard.
If a land entering the battlefield causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.",mythic,Reach,,Creature,Elemental
198,"Ashaya, Soul of the Wild",G,5.0,{3}{G}{G},,,,"Ashaya, Soul of the Wild's power and toughness are each equal to the number of lands you control.
Nontoken creatures you control are Forest lands in addition to their other types. (They're still affected by summoning sickness.)",mythic,,Legendary,Creature,Elemental
199,Bala Ged Recovery,G,3.0,{2}{G},,,,Return target card from your graveyard to your hand.,uncommon,,,Sorcery,
200,Bala Ged Sanctuary,L,0.0,,,,,"Bala Ged Sanctuary enters the battlefield tapped.
{T}: Add {G}.",uncommon,,,Land,
201,Broken Wings,G,3.0,{2}{G},,,,"Destroy target artifact, enchantment, or creature with flying.",common,,,Instant,
202,Canopy Baloth,G,4.0,{3}{G},4.0,3.0,,"Landfall — Whenever a land enters the battlefield under your control, Canopy Baloth gets +2/+2 until end of turn.",common,Landfall,,Creature,Beast
203,Cragplate Baloth,G,7.0,{5}{G}{G},6.0,6.0,,"Kicker {2}{G}
This spell can't be countered.
Hexproof, haste
If Cragplate Baloth was kicked, it enters the battlefield with four +1/+1 counters on it.",rare,"Haste, Hexproof, Kicker",,Creature,Beast
204,Dauntless Survivor,G,2.0,{1}{G},1.0,1.0,,"When Dauntless Survivor enters the battlefield, put a +1/+1 counter on target creature.",common,,,Creature,"Human, Warrior"
205,Gnarlid Colony,G,2.0,{1}{G},2.0,2.0,,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
If Gnarlid Colony was kicked, it enters the battlefield with two +1/+1 counters on it.
Each creature you control with a +1/+1 counter on it has trample.",common,Kicker,,Creature,Beast
206,Inscription of Abundance,G,2.0,{1}{G},,,,"Kicker {2}{G}
Choose one. If this spell was kicked, choose any number instead.
• Put two +1/+1 counters on target creature.
• Target player gains X life, where X is the greatest power among creatures they control.
• Target creature you control fights target creature you don't control.",rare,"Fight, Kicker",,Instant,
207,Iridescent Hornbeetle,G,5.0,{4}{G},3.0,4.0,,"At the beginning of your end step, create a 1/1 green Insect creature token for each +1/+1 counter you've put on creatures under your control this turn.",uncommon,,,Creature,Insect
208,Joraga Visionary,G,4.0,{3}{G},3.0,2.0,,"When Joraga Visionary enters the battlefield, draw a card.",common,,,Creature,"Elf, Wizard"
209,Kazandu Mammoth,G,3.0,{1}{G}{G},3.0,3.0,,"Landfall — Whenever a land enters the battlefield under your control, Kazandu Mammoth gets +2/+2 until end of turn.",rare,Landfall,,Creature,Elephant
210,Kazandu Valley,L,0.0,,,,,"Kazandu Valley enters the battlefield tapped.
{T}: Add {G}.",rare,,,Land,
211,Kazandu Nectarpot,G,2.0,{1}{G},1.0,3.0,,"Landfall — Whenever a land enters the battlefield under your control, you gain 1 life.",common,Landfall,,Creature,Insect
212,Kazandu Stomper,G,6.0,{5}{G},6.0,5.0,,"Trample
When Kazandu Stomper enters the battlefield, return up to two lands you control to their owner's hand.",common,Trample,,Creature,Beast
213,Khalni Ambush,G,3.0,{2}{G},,,,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),uncommon,Fight,,Instant,
214,Khalni Territory,L,0.0,,,,,"Khalni Territory enters the battlefield tapped.
{T}: Add {G}.",uncommon,,,Land,
215,Lotus Cobra,G,2.0,{1}{G},2.0,1.0,,"Landfall — Whenever a land enters the battlefield under your control, add one mana of any color.",rare,Landfall,,Creature,Snake
216,Might of Murasa,G,2.0,{1}{G},,,,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
Target creature gets +3/+3 until end of turn. If this spell was kicked, that creature gets +5/+5 until end of turn instead.",common,Kicker,,Instant,
217,Murasa Brute,G,3.0,{2}{G},3.0,3.0,,,common,,,Creature,"Troll, Warrior"
218,Murasa Sproutling,G,3.0,{2}{G},3.0,3.0,,"Kicker {1}{G} (You may pay an additional {1}{G} as you cast this spell.)
When Murasa Sproutling enters the battlefield, if it was kicked, return target card with a kicker ability from your graveyard to your hand.",uncommon,Kicker,,Creature,"Plant, Elemental"
219,Nissa's Zendikon,G,4.0,{3}{G},,,,"Enchant land
Enchanted land is a 4/4 Elemental creature with reach and haste. It's still a land.
When enchanted land dies, return that card to its owner's hand.",common,Enchant,,Enchantment,Aura
220,Oran-Rief Ooze,G,3.0,{2}{G},2.0,2.0,,"When Oran-Rief Ooze enters the battlefield, put a +1/+1 counter on target creature you control.
Whenever Oran-Rief Ooze attacks, put a +1/+1 counter on each attacking creature with a +1/+1 counter on it.",rare,,,Creature,Ooze
221,Rabid Bite,G,2.0,{1}{G},,,,Target creature you control deals damage equal to its power to target creature you don't control.,common,,,Sorcery,
222,Reclaim the Wastes,G,1.0,{G},,,,"Kicker {3} (You may pay an additional {3} as you cast this spell.)
Search your library for a basic land card, reveal it, put it into your hand, then shuffle. If this spell was kicked, search your library for two basic land cards instead of one.",common,Kicker,,Sorcery,
223,Roiling Regrowth,G,3.0,{2}{G},,,,"Sacrifice a land. Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",uncommon,,,Instant,
224,Scale the Heights,G,3.0,{2}{G},,,,"Put a +1/+1 counter on up to one target creature. You gain 2 life. You may play an additional land this turn.
Draw a card.",common,,,Sorcery,
225,Scute Swarm,G,3.0,{2}{G},1.0,1.0,,"Landfall — Whenever a land enters the battlefield under your control, create a 1/1 green Insect creature token. If you control six or more lands, create a token that's a copy of Scute Swarm instead.",rare,Landfall,,Creature,Insect
226,Skyclave Pick-Axe,G,1.0,{G},,,,"When Skyclave Pick-Axe enters the battlefield, attach it to target creature you control.
Landfall — Whenever a land enters the battlefield under your control, equipped creature gets +2/+2 until end of turn.
Equip {2}{G}",uncommon,"Equip, Landfall",,Artifact,Equipment
227,Springmantle Cleric,G,5.0,{4}{G},2.0,3.0,,Springmantle Cleric enters the battlefield with a +1/+1 counter on it for each color of mana spent to cast it.,uncommon,,,Creature,"Elf, Cleric"
228,Strength of Solidarity,G,1.0,{G},,,,"Choose target creature you control. Put a +1/+1 counter on it for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",common,,,Sorcery,
229,Swarm Shambler,G,1.0,{G},0.0,0.0,,"Swarm Shambler enters the battlefield with a +1/+1 counter on it.
Whenever a creature you control with a +1/+1 counter on it becomes the target of a spell an opponent controls, create a 1/1 green Insect creature token.
{1}, {T}: Put a +1/+1 counter on Swarm Shambler.",rare,,,Creature,"Fungus, Beast"
230,Tajuru Blightblade,G,1.0,{G},1.0,1.0,,Deathtouch,common,Deathtouch,,Creature,"Elf, Rogue"
231,Tajuru Paragon,G,2.0,{1}{G},3.0,2.0,,"Tajuru Paragon is also a Cleric, Rogue, Warrior, and Wizard.
Kicker {3}
When Tajuru Paragon enters the battlefield, if it was kicked, reveal the top six cards of your library. You may put a card that shares a creature type with it from among them into your hand. Put the rest on the bottom of your library in a random order.",rare,Kicker,,Creature,Elf
232,Tajuru Snarecaster,G,3.0,{2}{G},1.0,4.0,,Reach,common,Reach,,Creature,"Elf, Rogue"
233,Tangled Florahedron,G,2.0,{1}{G},1.0,1.0,,{T}: Add {G}.,uncommon,,,Creature,Elemental
234,Tangled Vale,L,0.0,,,,,"Tangled Vale enters the battlefield tapped.
{T}: Add {G}.",uncommon,,,Land,
235,Taunting Arbormage,G,3.0,{2}{G},2.0,3.0,,"Kicker {3} (You may pay an additional {3} as you cast this spell.)
When Taunting Arbormage enters the battlefield, if it was kicked, all creatures able to block target creature this turn do so.",uncommon,Kicker,,Creature,"Elf, Wizard"
236,Territorial Scythecat,G,3.0,{2}{G},2.0,1.0,,"Trample
Landfall — Whenever a land enters the battlefield under your control, put a +1/+1 counter on Territorial Scythecat.",common,"Landfall, Trample",,Creature,Cat
237,Turntimber Ascetic,G,5.0,{4}{G},5.0,4.0,,"When Turntimber Ascetic enters the battlefield, you gain 3 life.",common,,,Creature,"Giant, Cleric"
238,Turntimber Symbiosis,G,7.0,{4}{G}{G}{G},,,,"Look at the top seven cards of your library. You may put a creature card from among them onto the battlefield. If that card has mana value 3 or less, it enters with three additional +1/+1 counters on it. Put the rest on the bottom of your library in a random order.",mythic,,,Sorcery,
239,"Turntimber, Serpentine Wood",L,0.0,,,,,"As Turntimber, Serpentine Wood enters the battlefield, you may pay 3 life. If you don't, it enters the battlefield tapped.
{T}: Add {G}.",mythic,,,Land,
240,Vastwood Fortification,G,1.0,{G},,,,Put a +1/+1 counter on target creature.,uncommon,,,Instant,
241,Vastwood Thicket,L,0.0,,,,,"Vastwood Thicket enters the battlefield tapped.
{T}: Add {G}.",uncommon,,,Land,
242,Vastwood Surge,G,4.0,{3}{G},,,,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle. If this spell was kicked, put two +1/+1 counters on each creature you control.",uncommon,Kicker,,Sorcery,
243,Veteran Adventurer,G,6.0,{5}{G},5.0,5.0,,"Veteran Adventurer is also a Cleric, Rogue, Warrior, and Wizard.
This spell costs {1} less to cast for each creature in your party.
Vigilance",uncommon,Vigilance,,Creature,Human
244,Vine Gecko,G,2.0,{1}{G},2.0,2.0,,"The first kicked spell you cast each turn costs {1} less to cast.
Whenever you cast a kicked spell, put a +1/+1 counter on Vine Gecko.",uncommon,,,Creature,"Elemental, Lizard"
245,"Akiri, Fearless Voyager","R, W",3.0,{1}{R}{W},3.0,3.0,,"Whenever you attack a player with one or more equipped creatures, draw a card.
{W}: You may unattach an Equipment from a creature you control. If you do, tap that creature and it gains indestructible until end of turn.",rare,,Legendary,Creature,"Kor, Warrior"
246,Brushfire Elemental,"G, R",2.0,{R}{G},1.0,1.0,,"Haste
Brushfire Elemental can't be blocked by creatures with power 2 or less.
Landfall — Whenever a land enters the battlefield under your control, Brushfire Elemental gets +2/+2 until end of turn.",uncommon,"Haste, Landfall",,Creature,Elemental
247,Cleric of Life's Bond,"B, W",2.0,{W}{B},2.0,2.0,,"Whenever another Cleric enters the battlefield under your control, you gain 1 life.
Whenever you gain life for the first time each turn, put a +1/+1 counter on Cleric of Life's Bond.",uncommon,,,Creature,"Vampire, Cleric"
248,"Grakmaw, Skyclave Ravager","B, G",3.0,{1}{B}{G},0.0,0.0,,"Grakmaw, Skyclave Ravager enters the battlefield with three +1/+1 counters on it.
Whenever another creature you control dies, if it had a +1/+1 counter on it, put a +1/+1 counter on Grakmaw.
When Grakmaw dies, create an X/X black and green Hydra creature token, where X is the number of +1/+1 counters on Grakmaw.",rare,,Legendary,Creature,"Hydra, Horror"
249,Kargan Warleader,"R, W",3.0,{1}{R}{W},3.0,3.0,,Other Warriors you control get +1/+1.,uncommon,,,Creature,"Human, Warrior"
250,"Kaza, Roil Chaser","R, U",2.0,{U}{R},1.0,2.0,,"Flying, haste
{T}: The next instant or sorcery spell you cast this turn costs {X} less to cast, where X is the number of Wizards you control as this ability resolves.",rare,"Flying, Haste",Legendary,Creature,"Human, Wizard"
251,"Linvala, Shield of Sea Gate","U, W",3.0,{1}{W}{U},3.0,3.0,,"Flying
At the beginning of combat on your turn, if you have a full party, choose target nonland permanent an opponent controls. Until your next turn, it can't attack or block, and its activated abilities can't be activated.
Sacrifice Linvala: Choose hexproof or indestructible. Creatures you control gain that ability until end of turn.",rare,Flying,Legendary,Creature,"Angel, Wizard"
252,Lullmage's Familiar,"G, U",3.0,{1}{G}{U},2.0,4.0,,"{T}: Add {G} or {U}.
Whenever you cast a kicked spell, you gain 2 life.",uncommon,,,Creature,Beast
253,Moss-Pit Skeleton,"B, G",2.0,{B}{G},2.0,2.0,,"Kicker {3} (You may pay an additional {3} as you cast this spell.)
If Moss-Pit Skeleton was kicked, it enters the battlefield with three +1/+1 counters on it.
Whenever one or more +1/+1 counters are put on a creature you control, if Moss-Pit Skeleton is in your graveyard, you may put Moss-Pit Skeleton on top of your library.",uncommon,Kicker,,Creature,"Plant, Skeleton"
254,Murasa Rootgrazer,"G, W",2.0,{G}{W},2.0,3.0,,"Vigilance
{T}: You may put a basic land card from your hand onto the battlefield.
{T}: Return target basic land you control to its owner's hand.",uncommon,Vigilance,,Creature,Beast
255,"Nahiri, Heir of the Ancients","R, W",4.0,{2}{R}{W},,,4.0,"[+1]: Create a 1/1 white Kor Warrior creature token. You may attach an Equipment you control to it.
[−2]: Look at the top six cards of your library. You may reveal a Warrior or Equipment card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
[−3]: Nahiri, Heir of the Ancients deals damage to target creature or planeswalker equal to twice the number of Equipment you control.",mythic,,Legendary,Planeswalker,Nahiri
256,Nissa of Shadowed Boughs,"B, G",4.0,{2}{B}{G},,,4.0,"Landfall — Whenever a land enters the battlefield under your control, put a loyalty counter on Nissa of Shadowed Boughs.
[+1]: Untap target land you control. You may have it become a 3/3 Elemental creature with haste and menace until end of turn. It's still a land.
[−5]: You may put a creature card with mana value less than or equal to the number of lands you control onto the battlefield from your hand or graveyard with two +1/+1 counters on it.",mythic,Landfall,Legendary,Planeswalker,Nissa
257,"Omnath, Locus of Creation","G, R, U, W",4.0,{R}{G}{W}{U},4.0,4.0,,"When Omnath, Locus of Creation enters the battlefield, draw a card.
Landfall — Whenever a land enters the battlefield under your control, you gain 4 life if this is the first time this ability has resolved this turn. If it's the second time, add {R}{G}{W}{U}. If it's the third time, Omnath deals 4 damage to each opponent and each planeswalker you don't control.",mythic,Landfall,Legendary,Creature,Elemental
258,"Orah, Skyclave Hierophant","B, W",4.0,{2}{W}{B},3.0,3.0,,"Lifelink
Whenever Orah, Skyclave Hierophant or another Cleric you control dies, return target Cleric card with lesser mana value from your graveyard to the battlefield.",rare,Lifelink,Legendary,Creature,"Kor, Cleric"
259,"Phylath, World Sculptor","G, R",6.0,{4}{R}{G},5.0,5.0,,"When Phylath, World Sculptor enters the battlefield, create a 0/1 green Plant creature token for each basic land you control.
Landfall — Whenever a land enters the battlefield under your control, put four +1/+1 counters on target Plant you control.",rare,Landfall,Legendary,Creature,Elemental
