,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
135,The Meathook Massacre,B,2.0,{X}{B}{B},,,,"When The Meathook Massacre enters the battlefield, each creature gets -X/-X until end of turn.
Whenever a creature you control dies, each opponent loses 1 life.
Whenever a creature an opponent controls dies, you gain 1 life.",mythic,,Legendary,Enchantment
136,Morbid Opportunist,B,3.0,{2}{B},1.0,3.0,,"Whenever one or more other creatures die, draw a card. This ability triggers only once each turn.",uncommon,,,Creature
137,Morkrut Behemoth,B,5.0,{4}{B},7.0,6.0,,"As an additional cost to cast this spell, sacrifice a creature or pay {1}{B}.
Menace (This creature can't be blocked except by two or more creatures.)",common,Menace,,Creature
138,Necrosynthesis,B,2.0,{1}{B},,,,"Enchant creature
Enchanted creature has ""Whenever another creature dies, put a +1/+1 counter on this creature.""
When enchanted creature dies, look at the top X cards of your library, where X is its power. Put one of those cards into your hand and the rest on the bottom of your library in a random order.",uncommon,Enchant,,Enchantment
139,No Way Out,B,3.0,{2}{B},,,,"Target opponent discards two cards. You create a 2/2 black Zombie creature token with decayed. (It can't block. When it attacks, sacrifice it at end of combat.)",common,,,Sorcery
140,Novice Occultist,B,2.0,{1}{B},1.0,2.0,,"When Novice Occultist dies, you draw a card and you lose 1 life.",common,,,Creature
141,Olivia's Midnight Ambush,B,2.0,{1}{B},,,,"Target creature gets -2/-2 until end of turn. If it's night, that creature gets -13/-13 until end of turn instead.",common,,,Instant
142,Rotten Reunion,B,1.0,{B},,,,"Exile up to one target card from a graveyard. Create a 2/2 black Zombie creature token with decayed. (It can't block. When it attacks, sacrifice it at end of combat.)
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",common,Flashback,,Instant
143,Shady Traveler,B,3.0,{2}{B},2.0,3.0,,"Menace (This creature can't be blocked except by two or more creatures.)
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,"Daybound, Menace",,Creature
144,Stalking Predator,B,3.0,,4.0,4.0,,"Menace (This creature can't be blocked except by two or more creatures.)
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,"Menace, Nightbound",,Creature
145,Siege Zombie,B,2.0,{1}{B},2.0,2.0,,Tap three untapped creatures you control: Each opponent loses 1 life.,common,,,Creature
146,Slaughter Specialist,B,2.0,{1}{B},3.0,3.0,,"When Slaughter Specialist enters the battlefield, each opponent creates a 1/1 white Human creature token.
Whenever a creature an opponent controls dies, put a +1/+1 counter on Slaughter Specialist.",rare,,,Creature
147,Stromkirk Bloodthief,B,3.0,{2}{B},2.0,2.0,,"At the beginning of your end step, if an opponent lost life this turn, put a +1/+1 counter on target Vampire you control.",uncommon,,,Creature
148,Tainted Adversary,B,2.0,{1}{B},2.0,3.0,,"Deathtouch
When Tainted Adversary enters the battlefield, you may pay {2}{B} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Tainted Adversary, then create twice that many 2/2 black Zombie creature tokens with decayed. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)",mythic,Deathtouch,,Creature
149,Vampire Interloper,B,2.0,{1}{B},2.0,1.0,,"Flying
Vampire Interloper can't block.",common,Flying,,Creature
150,Vengeful Strangler,B,2.0,{1}{B},2.0,1.0,,"Vengeful Strangler can't block.
When Vengeful Strangler dies, return it to the battlefield transformed under your control attached to target creature or planeswalker an opponent controls.",uncommon,Transform,,Creature
151,Strangling Grasp,B,2.0,,,,,"Enchant creature or planeswalker an opponent controls
At the beginning of your upkeep, enchanted permanent's controller sacrifices a nonland permanent, then that player loses 1 life.",uncommon,Enchant,,Enchantment
152,Abandon the Post,R,2.0,{1}{R},,,,"Up to two target creatures can't block this turn.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",common,Flashback,,Sorcery
153,Ardent Elementalist,R,4.0,{3}{R},2.0,1.0,,"When Ardent Elementalist enters the battlefield, return target instant or sorcery card from your graveyard to your hand.",common,,,Creature
154,Bloodthirsty Adversary,R,2.0,{1}{R},2.0,2.0,,"Haste
When Bloodthirsty Adversary enters the battlefield, you may pay {2}{R} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Bloodthirsty Adversary, then exile up to that many target instant and/or sorcery cards with mana value 3 or less from your graveyard and copy them. You may cast any number of the copies without paying their mana costs.",mythic,Haste,,Creature
155,Brimstone Vandal,R,3.0,{2}{R},2.0,3.0,,"Menace (This creature can't be blocked except by two or more creatures.)
If it's neither day nor night, it becomes day as Brimstone Vandal enters the battlefield.
Whenever day becomes night or night becomes day, Brimstone Vandal deals 1 damage to each opponent.",common,Menace,,Creature
156,Burn Down the House,R,5.0,{3}{R}{R},,,,"Choose one —
• Burn Down the House deals 5 damage to each creature and each planeswalker.
• Create three 1/1 red Devil creature tokens with ""When this creature dies, it deals 1 damage to any target."" They gain haste until end of turn.",rare,,,Sorcery
157,Burn the Accursed,R,5.0,{4}{R},,,,"Burn the Accursed deals 5 damage to target creature and 2 damage to that creature's controller. If that creature would die this turn, exile it instead.",common,,,Instant
158,Cathartic Pyre,R,2.0,{1}{R},,,,"Choose one —
• Cathartic Pyre deals 3 damage to target creature or planeswalker.
• Discard up to two cards, then draw that many cards.",uncommon,,,Instant
159,Curse of Shaken Faith,R,2.0,{1}{R},,,,"Enchant player
Whenever enchanted player casts a spell other than the first spell they cast each turn or copies a spell, Curse of Shaken Faith deals 2 damage to them.",rare,Enchant,,Enchantment
160,Electric Revelation,R,3.0,{2}{R},,,,"As an additional cost to cast this spell, discard a card.
Draw two cards.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",common,Flashback,,Instant
161,Falkenrath Perforator,R,2.0,{1}{R},2.0,1.0,,"Whenever Falkenrath Perforator attacks, it deals 1 damage to defending player.",common,,,Creature
162,Falkenrath Pit Fighter,R,1.0,{R},2.0,1.0,,"{1}{R}, Discard a card, Sacrifice a Vampire: Draw two cards. Activate only if an opponent lost life this turn.",rare,,,Creature
163,Famished Foragers,R,4.0,{3}{R},4.0,3.0,,"When Famished Foragers enters the battlefield, if an opponent lost life this turn, add {R}{R}{R}.
{2}{R}, Discard a card: Draw a card.",common,,,Creature
164,Fangblade Brigand,R,4.0,{3}{R},3.0,4.0,,"{1}{R}: Fangblade Brigand gets +1/+0 and gains first strike until end of turn.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature
165,Fangblade Eviscerator,R,4.0,,4.0,5.0,,"{1}{R}: Fangblade Eviscerator gets +1/+0 and gains first strike until end of turn.
{4}{R}: Creatures you control get +2/+0 until end of turn.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature
166,Festival Crasher,R,2.0,{1}{R},1.0,3.0,,"Whenever you cast an instant or sorcery spell, Festival Crasher gets +2/+0 until end of turn.",common,,,Creature
167,Flame Channeler,R,2.0,{1}{R},2.0,2.0,,"When a spell you control deals damage, transform Flame Channeler.",uncommon,Transform,,Creature
168,Embodiment of Flame,R,2.0,,3.0,3.0,,"Whenever a spell you control deals damage, put a flame counter on Embodiment of Flame.
{1}, Remove a flame counter from Embodiment of Flame: Exile the top card of your library. You may play that card this turn.",uncommon,,,Creature
169,Geistflame Reservoir,R,3.0,{2}{R},,,,"Whenever you cast an instant or sorcery spell, put a charge counter on Geistflame Reservoir.
{1}{R}, {T}, Remove any number of charge counters from Geistflame Reservoir: It deals that much damage to any target.
{1}{R}, {T}: Exile the top card of your library. You may play that card this turn.",rare,,,Artifact
170,Harvesttide Infiltrator,R,3.0,{2}{R},3.0,2.0,,"Trample
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,"Daybound, Trample",,Creature
171,Harvesttide Assailant,R,3.0,,4.0,4.0,,"Trample
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,"Nightbound, Trample",,Creature
172,Immolation,R,1.0,{R},,,,"Enchant creature
Enchanted creature gets +2/-2.",common,Enchant,,Enchantment
173,Lambholt Harrier,R,2.0,{1}{R},2.0,2.0,,{3}{R}: Target creature can't block this turn.,common,,,Creature
174,Light Up the Night,R,1.0,{X}{R},,,,"Light Up the Night deals X damage to any target. It deals X plus 1 damage instead if that target is a creature or planeswalker.
Flashback—{3}{R}, Remove X loyalty counters from among planeswalkers you control. If you cast this spell this way, X can't be 0. (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
175,Lunar Frenzy,R,1.0,{X}{R},,,,Target creature you control gets +X/+0 and gains first strike and trample until end of turn.,uncommon,,,Instant
176,Moonrager's Slash,R,3.0,{2}{R},,,,"This spell costs {2} less to cast if it's night.
Moonrager's Slash deals 3 damage to any target.",common,,,Instant
177,Moonveil Regent,R,4.0,{3}{R},4.0,4.0,,"Flying
Whenever you cast a spell, you may discard your hand. If you do, draw a card for each of that spell's colors.
When Moonveil Regent dies, it deals X damage to any target, where X is the number of colors among permanents you control.",mythic,Flying,,Creature
178,Mounted Dreadknight,R,5.0,{4}{R},5.0,4.0,,"Trample
Mounted Dreadknight enters the battlefield with a +1/+1 counter on it if an opponent lost life this turn.",common,Trample,,Creature
179,Neonate's Rush,R,3.0,{2}{R},,,,"This spell costs {1} less to cast if you control a Vampire.
Neonate's Rush deals 1 damage to target creature and 1 damage to its controller. Draw a card.",common,,,Instant
180,Obsessive Astronomer,R,2.0,{1}{R},2.0,2.0,,"If it's neither day nor night, it becomes day as Obsessive Astronomer enters the battlefield.
Whenever day becomes night or night becomes day, discard up to two cards, then draw that many cards.",uncommon,,,Creature
181,Pack's Betrayal,R,3.0,{2}{R},,,,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. If you control a Wolf or Werewolf, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",common,Scry,,Sorcery
182,Play with Fire,R,1.0,{R},,,,"Play with Fire deals 2 damage to any target. If a player is dealt damage this way, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)",uncommon,Scry,,Instant
183,Purifying Dragon,R,5.0,{3}{R}{R},4.0,3.0,,"Flying
Whenever Purifying Dragon attacks, it deals 1 damage to target creature defending player controls. If that creature is a Zombie, Purifying Dragon deals 2 damage to it instead.",uncommon,Flying,,Creature
184,Raze the Effigy,R,1.0,{R},,,,"Choose one —
• Destroy target artifact.
• Target attacking creature gets +2/+2 until end of turn.",common,,,Instant
185,Reckless Stormseeker,R,3.0,{2}{R},2.0,3.0,,"At the beginning of combat on your turn, target creature you control gets +1/+0 and gains haste until end of turn.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",rare,Daybound,,Creature
186,Storm-Charged Slasher,R,3.0,,3.0,4.0,,"At the beginning of combat on your turn, target creature you control gets +2/+0 and gains trample and haste until end of turn.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",rare,Nightbound,,Creature
187,Seize the Storm,R,5.0,{4}{R},,,,"Create a red Elemental creature token with trample and ""This creature's power and toughness are each equal to the number of instant and sorcery cards in your graveyard plus the number of cards with flashback you own in exile.""
Flashback {6}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
188,Smoldering Egg,R,2.0,{1}{R},0.0,4.0,,"Defender
Whenever you cast an instant or sorcery spell, put a number of ember counters on Smoldering Egg equal to the amount of mana spent to cast that spell. Then if Smoldering Egg has seven or more ember counters on it, remove them and transform Smoldering Egg.",rare,"Defender, Transform",,Creature
189,Ashmouth Dragon,R,2.0,,4.0,4.0,,"Flying
Whenever you cast an instant or sorcery spell, Ashmouth Dragon deals 2 damage to any target.",rare,Flying,,Creature
190,Spellrune Painter,R,3.0,{2}{R},2.0,3.0,,"Whenever you cast an instant or sorcery spell, Spellrune Painter gets +1/+1 until end of turn.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature
191,Spellrune Howler,R,3.0,,3.0,4.0,,"Whenever you cast an instant or sorcery spell, Spellrune Howler gets +2/+2 until end of turn.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature
192,Stolen Vitality,R,2.0,{1}{R},,,,"Target creature gets +3/+1 until end of turn. If it's your turn, that creature gains trample until end of turn. Otherwise, it gains first strike until end of turn.",common,,,Instant
193,Sunstreak Phoenix,R,4.0,{2}{R}{R},4.0,2.0,,"Flying
If it's neither day nor night, it becomes day as Sunstreak Phoenix enters the battlefield.
Whenever day becomes night or night becomes day, you may pay {1}{R}. If you do, return Sunstreak Phoenix from your graveyard to the battlefield tapped.",mythic,Flying,,Creature
194,Tavern Ruffian,R,4.0,{3}{R},2.0,5.0,,"Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,Daybound,,Creature
195,Tavern Smasher,R,4.0,,6.0,5.0,,"Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,Nightbound,,Creature
196,Thermo-Alchemist,R,2.0,{1}{R},0.0,3.0,,"Defender
{T}: Thermo-Alchemist deals 1 damage to each opponent.
Whenever you cast an instant or sorcery spell, untap Thermo-Alchemist.",uncommon,Defender,,Creature
197,Village Watch,R,5.0,{4}{R},4.0,3.0,,"Haste
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,"Daybound, Haste",,Creature
198,Village Reavers,R,5.0,,5.0,4.0,,"Wolves and Werewolves you control have haste.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,"Haste, Nightbound",,Creature
199,Voldaren Ambusher,R,3.0,{2}{R},2.0,2.0,,"When Voldaren Ambusher enters the battlefield, if an opponent lost life this turn, it deals X damage to up to one target creature or planeswalker, where X is the number of Vampires you control.",uncommon,,,Creature
200,Voldaren Stinger,R,1.0,{R},1.0,1.0,,"Voldaren Stinger has first strike as long as it's attacking.
{2}{R}: Voldaren Stinger gets +2/+0 until end of turn.",common,,,Creature
201,Augur of Autumn,G,3.0,{1}{G}{G},2.0,3.0,,"You may look at the top card of your library any time.
You may play lands from the top of your library.
Coven — As long as you control three or more creatures with different powers, you may cast creature spells from the top of your library.",rare,Coven,,Creature
202,Bird Admirer,G,3.0,{2}{G},1.0,4.0,,"Reach
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,"Daybound, Reach",,Creature
203,Wing Shredder,G,3.0,,3.0,5.0,,"Reach
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,"Nightbound, Reach",,Creature
204,Bounding Wolf,G,3.0,{2}{G},3.0,2.0,,"Flash
Reach",common,"Flash, Reach",,Creature
205,Bramble Armor,G,2.0,{1}{G},,,,"When Bramble Armor enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+1.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact
206,Briarbridge Tracker,G,3.0,{2}{G},2.0,3.0,,"Vigilance
When Briarbridge Tracker enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")
As long as you control a token, Briarbridge Tracker gets +2/+0.",rare,"Investigate, Vigilance",,Creature
207,Brood Weaver,G,4.0,{3}{G},2.0,4.0,,"Reach
When Brood Weaver dies, create a 1/2 green Spider creature token with reach.",uncommon,Reach,,Creature
208,Burly Breaker,G,5.0,{3}{G}{G},6.0,5.0,,"Ward {1} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,"Daybound, Ward",,Creature
209,Dire-Strain Demolisher,G,5.0,,8.0,7.0,,"Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,"Nightbound, Ward",,Creature
210,Candlelit Cavalry,G,5.0,{4}{G},5.0,5.0,,"Coven — At the beginning of combat on your turn, if you control three or more creatures with different powers, Candlelit Cavalry gains trample until end of turn.",common,Coven,,Creature
211,Clear Shot,G,3.0,{2}{G},,,,Target creature you control gets +1/+1 until end of turn. It deals damage equal to its power to target creature you don't control.,uncommon,,,Instant
212,Consuming Blob,G,5.0,{3}{G}{G},,,,"Consuming Blob's power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number plus 1.
At the beginning of your end step, create a green Ooze creature token with ""This creature's power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number plus 1.""",mythic,,,Creature
213,Contortionist Troupe,G,1.0,{X}{G},0.0,0.0,,"Contortionist Troupe enters the battlefield with X +1/+1 counters on it.
Coven — At the beginning of your end step, if you control three or more creatures with different powers, put a +1/+1 counter on target creature you control.",uncommon,Coven,,Creature
214,Dawnhart Mentor,G,3.0,{2}{G},0.0,4.0,,"When Dawnhart Mentor enters the battlefield, create a 1/1 white Human creature token.
Coven — {5}{G}: Target creature you control gets +3/+3 and gains trample until end of turn. Activate only if you control three or more creatures with different powers.",uncommon,Coven,,Creature
215,Dawnhart Rejuvenator,G,4.0,{3}{G},2.0,4.0,,"When Dawnhart Rejuvenator enters the battlefield, you gain 3 life.
{T}: Add one mana of any color.",common,,,Creature
216,Deathbonnet Sprout,G,1.0,{G},1.0,1.0,,"At the beginning of your upkeep, mill a card. Then if there are three or more creature cards in your graveyard, transform Deathbonnet Sprout. (To mill a card, put the top card of your library into your graveyard.)",uncommon,"Mill, Transform",,Creature
217,Deathbonnet Hulk,G,1.0,,3.0,3.0,,"At the beginning of your upkeep, you may exile a card from a graveyard. If a creature card was exiled this way, put a +1/+1 counter on Deathbonnet Hulk.",uncommon,,,Creature
218,Defend the Celestus,G,4.0,{2}{G}{G},,,,"Distribute three +1/+1 counters among one, two, or three target creatures you control.",uncommon,,,Instant
219,Dryad's Revival,G,3.0,{2}{G},,,,"Return target card from your graveyard to your hand.
Flashback {4}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
220,Duel for Dominance,G,2.0,{1}{G},,,,"Coven — Choose target creature you control and target creature you don't control. If you control three or more creatures with different powers, put a +1/+1 counter on the chosen creature you control. Then the chosen creatures fight each other. (They each deal damage equal to their power to the other.)",common,"Coven, Fight",,Instant
221,Eccentric Farmer,G,3.0,{2}{G},2.0,3.0,,"When Eccentric Farmer enters the battlefield, mill three cards, then you may return a land card from your graveyard to your hand. (To mill a card, put the top card of your library into your graveyard.)",common,Mill,,Creature
222,Harvesttide Sentry,G,2.0,{1}{G},3.0,1.0,,"Coven — At the beginning of combat on your turn, if you control three or more creatures with different powers, Harvesttide Sentry can't be blocked by creatures with power 2 or less this turn.",common,Coven,,Creature
223,Hound Tamer,G,3.0,{2}{G},3.0,3.0,,"Trample
{3}{G}: Put a +1/+1 counter on target creature.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,"Daybound, Trample",,Creature
224,Untamed Pup,G,3.0,,4.0,4.0,,"Trample
Other Wolves and Werewolves you control have trample.
{3}{G}: Put a +1/+1 counter on target creature.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,"Nightbound, Trample",,Creature
225,Howl of the Hunt,G,3.0,{2}{G},,,,"Flash
Enchant creature
When Howl of the Hunt enters the battlefield, if enchanted creature is a Wolf or Werewolf, untap that creature.
Enchanted creature gets +2/+2 and has vigilance.",common,"Enchant, Flash",,Enchantment
226,Might of the Old Ways,G,2.0,{1}{G},,,,"Target creature gets +2/+2 until end of turn.
Coven — Then if you control three or more creatures with different powers, draw a card.",common,Coven,,Instant
227,Outland Liberator,G,2.0,{1}{G},2.0,2.0,,"{1}, Sacrifice Outland Liberator: Destroy target artifact or enchantment.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature
228,Frenzied Trapbreaker,G,2.0,,3.0,3.0,,"{1}, Sacrifice Frenzied Trapbreaker: Destroy target artifact or enchantment.
Whenever Frenzied Trapbreaker attacks, destroy target artifact or enchantment defending player controls.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature
229,Path to the Festival,G,3.0,{2}{G},,,,"Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle. Then if there are three or more basic land types among lands you control, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
Flashback {4}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",common,"Flashback, Scry",,Sorcery
230,Pestilent Wolf,G,2.0,{1}{G},2.0,2.0,,{2}{G}: Pestilent Wolf gains deathtouch until end of turn.,common,,,Creature
231,Plummet,G,2.0,{1}{G},,,,Destroy target creature with flying.,common,,,Instant
232,Primal Adversary,G,3.0,{2}{G},4.0,3.0,,"Trample
When Primal Adversary enters the battlefield, you may pay {1}{G} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on Primal Adversary, then up to that many target lands you control become 3/3 Wolf creatures with haste that are still lands.",mythic,Trample,,Creature
233,Return to Nature,G,2.0,{1}{G},,,,"Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.",common,,,Instant
234,Rise of the Ants,G,6.0,{4}{G}{G},,,,"Create two 3/3 green Insect creature tokens. You gain 2 life.
Flashback {6}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
235,"Saryth, the Viper's Fang",G,4.0,{2}{G}{G},3.0,4.0,,"Other tapped creatures you control have deathtouch.
Other untapped creatures you control have hexproof.
{1}, {T}: Untap another target creature or land you control.",rare,,Legendary,Creature
236,Shadowbeast Sighting,G,4.0,{3}{G},,,,"Create a 4/4 green Beast creature token.
Flashback {6}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",common,Flashback,,Sorcery
237,Snarling Wolf,G,1.0,{G},1.0,1.0,,{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.,common,,,Creature
238,Storm the Festival,G,6.0,{3}{G}{G}{G},,,,"Look at the top five cards of your library. You may put up to two permanent cards with mana value 5 or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.
Flashback {7}{G}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
239,Tapping at the Window,G,2.0,{1}{G},,,,"Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest into your graveyard.
Flashback {2}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",common,Flashback,,Sorcery
240,Timberland Guide,G,2.0,{1}{G},1.0,1.0,,"When Timberland Guide enters the battlefield, put a +1/+1 counter on target creature.",common,,,Creature
241,Tireless Hauler,G,5.0,{4}{G},4.0,5.0,,"Vigilance
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,"Daybound, Vigilance",,Creature
242,Dire-Strain Brawler,G,5.0,,6.0,6.0,,"Vigilance
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,"Nightbound, Vigilance",,Creature
243,Tovolar's Huntmaster,G,6.0,{4}{G}{G},6.0,6.0,,"When Tovolar's Huntmaster enters the battlefield, create two 2/2 green Wolf creature tokens.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",rare,Daybound,,Creature
244,Tovolar's Packleader,G,6.0,,7.0,7.0,,"Whenever Tovolar's Packleader enters the battlefield or attacks, create two 2/2 green Wolf creature tokens.
{2}{G}{G}: Another target Wolf or Werewolf you control fights target creature you don't control.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",rare,"Fight, Nightbound",,Creature
245,Turn the Earth,G,1.0,{G},,,,"Choose up to three target cards in graveyards. The owners of those cards shuffle them into their libraries. You gain 2 life.
Flashback {1}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Instant
246,Unnatural Growth,G,5.0,{1}{G}{G}{G}{G},,,,"At the beginning of each combat, double the power and toughness of each creature you control until end of turn.",rare,,,Enchantment
247,Willow Geist,G,1.0,{G},1.0,1.0,,"Trample
Whenever one or more cards leave your graveyard, put a +1/+1 counter on Willow Geist.
When Willow Geist dies, you gain life equal to its power.",rare,Trample,,Creature
248,Wrenn and Seven,G,5.0,{3}{G}{G},,,5.0,"[+1]: Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.
[0]: Put any number of land cards from your hand onto the battlefield tapped.
[−3]: Create a green Treefolk creature token with reach and ""This creature's power and toughness are each equal to the number of lands you control.""
[−8]: Return all permanent cards from your graveyard to your hand. You get an emblem with ""You have no maximum hand size.""",mythic,,Legendary,Planeswalker
249,Angelfire Ignition,"R, W",3.0,{1}{R}{W},,,,"Put two +1/+1 counters on target creature. It gains vigilance, trample, lifelink, indestructible, and haste until end of turn.
Flashback {2}{R}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
250,Arcane Infusion,"R, U",2.0,{U}{R},,,,"Look at the top four cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
Flashback {3}{U}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Instant
251,"Arlinn, the Pack's Hope","G, R",4.0,{2}{R}{G},,,4.0,"Daybound (If a player casts no spells during their own turn, it becomes night next turn.)
[+1]: Until your next turn, you may cast creature spells as though they had flash, and each creature you control enters the battlefield with an additional +1/+1 counter on it.
[−3]: Create two 2/2 green Wolf creature tokens.",mythic,Daybound,Legendary,Planeswalker
252,"Arlinn, the Moon's Fury","G, R",4.0,,,,4.0,"Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)
[+2]: Add {R}{G}.
[0]: Until end of turn, Arlinn, the Moon's Fury becomes a 5/5 Werewolf creature with trample, indestructible, and haste.",mythic,Nightbound,Legendary,Planeswalker
253,Bladestitched Skaab,"B, U",2.0,{U}{B},2.0,3.0,,Other Zombies you control get +1/+0.,uncommon,,,Creature
254,Can't Stay Away,"B, W",2.0,{W}{B},,,,"Return target creature card with mana value 3 or less from your graveyard to the battlefield. It gains ""If this creature would die, exile it instead.""
Flashback {3}{W}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
255,Corpse Cobble,"B, U",2.0,{U}{B},,,,"As an additional cost to cast this spell, sacrifice any number of creatures.
Create an X/X blue and black Zombie creature token with menace, where X is the total power of the sacrificed creatures.
Flashback {3}{U}{B} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",uncommon,Flashback,,Instant
256,Croaking Counterpart,"G, U",3.0,{1}{G}{U},,,,"Create a token that's a copy of target non-Frog creature, except it's a 1/1 green Frog.
Flashback {3}{G}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
257,Dawnhart Wardens,"G, W",3.0,{1}{G}{W},3.0,3.0,,"Vigilance
Coven — At the beginning of combat on your turn, if you control three or more creatures with different powers, creatures you control get +1/+0 until end of turn.",uncommon,"Coven, Vigilance",,Creature
258,"Dennick, Pious Apprentice","U, W",2.0,{W}{U},2.0,3.0,,"Lifelink
Cards in graveyards can't be the targets of spells or abilities.
Disturb {2}{W}{U} (You may cast this card from your graveyard transformed for its disturb cost.)",rare,"Disturb, Lifelink, Transform",Legendary,Creature
259,"Dennick, Pious Apparition","U, W",2.0,,3.0,2.0,,"Flying
Whenever one or more creature cards are put into graveyards from anywhere, investigate. This ability triggers only once each turn. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")
If Dennick, Pious Apparition would be put into a graveyard from anywhere, exile it instead.",rare,"Flying, Investigate",Legendary,Creature
260,Devoted Grafkeeper,"U, W",2.0,{W}{U},2.0,1.0,,"When Devoted Grafkeeper enters the battlefield, mill two cards.
Whenever you cast a spell from your graveyard, tap target creature you don't control.
Disturb {1}{W}{U} (You may cast this card from your graveyard transformed for its disturb cost.)",uncommon,"Disturb, Mill, Transform",,Creature
