,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
134,"Neheb, Dreadhorde Champion",R,4.0,{2}{R}{R},5.0,4.0,,"Trample
Whenever Neheb, Dreadhorde Champion deals combat damage to a player or planeswalker, you may discard any number of cards. If you do, draw that many cards and add that much {R}. Until end of turn, you don't lose this mana as steps and phases end.",rare,Trample,Legendary,Creature,"Zombie, Minotaur, Warrior"
135,Raging Kronch,R,3.0,{2}{R},4.0,3.0,,Raging Kronch can't attack alone.,common,,,Creature,Beast
136,Samut's Sprint,R,1.0,{R},,,,Target creature gets +2/+1 and gains haste until end of turn. Scry 1.,common,Scry,,Instant,
137,Sarkhan the Masterless,R,5.0,{3}{R}{R},,,5.0,"Whenever a creature attacks you or a planeswalker you control, each Dragon you control deals 1 damage to that creature.
[+1]: Until end of turn, each planeswalker you control becomes a 4/4 red Dragon creature and gains flying.
[−3]: Create a 4/4 red Dragon creature token with flying.",rare,,Legendary,Planeswalker,Sarkhan
138,Sarkhan's Catharsis,R,5.0,{4}{R},,,,Sarkhan's Catharsis deals 5 damage to target player or planeswalker.,common,,,Instant,
139,Spellgorger Weird,R,3.0,{2}{R},2.0,2.0,,"Whenever you cast a noncreature spell, put a +1/+1 counter on Spellgorger Weird.",common,,,Creature,Weird
140,"Tibalt, Rakish Instigator",R,3.0,{2}{R},,,5.0,"Your opponents can't gain life.
[−2]: Create a 1/1 red Devil creature token with ""When this creature dies, it deals 1 damage to any target.""",uncommon,,Legendary,Planeswalker,Tibalt
141,Tibalt's Rager,R,2.0,{1}{R},1.0,2.0,,"When Tibalt's Rager dies, it deals 1 damage to any target.
{1}{R}: Tibalt's Rager gets +2/+0 until end of turn.",uncommon,,,Creature,Devil
142,Turret Ogre,R,4.0,{3}{R},4.0,3.0,,"Reach (This creature can block creatures with flying.)
When Turret Ogre enters the battlefield, if you control another creature with power 4 or greater, Turret Ogre deals 2 damage to each opponent.",common,Reach,,Creature,"Ogre, Warrior"
143,Arboreal Grazer,G,1.0,{G},0.0,3.0,,"Reach
When Arboreal Grazer enters the battlefield, you may put a land card from your hand onto the battlefield tapped.",common,Reach,,Creature,Beast
144,"Arlinn, Voice of the Pack",G,6.0,{4}{G}{G},,,7.0,"Each creature you control that's a Wolf or a Werewolf enters the battlefield with an additional +1/+1 counter on it.
[−2]: Create a 2/2 green Wolf creature token.",uncommon,,Legendary,Planeswalker,Arlinn
145,Arlinn's Wolf,G,3.0,{2}{G},3.0,2.0,,Arlinn's Wolf can't be blocked by creatures with power 2 or less.,common,,,Creature,Wolf
146,Awakening of Vitu-Ghazi,G,5.0,{3}{G}{G},,,,Put nine +1/+1 counters on target land you control. It becomes a legendary 0/0 Elemental creature with haste named Vitu-Ghazi. It's still a land.,rare,,,Instant,
147,Band Together,G,3.0,{2}{G},,,,Up to two target creatures you control each deal damage equal to their power to another target creature.,common,,,Instant,
148,Bloom Hulk,G,4.0,{3}{G},4.0,4.0,,"When Bloom Hulk enters the battlefield, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",common,Proliferate,,Creature,"Plant, Elemental"
149,Bond of Flourishing,G,2.0,{1}{G},,,,Look at the top three cards of your library. You may reveal a permanent card from among them and put it into your hand. Put the rest on the bottom of your library in any order. You gain 3 life.,uncommon,,,Sorcery,
150,Centaur Nurturer,G,4.0,{3}{G},2.0,4.0,,"When Centaur Nurturer enters the battlefield, you gain 3 life.
{T}: Add one mana of any color.",common,,,Creature,"Centaur, Druid"
151,Challenger Troll,G,5.0,{4}{G},6.0,5.0,,Each creature you control with power 4 or greater can't be blocked by more than one creature.,uncommon,,,Creature,Troll
152,Courage in Crisis,G,3.0,{2}{G},,,,"Put a +1/+1 counter on target creature, then proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",common,Proliferate,,Sorcery,
153,Evolution Sage,G,3.0,{2}{G},3.0,2.0,,"Whenever a land enters the battlefield under your control, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",uncommon,Proliferate,,Creature,"Elf, Druid"
154,Forced Landing,G,2.0,{1}{G},,,,Put target creature with flying on the bottom of its owner's library.,common,,,Instant,
155,Giant Growth,G,1.0,{G},,,,Target creature gets +3/+3 until end of turn.,common,,,Instant,
156,God-Eternal Rhonas,G,5.0,{3}{G}{G},5.0,5.0,,"Deathtouch
When God-Eternal Rhonas enters the battlefield, double the power of each other creature you control until end of turn. Those creatures gain vigilance until end of turn.
When God-Eternal Rhonas dies or is put into exile from the battlefield, you may put it into its owner's library third from the top.",mythic,Deathtouch,Legendary,Creature,"Zombie, God"
157,"Jiang Yanggu, Wildcrafter",G,3.0,{2}{G},,,3.0,"Each creature you control with a +1/+1 counter on it has ""{T}: Add one mana of any color.""
[−1]: Put a +1/+1 counter on target creature.",uncommon,,Legendary,Planeswalker,Yanggu
158,Kraul Stinger,G,3.0,{2}{G},2.0,2.0,,Deathtouch,common,Deathtouch,,Creature,"Insect, Assassin"
159,Kronch Wrangler,G,2.0,{1}{G},2.0,1.0,,"Trample
Whenever a creature with power 4 or greater enters the battlefield under your control, put a +1/+1 counter on Kronch Wrangler.",common,Trample,,Creature,"Human, Warrior"
160,"Mowu, Loyal Companion",G,4.0,{3}{G},3.0,3.0,,"Vigilance, trample
If one or more +1/+1 counters would be put on Mowu, Loyal Companion, that many plus one +1/+1 counters are put on it instead.",uncommon,"Trample, Vigilance",Legendary,Creature,Dog
161,New Horizons,G,3.0,{2}{G},,,,"Enchant land
When New Horizons enters the battlefield, put a +1/+1 counter on target creature you control.
Enchanted land has ""{T}: Add two mana of any one color.""",common,Enchant,,Enchantment,Aura
162,"Nissa, Who Shakes the World",G,5.0,{3}{G}{G},,,5.0,"Whenever you tap a Forest for mana, add an additional {G}.
[+1]: Put three +1/+1 counters on up to one target noncreature land you control. Untap it. It becomes a 0/0 Elemental creature with vigilance and haste that's still a land.
[−8]: You get an emblem with ""Lands you control have indestructible."" Search your library for any number of Forest cards, put them onto the battlefield tapped, then shuffle.",rare,,Legendary,Planeswalker,Nissa
163,Nissa's Triumph,G,2.0,{G}{G},,,,"Search your library for up to two basic Forest cards. If you control a Nissa planeswalker, instead search your library for up to three land cards. Reveal those cards, put them into your hand, then shuffle.",uncommon,,,Sorcery,
164,Paradise Druid,G,2.0,{1}{G},2.0,1.0,,"Paradise Druid has hexproof as long as it's untapped. (It can't be the target of spells or abilities your opponents control.)
{T}: Add one mana of any color.",uncommon,,,Creature,"Elf, Druid"
165,Planewide Celebration,G,7.0,{5}{G}{G},,,,"Choose four. You may choose the same mode more than once.
• Create a 2/2 Citizen creature token that's all colors.
• Return target permanent card from your graveyard to your hand.
• Proliferate.
• You gain 4 life.",rare,Proliferate,,Sorcery,
166,Pollenbright Druid,G,2.0,{1}{G},1.0,1.0,,"When Pollenbright Druid enters the battlefield, choose one —
• Put a +1/+1 counter on target creature.
• Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",common,Proliferate,,Creature,"Elf, Druid"
167,Primordial Wurm,G,6.0,{4}{G}{G},7.0,6.0,,,common,,,Creature,Wurm
168,Return to Nature,G,2.0,{1}{G},,,,"Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.",common,,,Instant,
169,Snarespinner,G,2.0,{1}{G},1.0,3.0,,"Reach (This creature can block creatures with flying.)
Whenever Snarespinner blocks a creature with flying, Snarespinner gets +2/+0 until end of turn.",common,Reach,,Creature,Spider
170,Steady Aim,G,2.0,{1}{G},,,,Untap target creature. It gets +1/+4 and gains reach until end of turn.,common,,,Instant,
171,Storm the Citadel,G,5.0,{4}{G},,,,"Until end of turn, creatures you control get +2/+2 and gain ""Whenever this creature deals combat damage to a player or planeswalker, destroy target artifact or enchantment defending player controls.""",uncommon,,,Sorcery,
172,Thundering Ceratok,G,5.0,{4}{G},4.0,5.0,,"Trample
When Thundering Ceratok enters the battlefield, other creatures you control gain trample until end of turn.",common,Trample,,Creature,Rhino
173,"Vivien, Champion of the Wilds",G,3.0,{2}{G},,,4.0,"You may cast creature spells as though they had flash.
[+1]: Until your next turn, up to one target creature gains vigilance and reach.
[−2]: Look at the top three cards of your library. Exile one face down and put the rest on the bottom of your library in any order. For as long as it remains exiled, you may look at that card and you may cast it if it's a creature spell.",rare,,Legendary,Planeswalker,Vivien
174,Vivien's Arkbow,G,2.0,{1}{G},,,,"{X}, {T}, Discard a card: Look at the top X cards of your library. You may put a creature card with mana value X or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",rare,,Legendary,Artifact,
175,Vivien's Grizzly,G,3.0,{2}{G},2.0,3.0,,"{3}{G}: Look at the top card of your library. If it's a creature or planeswalker card, you may reveal it and put it into your hand. If you don't put the card into your hand, put it on the bottom of your library.",common,,,Creature,"Bear, Spirit"
176,Wardscale Crocodile,G,5.0,{4}{G},5.0,3.0,,Hexproof (This creature can't be the target of spells or abilities your opponents control.),common,Hexproof,,Creature,Crocodile
177,"Ajani, the Greathearted","G, W",4.0,{2}{G}{W},,,5.0,"Creatures you control have vigilance.
[+1]: You gain 3 life.
[−2]: Put a +1/+1 counter on each creature you control and a loyalty counter on each other planeswalker you control.",rare,,Legendary,Planeswalker,Ajani
178,Angrath's Rampage,"B, R",2.0,{B}{R},,,,"Choose one —
• Target player sacrifices an artifact.
• Target player sacrifices a creature.
• Target player sacrifices a planeswalker.",uncommon,,,Sorcery,
179,Bioessence Hydra,"G, U",5.0,{3}{G}{U},4.0,4.0,,"Trample
Bioessence Hydra enters the battlefield with a +1/+1 counter on it for each loyalty counter on planeswalkers you control.
Whenever one or more loyalty counters are put on planeswalkers you control, put that many +1/+1 counters on Bioessence Hydra.",rare,Trample,,Creature,"Hydra, Mutant"
180,Casualties of War,"B, G",6.0,{2}{B}{B}{G}{G},,,,"Choose one or more —
• Destroy target artifact.
• Destroy target creature.
• Destroy target enchantment.
• Destroy target land.
• Destroy target planeswalker.",rare,,,Sorcery,
181,Cruel Celebrant,"B, W",2.0,{W}{B},1.0,2.0,,"Whenever Cruel Celebrant or another creature or planeswalker you control dies, each opponent loses 1 life and you gain 1 life.",uncommon,,,Creature,Vampire
182,Deathsprout,"B, G",4.0,{1}{B}{B}{G},,,,"Destroy target creature. Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",uncommon,,,Instant,
183,Despark,"B, W",2.0,{W}{B},,,,Exile target permanent with mana value 4 or greater.,uncommon,,,Instant,
184,"Domri, Anarch of Bolas","G, R",3.0,{1}{R}{G},,,3.0,"Creatures you control get +1/+0.
[+1]: Add {R} or {G}. Creature spells you cast this turn can't be countered.
[−2]: Target creature you control fights target creature you don't control.",rare,Fight,Legendary,Planeswalker,Domri
185,Domri's Ambush,"G, R",2.0,{R}{G},,,,Put a +1/+1 counter on target creature you control. Then that creature deals damage equal to its power to target creature or planeswalker you don't control.,uncommon,,,Sorcery,
186,Dovin's Veto,"U, W",2.0,{W}{U},,,,"This spell can't be countered.
Counter target noncreature spell.",uncommon,,,Instant,
187,Dreadhorde Butcher,"B, R",2.0,{B}{R},1.0,1.0,,"Haste
Whenever Dreadhorde Butcher deals combat damage to a player or planeswalker, put a +1/+1 counter on Dreadhorde Butcher.
When Dreadhorde Butcher dies, it deals damage equal to its power to any target.",rare,Haste,,Creature,"Zombie, Warrior"
188,Elite Guardmage,"U, W",4.0,{2}{W}{U},2.0,3.0,,"Flying
When Elite Guardmage enters the battlefield, you gain 3 life and draw a card.",uncommon,Flying,,Creature,"Human, Wizard"
189,Enter the God-Eternals,"B, U",5.0,{2}{U}{U}{B},,,,"Enter the God-Eternals deals 4 damage to target creature and you gain life equal to the damage dealt this way. Target player mills four cards. Amass 4. (Put four +1/+1 counters on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)",rare,"Amass, Mill",,Sorcery,
190,"Feather, the Redeemed","R, W",3.0,{R}{W}{W},3.0,4.0,,"Flying
Whenever you cast an instant or sorcery spell that targets a creature you control, exile that card instead of putting it into your graveyard as it resolves. If you do, return it to your hand at the beginning of the next end step.",rare,Flying,Legendary,Creature,Angel
191,Gleaming Overseer,"B, U",3.0,{1}{U}{B},1.0,4.0,,"When Gleaming Overseer enters the battlefield, amass 1. (Put a +1/+1 counter on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)
Zombie tokens you control have hexproof and menace.",uncommon,Amass,,Creature,"Zombie, Wizard"
192,Heartwarming Redemption,"R, W",4.0,{2}{R}{W},,,,"Discard all the cards in your hand, then draw that many cards plus one. You gain life equal to the number of cards in your hand.",uncommon,,,Instant,
193,Huatli's Raptor,"G, W",2.0,{G}{W},2.0,3.0,,"Vigilance
When Huatli's Raptor enters the battlefield, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",uncommon,"Proliferate, Vigilance",,Creature,Dinosaur
194,Invade the City,"R, U",3.0,{1}{U}{R},,,,"Amass X, where X is the number of instant and sorcery cards in your graveyard. (Put X +1/+1 counters on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)",uncommon,Amass,,Sorcery,
195,Leyline Prowler,"B, G",3.0,{1}{B}{G},2.0,3.0,,"Deathtouch, lifelink
{T}: Add one mana of any color.",uncommon,"Deathtouch, Lifelink",,Creature,"Nightmare, Beast"
196,Living Twister,"G, R",3.0,{R}{R}{G},2.0,5.0,,"{1}{R}, Discard a land card: Living Twister deals 2 damage to any target.
{G}: Return a tapped land you control to its owner's hand.",rare,,,Creature,Elemental
197,Mayhem Devil,"B, R",3.0,{1}{B}{R},3.0,3.0,,"Whenever a player sacrifices a permanent, Mayhem Devil deals 1 damage to any target.",uncommon,,,Creature,Devil
198,Merfolk Skydiver,"G, U",2.0,{G}{U},1.0,1.0,,"Flying
When Merfolk Skydiver enters the battlefield, put a +1/+1 counter on target creature you control.
{3}{G}{U}: Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",uncommon,"Flying, Proliferate",,Creature,"Merfolk, Mutant"
199,Neoform,"G, U",2.0,{G}{U},,,,"As an additional cost to cast this spell, sacrifice a creature.
Search your library for a creature card with mana value equal to 1 plus the sacrificed creature's mana value, put that card onto the battlefield with an additional +1/+1 counter on it, then shuffle.",uncommon,,,Sorcery,
200,"Nicol Bolas, Dragon-God","B, R, U",5.0,{U}{B}{B}{B}{R},,,4.0,"Nicol Bolas, Dragon-God has all loyalty abilities of all other planeswalkers on the battlefield.
[+1]: You draw a card. Each opponent exiles a card from their hand or a permanent they control.
[−3]: Destroy target creature or planeswalker.
[−8]: Each opponent who doesn't control a legendary creature or planeswalker loses the game.",mythic,,Legendary,Planeswalker,Bolas
201,Niv-Mizzet Reborn,"B, G, R, U, W",5.0,{W}{U}{B}{R}{G},6.0,6.0,,"Flying
When Niv-Mizzet Reborn enters the battlefield, reveal the top ten cards of your library. For each color pair, choose a card that's exactly those colors from among them. Put the chosen cards into your hand and the rest on the bottom of your library in a random order.",mythic,Flying,Legendary,Creature,"Dragon, Avatar"
202,Oath of Kaya,"B, W",3.0,{1}{W}{B},,,,"When Oath of Kaya enters the battlefield, it deals 3 damage to any target and you gain 3 life.
Whenever an opponent attacks a planeswalker you control with one or more creatures, Oath of Kaya deals 2 damage to that player and you gain 2 life.",rare,,Legendary,Enchantment,
203,Pledge of Unity,"G, W",3.0,{1}{G}{W},,,,Put a +1/+1 counter on each creature you control. You gain 1 life for each creature you control.,uncommon,,,Instant,
204,"Ral, Storm Conduit","R, U",4.0,{2}{U}{R},,,4.0,"Whenever you cast or copy an instant or sorcery spell, Ral, Storm Conduit deals 1 damage to target opponent or planeswalker.
[+2]: Scry 1.
[−2]: When you cast your next instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",rare,Scry,Legendary,Planeswalker,Ral
205,Ral's Outburst,"R, U",4.0,{2}{U}{R},,,,Ral's Outburst deals 3 damage to any target. Look at the top two cards of your library. Put one of them into your hand and the other into your graveyard.,uncommon,,,Instant,
206,"Roalesk, Apex Hybrid","G, U",5.0,{2}{G}{G}{U},4.0,5.0,,"Flying, trample
When Roalesk, Apex Hybrid enters the battlefield, put two +1/+1 counters on another target creature you control.
When Roalesk dies, proliferate, then proliferate again. (Choose any number of permanents and/or players, then give each another counter of each kind already there. Then do it again.)",mythic,"Flying, Proliferate, Trample",Legendary,Creature,"Human, Mutant"
207,Role Reversal,"R, U",3.0,{U}{U}{R},,,,Exchange control of two target permanents that share a permanent type.,rare,,,Sorcery,
208,Rubblebelt Rioters,"G, R",3.0,{1}{R}{G},0.0,4.0,,"Haste
Whenever Rubblebelt Rioters attacks, it gets +X/+0 until end of turn, where X is the greatest power among creatures you control.",uncommon,Haste,,Creature,"Human, Berserker"
209,Solar Blaze,"R, W",4.0,{2}{R}{W},,,,Each creature deals damage to itself equal to its power.,rare,,,Sorcery,
210,"Sorin, Vengeful Bloodlord","B, W",4.0,{2}{W}{B},,,4.0,"As long as it's your turn, creatures and planeswalkers you control have lifelink.
[+2]: Sorin, Vengeful Bloodlord deals 1 damage to target player or planeswalker.
[−X]: Return target creature card with mana value X from your graveyard to the battlefield. That creature is a Vampire in addition to its other types.",rare,,Legendary,Planeswalker,Sorin
211,Soul Diviner,"B, U",2.0,{U}{B},2.0,3.0,,"{T}, Remove a counter from an artifact, creature, land, or planeswalker you control: Draw a card.",rare,,,Creature,"Zombie, Wizard"
212,"Storrev, Devkarin Lich","B, G",4.0,{1}{B}{B}{G},5.0,4.0,,"Trample
Whenever Storrev, Devkarin Lich deals combat damage to a player or planeswalker, return to your hand target creature or planeswalker card in your graveyard that wasn't put there this combat.",rare,Trample,Legendary,Creature,"Zombie, Elf, Wizard"
213,"Tamiyo, Collector of Tales","G, U",4.0,{2}{G}{U},,,5.0,"Spells and abilities your opponents control can't cause you to discard cards or sacrifice permanents.
[+1]: Choose a nonland card name, then reveal the top four cards of your library. Put all cards with the chosen name from among them into your hand and the rest into your graveyard.
[−3]: Return target card from your graveyard to your hand.",rare,,Legendary,Planeswalker,Tamiyo
214,"Teferi, Time Raveler","U, W",3.0,{1}{W}{U},,,4.0,"Each opponent can cast spells only any time they could cast a sorcery.
[+1]: Until your next turn, you may cast sorcery spells as though they had flash.
[−3]: Return up to one target artifact, creature, or enchantment to its owner's hand. Draw a card.",rare,,Legendary,Planeswalker,Teferi
215,Tenth District Legionnaire,"R, W",2.0,{R}{W},2.0,2.0,,"Haste
Whenever you cast a spell that targets Tenth District Legionnaire, put a +1/+1 counter on Tenth District Legionnaire, then scry 1.",uncommon,"Haste, Scry",,Creature,"Human, Soldier"
216,Time Wipe,"U, W",5.0,{2}{W}{W}{U},,,,"Return a creature you control to its owner's hand, then destroy all creatures.",rare,,,Sorcery,
217,"Tolsimir, Friend to Wolves","G, W",5.0,{2}{G}{G}{W},3.0,3.0,,"When Tolsimir, Friend to Wolves enters the battlefield, create Voja, Friend to Elves, a legendary 3/3 green and white Wolf creature token.
Whenever a Wolf enters the battlefield under your control, you gain 3 life and that creature fights up to one target creature you don't control.",rare,Fight,Legendary,Creature,"Elf, Scout"
218,Tyrant's Scorn,"B, U",2.0,{U}{B},,,,"Choose one —
• Destroy target creature with mana value 3 or less.
• Return target creature to its owner's hand.",uncommon,,,Instant,
219,Widespread Brutality,"B, R",4.0,{1}{B}{R}{R},,,,"Amass 2, then the Army you amassed deals damage equal to its power to each non-Army creature. (To amass 2, put two +1/+1 counters on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)",rare,Amass,,Sorcery,
220,"Angrath, Captain of Chaos","B, R",4.0,{2}{B/R}{B/R},,,5.0,"Creatures you control have menace.
[−2]: Amass 2. (Put two +1/+1 counters on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)",uncommon,Amass,Legendary,Planeswalker,Angrath
221,"Ashiok, Dream Render","B, U",3.0,{1}{U/B}{U/B},,,5.0,"Spells and abilities your opponents control can't cause their controller to search their library.
[−1]: Target player mills four cards. Then exile each opponent's graveyard.",uncommon,Mill,Legendary,Planeswalker,Ashiok
222,"Dovin, Hand of Control","U, W",3.0,{2}{W/U},,,5.0,"Artifact, instant, and sorcery spells your opponents cast cost {1} more to cast.
[−1]: Until your next turn, prevent all damage that would be dealt to and dealt by target permanent an opponent controls.",uncommon,,Legendary,Planeswalker,Dovin
223,"Huatli, the Sun's Heart","G, W",3.0,{2}{G/W},,,7.0,"Each creature you control assigns combat damage equal to its toughness rather than its power.
[−3]: You gain life equal to the greatest toughness among creatures you control.",uncommon,,Legendary,Planeswalker,Huatli
224,"Kaya, Bane of the Dead","B, W",6.0,{3}{W/B}{W/B}{W/B},,,7.0,"Your opponents and permanents your opponents control with hexproof can be the targets of spells and abilities you control as though they didn't have hexproof.
[−3]: Exile target creature.",uncommon,,Legendary,Planeswalker,Kaya
225,"Kiora, Behemoth Beckoner","G, U",3.0,{2}{G/U},,,7.0,"Whenever a creature with power 4 or greater enters the battlefield under your control, draw a card.
[−1]: Untap target permanent.",uncommon,,Legendary,Planeswalker,Kiora
226,"Nahiri, Storm of Stone","R, W",4.0,{2}{R/W}{R/W},,,6.0,"As long as it's your turn, creatures you control have first strike and equip abilities you activate cost {1} less to activate.
[−X]: Nahiri, Storm of Stone deals X damage to target tapped creature.",uncommon,,Legendary,Planeswalker,Nahiri
227,"Saheeli, Sublime Artificer","R, U",3.0,{1}{U/R}{U/R},,,5.0,"Whenever you cast a noncreature spell, create a 1/1 colorless Servo artifact creature token.
[−2]: Target artifact you control becomes a copy of another target artifact or creature you control until end of turn, except it's an artifact in addition to its other types.",uncommon,,Legendary,Planeswalker,Saheeli
228,"Samut, Tyrant Smasher","G, R",4.0,{2}{R/G}{R/G},,,5.0,"Creatures you control have haste.
[−1]: Target creature gets +2/+1 and gains haste until end of turn. Scry 1.",uncommon,Scry,Legendary,Planeswalker,Samut
229,"Vraska, Swarm's Eminence","B, G",4.0,{2}{B/G}{B/G},,,5.0,"Whenever a creature you control with deathtouch deals damage to a player or planeswalker, put a +1/+1 counter on that creature.
[−2]: Create a 1/1 black Assassin creature token with deathtouch and ""Whenever this creature deals damage to a planeswalker, destroy that planeswalker.""",uncommon,,Legendary,Planeswalker,Vraska
230,Firemind Vessel,C,4.0,{4},,,,"Firemind Vessel enters the battlefield tapped.
{T}: Add two mana of different colors.",uncommon,,,Artifact,
231,God-Pharaoh's Statue,C,6.0,{6},,,,"Spells your opponents cast cost {2} more to cast.
At the beginning of your end step, each opponent loses 1 life.",uncommon,,Legendary,Artifact,
232,Guild Globe,C,2.0,{2},,,,"When Guild Globe enters the battlefield, draw a card.
{2}, {T}, Sacrifice Guild Globe: Add two mana of different colors.",common,,,Artifact,
233,Iron Bully,C,3.0,{3},1.0,1.0,,"Menace (This creature can't be blocked except by two or more creatures.)
When Iron Bully enters the battlefield, put a +1/+1 counter on target creature.",common,Menace,,"Artifact, Creature",Golem
234,Mana Geode,C,3.0,{3},,,,"When Mana Geode enters the battlefield, scry 1.
{T}: Add one mana of any color.",common,Scry,,Artifact,
235,Prismite,C,2.0,{2},2.0,1.0,,{2}: Add one mana of any color.,common,,,"Artifact, Creature",Golem
236,Saheeli's Silverwing,C,4.0,{4},2.0,3.0,,"Flying
When Saheeli's Silverwing enters the battlefield, look at the top card of target opponent's library.",common,Flying,,"Artifact, Creature",Drake
237,Blast Zone,L,0.0,,,,,"Blast Zone enters the battlefield with a charge counter on it.
{T}: Add {C}.
{X}{X}, {T}: Put X charge counters on Blast Zone.
{3}, {T}, Sacrifice Blast Zone: Destroy each nonland permanent with mana value equal to the number of charge counters on Blast Zone.",rare,,,Land,
238,Emergence Zone,L,0.0,,,,,"{T}: Add {C}.
{1}, {T}, Sacrifice Emergence Zone: You may cast spells this turn as though they had flash.",uncommon,,,Land,
239,Gateway Plaza,L,0.0,,,,,"Gateway Plaza enters the battlefield tapped.
When Gateway Plaza enters the battlefield, sacrifice it unless you pay {1}.
{T}: Add one mana of any color.",common,,,Land,Gate
240,Interplanar Beacon,L,0.0,,,,,"Whenever you cast a planeswalker spell, you gain 1 life.
{T}: Add {C}.
{1}, {T}: Add two mana of different colors. Spend this mana only to cast planeswalker spells.",uncommon,,,Land,
241,Karn's Bastion,L,0.0,,,,,"{T}: Add {C}.
{4}, {T}: Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",rare,Proliferate,,Land,
242,Mobilized District,L,0.0,,,,,"{T}: Add {C}.
{4}: Mobilized District becomes a 3/3 Citizen creature with vigilance until end of turn. It's still a land. This ability costs {1} less to activate for each legendary creature and planeswalker you control.",rare,,,Land,
243,"Gideon, the Oathsworn",W,6.0,{4}{W}{W},,,4.0,"Whenever you attack with two or more non-Gideon creatures, put a +1/+1 counter on each of those creatures.
[+2]: Until end of turn, Gideon, the Oathsworn becomes a 5/5 white Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn. (He can't attack if he was cast this turn.)
[−9]: Exile Gideon, the Oathsworn and each creature your opponents control.",mythic,,Legendary,Planeswalker,Gideon
244,Desperate Lunge,W,2.0,{1}{W},,,,Target creature gets +2/+2 and gains flying until end of turn. You gain 2 life.,common,,,Instant,
245,Gideon's Battle Cry,W,4.0,{2}{W}{W},,,,"Put a +1/+1 counter on each creature you control. You may search your library and/or graveyard for a card named Gideon, the Oathsworn, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Sorcery,
246,Gideon's Company,W,4.0,{3}{W},3.0,3.0,,"Whenever you gain life, put two +1/+1 counters on Gideon's Company.
{3}{W}: Put a loyalty counter on target Gideon planeswalker.",uncommon,,,Creature,"Human, Soldier"
247,Orzhov Guildgate,L,0.0,,,,,"Orzhov Guildgate enters the battlefield tapped.
{T}: Add {W} or {B}.",common,,,Land,Gate
248,"Jace, Arcane Strategist",U,6.0,{4}{U}{U},,,4.0,"Whenever you draw your second card each turn, put a +1/+1 counter on target creature you control.
[+1]: Draw a card.
[−7]: Creatures you control can't be blocked this turn.",mythic,,Legendary,Planeswalker,Jace
249,Guildpact Informant,U,3.0,{2}{U},1.0,1.0,,"Flying
Whenever Guildpact Informant deals combat damage to a player or planeswalker, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",common,"Flying, Proliferate",,Creature,"Faerie, Rogue"
250,Jace's Projection,U,4.0,{2}{U}{U},2.0,2.0,,"Whenever you draw a card, put a +1/+1 counter on Jace's Projection.
{3}{U}: Put a loyalty counter on target Jace planeswalker.",uncommon,,,Creature,"Wizard, Illusion"
251,Jace's Ruse,U,5.0,{3}{U}{U},,,,"Return up to two target creatures to their owner's hand. You may search your library and/or graveyard for a card named Jace, Arcane Strategist, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Sorcery,
252,Simic Guildgate,L,0.0,,,,,"Simic Guildgate enters the battlefield tapped.
{T}: Add {G} or {U}.",common,,,Land,Gate
