,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
139,"Nicol Bolas, God-Pharaoh","B, R, U",7.0,{4}{U}{B}{R},,,7.0,"[+2]: Target opponent exiles cards from the top of their library until they exile a nonland card. Until end of turn, you may cast that card without paying its mana cost.
[+1]: Each opponent exiles two cards from their hand.
[−4]: Nicol Bolas, God-Pharaoh deals 7 damage to target opponent, creature an opponent controls, or planeswalker an opponent controls.
[−12]: Exile each nonland permanent your opponents control.",mythic,,Legendary,Planeswalker
140,Obelisk Spider,"B, G",3.0,{1}{B}{G},1.0,4.0,,"Reach
Whenever Obelisk Spider deals combat damage to a creature, put a -1/-1 counter on that creature.
Whenever you put one or more -1/-1 counters on a creature, each opponent loses 1 life and you gain 1 life.",uncommon,Reach,,Creature
141,Resolute Survivors,"R, W",3.0,{1}{R}{W},3.0,3.0,,"You may exert Resolute Survivors as it attacks. (It won't untap during your next untap step.)
Whenever you exert a creature, Resolute Survivors deals 1 damage to each opponent and you gain 1 life.",uncommon,Exert,,Creature
142,River Hoopoe,"G, U",2.0,{G}{U},1.0,3.0,,"Flying
{3}{G}{U}: You gain 2 life and draw a card.",uncommon,Flying,,Creature
143,"Samut, the Tested","G, R",4.0,{2}{R}{G},,,4.0,"[+1]: Up to one target creature gains double strike until end of turn.
[−2]: Samut, the Tested deals 2 damage divided as you choose among one or two targets.
[−7]: Search your library for up to two creature and/or planeswalker cards, put them onto the battlefield, then shuffle.",mythic,,Legendary,Planeswalker
144,The Scarab God,"B, U",5.0,{3}{U}{B},5.0,5.0,,"At the beginning of your upkeep, each opponent loses X life and you scry X, where X is the number of Zombies you control.
{2}{U}{B}: Exile target creature card from a graveyard. Create a token that's a copy of it, except it's a 4/4 black Zombie.
When The Scarab God dies, return it to its owner's hand at the beginning of the next end step.",mythic,Scry,Legendary,Creature
145,The Scorpion God,"B, R",5.0,{3}{B}{R},6.0,5.0,,"Whenever a creature with a -1/-1 counter on it dies, draw a card.
{1}{B}{R}: Put a -1/-1 counter on another target creature.
When The Scorpion God dies, return it to its owner's hand at the beginning of the next end step.",mythic,,Legendary,Creature
146,Unraveling Mummy,"B, W",3.0,{1}{W}{B},2.0,3.0,,"{1}{W}: Target attacking Zombie gains lifelink until end of turn.
{1}{B}: Target attacking Zombie gains deathtouch until end of turn.",uncommon,,,Creature
147,Farm,W,6.0,{2}{W},,,,Destroy target attacking or blocking creature.,uncommon,,,Instant
148,Market,U,6.0,{2}{U},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Draw two cards, then discard two cards.",uncommon,Aftermath,,Sorcery
149,Consign,U,7.0,{1}{U},,,,Return target nonland permanent to its owner's hand.,uncommon,,,Instant
150,Oblivion,B,7.0,{4}{B},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Target opponent discards two cards.",uncommon,Aftermath,,Sorcery
151,Claim,B,3.0,{B},,,,Return target creature card with mana value 2 or less from your graveyard to the battlefield.,uncommon,,,Sorcery
152,Fame,R,3.0,{1}{R},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Target creature gets +2/+0 and gains haste until end of turn.",uncommon,Aftermath,,Sorcery
153,Struggle,R,5.0,{2}{R},,,,Struggle deals damage to target creature equal to the number of lands you control.,uncommon,,,Instant
154,Survive,G,5.0,{1}{G},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Each player shuffles their graveyard into their library.",uncommon,Aftermath,,Sorcery
155,Appeal,G,3.0,{G},,,,"Until end of turn, target creature gains trample and gets +X/+X, where X is the number of creatures you control.",uncommon,,,Sorcery
156,Authority,W,3.0,{1}{W},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Tap up to two target creatures your opponents control. Creatures you control gain vigilance until end of turn.",uncommon,Aftermath,,Sorcery
157,Leave,W,6.0,{1}{W},,,,Return any number of target permanents you own to your hand.,rare,,,Instant
158,Chance,R,6.0,{3}{R},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Discard any number of cards, then draw that many cards.",rare,Aftermath,,Sorcery
159,Reason,U,6.0,{U},,,,Scry 3.,rare,Scry,,Sorcery
160,Believe,G,6.0,{4}{G},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Look at the top card of your library. You may put it onto the battlefield if it's a creature card. If you don't, put it into your hand.",rare,Aftermath,,Sorcery
161,Grind,B,6.0,{1}{B},,,,Put a -1/-1 counter on each of up to two target creatures.,rare,,,Sorcery
162,Dust,W,6.0,{3}{W},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Exile any number of target creatures that have -1/-1 counters on them.",rare,Aftermath,,Sorcery
163,Refuse,R,7.0,{3}{R},,,,Refuse deals damage to target spell's controller equal to that spell's mana value.,rare,,,Instant
164,Cooperate,U,7.0,{2}{U},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Copy target instant or sorcery spell. You may choose new targets for the copy.",rare,Aftermath,,Instant
165,Driven,G,4.0,{1}{G},,,,"Until end of turn, creatures you control gain trample and ""Whenever this creature deals combat damage to a player, draw a card.""",rare,,,Sorcery
166,Despair,B,4.0,{1}{B},,,,"Aftermath (Cast this spell only from your graveyard. Then exile it.)
Until end of turn, creatures you control gain menace and ""Whenever this creature deals combat damage to a player, that player discards a card.""",rare,Aftermath,,Sorcery
167,Abandoned Sarcophagus,C,3.0,{3},,,,"You may cast spells that have a cycling ability from your graveyard.
If a card that has a cycling ability would be put into your graveyard from anywhere and it wasn't cycled, exile it instead.",rare,,,Artifact
168,Crook of Condemnation,C,2.0,{2},,,,"{1}, {T}: Exile target card from a graveyard.
{1}, Exile Crook of Condemnation: Exile all graveyards.",uncommon,,,Artifact
169,Dagger of the Worthy,C,2.0,{2},,,,"Equipped creature gets +2/+0 and has afflict 1. (Whenever it becomes blocked, defending player loses 1 life.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact
170,God-Pharaoh's Gift,C,7.0,{7},,,,"At the beginning of combat on your turn, you may exile a creature card from your graveyard. If you do, create a token that's a copy of that card, except it's a 4/4 black Zombie. It gains haste until end of turn.",rare,,,Artifact
171,Graven Abomination,C,3.0,{3},3.0,1.0,,"Whenever Graven Abomination attacks, exile target card from defending player's graveyard.",common,,,"Artifact, Creature"
172,Hollow One,C,5.0,{5},4.0,4.0,,"This spell costs {2} less to cast for each card you've cycled or discarded this turn.
Cycling {2} ({2}, Discard this card: Draw a card.)",rare,Cycling,,"Artifact, Creature"
173,Manalith,C,3.0,{3},,,,{T}: Add one mana of any color.,common,,,Artifact
174,Mirage Mirror,C,3.0,{3},,,,"{2}: Mirage Mirror becomes a copy of target artifact, creature, enchantment, or land until end of turn.",rare,,,Artifact
175,Sunset Pyramid,C,2.0,{2},,,,"Sunset Pyramid enters the battlefield with three brick counters on it.
{2}, {T}, Remove a brick counter from Sunset Pyramid: Draw a card.
{2}, {T}: Scry 1.",uncommon,Scry,,Artifact
176,Traveler's Amulet,C,1.0,{1},,,,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.",common,,,Artifact
177,Wall of Forgotten Pharaohs,C,2.0,{2},0.0,4.0,,"Defender
{T}: Wall of Forgotten Pharaohs deals 1 damage to target player or planeswalker. Activate only if you control a Desert or there is a Desert card in your graveyard.",common,Defender,,"Artifact, Creature"
178,Crypt of the Eternals,L,0.0,,,,,"When Crypt of the Eternals enters the battlefield, you gain 1 life.
{T}: Add {C}.
{1}, {T}: Add {U}, {B}, or {R}.",uncommon,,,Land
179,Desert of the Fervent,L,0.0,,,,,"Desert of the Fervent enters the battlefield tapped.
{T}: Add {R}.
Cycling {1}{R} ({1}{R}, Discard this card: Draw a card.)",common,Cycling,,Land
180,Desert of the Glorified,L,0.0,,,,,"Desert of the Glorified enters the battlefield tapped.
{T}: Add {B}.
Cycling {1}{B} ({1}{B}, Discard this card: Draw a card.)",common,Cycling,,Land
181,Desert of the Indomitable,L,0.0,,,,,"Desert of the Indomitable enters the battlefield tapped.
{T}: Add {G}.
Cycling {1}{G} ({1}{G}, Discard this card: Draw a card.)",common,Cycling,,Land
182,Desert of the Mindful,L,0.0,,,,,"Desert of the Mindful enters the battlefield tapped.
{T}: Add {U}.
Cycling {1}{U} ({1}{U}, Discard this card: Draw a card.)",common,Cycling,,Land
183,Desert of the True,L,0.0,,,,,"Desert of the True enters the battlefield tapped.
{T}: Add {W}.
Cycling {1}{W} ({1}{W}, Discard this card: Draw a card.)",common,Cycling,,Land
184,Dunes of the Dead,L,0.0,,,,,"{T}: Add {C}.
When Dunes of the Dead is put into a graveyard from the battlefield, create a 2/2 black Zombie creature token.",uncommon,,,Land
185,Endless Sands,L,0.0,,,,,"{T}: Add {C}.
{2}, {T}: Exile target creature you control.
{4}, {T}, Sacrifice Endless Sands: Return each creature card exiled with Endless Sands to the battlefield under its owner's control.",rare,,,Land
186,Hashep Oasis,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add {G}.
{1}{G}{G}, {T}, Sacrifice a Desert: Target creature gets +3/+3 until end of turn. Activate only as a sorcery.",uncommon,,,Land
187,Hostile Desert,L,0.0,,,,,"{T}: Add {C}.
{2}, Exile a land card from your graveyard: Hostile Desert becomes a 3/4 Elemental creature until end of turn. It's still a land.",rare,,,Land
188,Ifnir Deadlands,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add {B}.
{2}{B}{B}, {T}, Sacrifice a Desert: Put two -1/-1 counters on target creature an opponent controls. Activate only as a sorcery.",uncommon,,,Land
189,Ipnu Rivulet,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add {U}.
{1}{U}, {T}, Sacrifice a Desert: Target player mills four cards.",uncommon,Mill,,Land
190,Ramunap Ruins,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add {R}.
{2}{R}{R}, {T}, Sacrifice a Desert: Ramunap Ruins deals 2 damage to each opponent.",uncommon,,,Land
191,Scavenger Grounds,L,0.0,,,,,"{T}: Add {C}.
{2}, {T}, Sacrifice a Desert: Exile all graveyards.",rare,,,Land
192,Shefet Dunes,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add {W}.
{2}{W}{W}, {T}, Sacrifice a Desert: Creatures you control get +1/+1 until end of turn. Activate only as a sorcery.",uncommon,,,Land
193,Survivors' Encampment,L,0.0,,,,,"{T}: Add {C}.
{T}, Tap an untapped creature you control: Add one mana of any color.",common,,,Land
194,"Nissa, Genesis Mage",G,7.0,{5}{G}{G},,,5.0,"[+2]: Untap up to two target creatures and up to two target lands.
[−3]: Target creature gets +5/+5 until end of turn.
[−10]: Look at the top ten cards of your library. You may put any number of creature and/or land cards from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",mythic,,Legendary,Planeswalker
195,Avid Reclaimer,G,3.0,{2}{G},2.0,2.0,,"{T}: Add {G} or {U}. If you control a Nissa planeswalker, you gain 2 life.",uncommon,,,Creature
196,Brambleweft Behemoth,G,6.0,{4}{G}{G},6.0,6.0,,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.),common,Trample,,Creature
197,Nissa's Encouragement,G,5.0,{4}{G},,,,"Search your library and graveyard for a card named Forest, a card named Brambleweft Behemoth, and a card named Nissa, Genesis Mage. Reveal those cards, put them into your hand, then shuffle.",rare,,,Sorcery
198,Woodland Stream,L,0.0,,,,,"Woodland Stream enters the battlefield tapped.
{T}: Add {G} or {U}.",common,,,Land
199,"Nicol Bolas, the Deceiver","B, R, U",8.0,{5}{U}{B}{R},,,5.0,"[+3]: Each opponent loses 3 life unless that player sacrifices a nonland permanent or discards a card.
[−3]: Destroy target creature. Draw a card.
[−11]: Nicol Bolas, the Deceiver deals 7 damage to each opponent. You draw seven cards.",mythic,,Legendary,Planeswalker
200,Wasp of the Bitter End,B,2.0,{1}{B},2.0,1.0,,"Flying
Whenever you cast a Bolas planeswalker spell, you may sacrifice Wasp of the Bitter End. If you do, destroy target creature.",uncommon,Flying,,Creature
201,Zealot of the God-Pharaoh,R,4.0,{3}{R},4.0,3.0,,{4}{R}: Zealot of the God-Pharaoh deals 2 damage to target opponent or planeswalker.,common,,,Creature
202,Visage of Bolas,C,4.0,{4},,,,"When Visage of Bolas enters the battlefield, you may search your library and/or graveyard for a card named Nicol Bolas, the Deceiver, reveal it, and put it into your hand. If you search your library this way, shuffle.
{T}: Add {U}, {B}, or {R}.",rare,,,Artifact
203,Cinder Barrens,L,0.0,,,,,"Cinder Barrens enters the battlefield tapped.
{T}: Add {B} or {R}.",common,,,Land
