,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
121,Thieves' Tools,B,2.0,{1}{B},,,,"When Thieves' Tools enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Equipped creature can't be blocked as long as its power is 3 or less.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact
122,Vampire Spawn,B,3.0,{2}{B},2.0,3.0,,"When Vampire Spawn enters the battlefield, each opponent loses 2 life and you gain 2 life.",common,,,Creature
123,Vorpal Sword,B,1.0,{B},,,,"Equipped creature gets +2/+0 and has deathtouch.
{5}{B}{B}{B}: Until end of turn, Vorpal Sword gains ""Whenever equipped creature deals combat damage to a player, that player loses the game.""
Equip {B}{B}",rare,Equip,,Artifact
124,Warlock Class,B,1.0,{B},,,,"(Gain the next level as a sorcery to add its ability.)
At the beginning of your end step, if a creature died this turn, each opponent loses 1 life.
{1}{B}: Level 2
When this Class becomes level 2, look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.
{6}{B}: Level 3
At the beginning of your end step, each opponent loses life equal to the life they lost this turn. (Damage causes loss of life.)",uncommon,,,Enchantment
125,Westgate Regent,B,5.0,{3}{B}{B},4.0,4.0,,"Flying
Ward—Discard a card. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player discards a card.)
Whenever Westgate Regent deals combat damage to a player, put that many +1/+1 counters on it.",rare,"Flying, Ward",,Creature
126,Wight,B,2.0,{1}{B},3.0,2.0,,"Wight enters the battlefield tapped.
Life Drain — Whenever a creature dealt damage by Wight this turn dies, create a tapped 2/2 black Zombie creature token and exile that card.",rare,,,Creature
127,Yuan-Ti Fang-Blade,B,3.0,{2}{B},2.0,2.0,,"Deathtouch
Whenever Yuan-Ti Fang-Blade deals combat damage to a player, venture into the dungeon. (Enter the first room or advance to the next room.)",common,"Deathtouch, Venture into the dungeon",,Creature
128,Zombie Ogre,B,5.0,{3}{B}{B},3.0,5.0,,"At the beginning of your end step, if a creature died this turn, venture into the dungeon. (Enter the first room or advance to the next room.)",common,Venture into the dungeon,,Creature
129,Armory Veteran,R,2.0,{1}{R},2.0,2.0,,"As long as Armory Veteran is equipped, it has menace. (It can't be blocked except by two or more creatures.)",common,,,Creature
130,Barbarian Class,R,1.0,{R},,,,"(Gain the next level as a sorcery to add its ability.)
If you would roll one or more dice, instead roll that many dice plus one and ignore the lowest roll.
{1}{R}: Level 2
Whenever you roll one or more dice, target creature you control gets +2/+0 and gains menace until end of turn.
{2}{R}: Level 3
Creatures you control have haste.",uncommon,,,Enchantment
131,Battle Cry Goblin,R,2.0,{1}{R},2.0,2.0,,"{1}{R}: Goblins you control get +1/+0 and gain haste until end of turn.
Pack tactics — Whenever Battle Cry Goblin attacks, if you attacked with creatures with total power 6 or greater this combat, create a 1/1 red Goblin creature token that's tapped and attacking.",uncommon,Pack tactics,,Creature
132,Boots of Speed,R,1.0,{R},,,,"Equipped creature gets +1/+0 and has haste.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact
133,Brazen Dwarf,R,2.0,{1}{R},1.0,3.0,,"Whenever you roll one or more dice, Brazen Dwarf deals 1 damage to each opponent.",common,,,Creature
134,Burning Hands,R,2.0,{1}{R},,,,"Burning Hands deals 2 damage to target creature or planeswalker. If that permanent is green, Burning Hands deals 6 damage instead.",uncommon,,,Instant
135,Chaos Channeler,R,4.0,{2}{R}{R},4.0,3.0,,"Wild Magic Surge — Whenever Chaos Channeler attacks, roll a d20.
1—9 | Exile the top card of your library. You may play it this turn.
10—19 | Exile the top two cards of your library. You may play them this turn.
20 | Exile the top three cards of your library. You may play them this turn.",uncommon,,,Creature
136,Critical Hit,R,2.0,{1}{R},,,,"Target creature gains double strike until end of turn.
When you roll a natural 20, return Critical Hit from your graveyard to your hand. (A natural 20 is a roll that displays 20 on the die.)",uncommon,,,Instant
137,"Delina, Wild Mage",R,4.0,{3}{R},3.0,2.0,,"Whenever Delina, Wild Mage attacks, choose target creature you control, then roll a d20.
1—14 | Create a tapped and attacking token that's a copy of that creature, except it's not legendary and it has ""Exile this creature at end of combat.""
15—20 | Create one of those tokens. You may roll again.",rare,,Legendary,Creature
138,Dragon's Fire,R,2.0,{1}{R},,,,"As an additional cost to cast this spell, you may reveal a Dragon card from your hand or choose a Dragon you control.
Dragon's Fire deals 3 damage to target creature or planeswalker. If you revealed a Dragon card or chose a Dragon as you cast this spell, Dragon's Fire deals damage equal to the power of that card or creature instead.",common,,,Instant
139,Dueling Rapier,R,1.0,{R},,,,"Flash
When Dueling Rapier enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+0.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)",common,"Equip, Flash",,Artifact
140,Earth-Cult Elemental,R,6.0,{4}{R}{R},6.0,6.0,,"Siege Monster — When Earth-Cult Elemental enters the battlefield, roll a d20.
1—9 | Each player sacrifices a permanent.
10—19 | Each opponent sacrifices a permanent.
20 | Each opponent sacrifices two permanents.",common,,,Creature
141,Farideh's Fireball,R,5.0,{3}{R}{R},,,,"Farideh's Fireball deals 5 damage to target creature or planeswalker. Roll a d20.
1—9 | Farideh's Fireball deals 2 damage to each player.
10—20 | Farideh's Fireball deals 2 damage to each opponent.",common,,,Instant
142,Flameskull,R,3.0,{1}{R}{R},3.0,1.0,,"Flying
Flameskull can't block.
Rejuvenation — When Flameskull dies, exile it. If you do, exile the top card of your library. Until the end of your next turn, you may play one of those cards. (If you cast Flameskull this way, you can't play the other card, and vice versa.)",mythic,Flying,,Creature
143,Goblin Javelineer,R,1.0,{R},1.0,1.0,,"Haste
Whenever Goblin Javelineer becomes blocked, it deals 1 damage to target creature blocking it.",common,Haste,,Creature
144,Goblin Morningstar,R,2.0,{1}{R},,,,"Equipped creature gets +1/+0 and has trample.
Equip {1}{R}
When Goblin Morningstar enters the battlefield, roll a d20.
1—9 | Create a 1/1 red Goblin creature token.
10—20 | Create a 1/1 red Goblin creature token, then attach Goblin Morningstar to it.",uncommon,Equip,,Artifact
145,Hoarding Ogre,R,4.0,{3}{R},3.0,3.0,,"Whenever Hoarding Ogre attacks, roll a d20.
1—9 | Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
10—19 | Create two Treasure tokens.
20 | Create three Treasure tokens.",common,,,Creature
146,Hobgoblin Bandit Lord,R,3.0,{1}{R}{R},2.0,3.0,,"Other Goblins you control get +1/+1.
{R}, {T}: Hobgoblin Bandit Lord deals damage equal to the number of Goblins that entered the battlefield under your control this turn to any target.",rare,,,Creature
147,Hobgoblin Captain,R,2.0,{1}{R},3.0,1.0,,"Pack tactics — Whenever Hobgoblin Captain attacks, if you attacked with creatures with total power 6 or greater this combat, Hobgoblin Captain gains first strike until end of turn.",common,Pack tactics,,Creature
148,Hulking Bugbear,R,3.0,{1}{R}{R},3.0,3.0,,Haste,uncommon,Haste,,Creature
149,Improvised Weaponry,R,3.0,{2}{R},,,,"Improvised Weaponry deals 2 damage to any target. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,,,Sorcery
150,Inferno of the Star Mounts,R,6.0,{4}{R}{R},6.0,6.0,,"This spell can't be countered.
Flying, haste
{R}: Inferno of the Star Mounts gets +1/+0 until end of turn. When its power becomes 20 this way, it deals 20 damage to any target.",mythic,"Flying, Haste",Legendary,Creature
151,Jaded Sell-Sword,R,4.0,{3}{R},4.0,3.0,,"When Jaded Sell-Sword enters the battlefield, if mana from a Treasure was spent to cast it, it gains first strike and haste until end of turn.",common,,,Creature
152,Kick in the Door,R,1.0,{R},,,,Put a +1/+1 counter on target creature. That creature gains haste until end of turn and can't be blocked by Walls this turn. Venture into the dungeon. (Enter the first room or advance to the next room.),common,Venture into the dungeon,,Sorcery
153,Magic Missile,R,3.0,{1}{R}{R},,,,"This spell can't be countered.
Magic Missile deals 3 damage divided as you choose among one, two, or three targets.",uncommon,,,Sorcery
154,Meteor Swarm,R,3.0,{X}{R}{R}{R},,,,Meteor Swarm deals 8 damage divided as you choose among X target creatures and/or planeswalkers.,rare,,,Sorcery
155,Minion of the Mighty,R,1.0,{R},0.0,1.0,,"Menace
Pack tactics — Whenever Minion of the Mighty attacks, if you attacked with creatures with total power 6 or greater this combat, you may put a Dragon creature card from your hand onto the battlefield tapped and attacking.",rare,"Menace, Pack tactics",,Creature
156,Orb of Dragonkind,R,2.0,{1}{R},,,,"{1}, {T}: Add two mana in any combination of colors. Spend this mana only to cast Dragon spells or activate abilities of Dragons.
{R}, {T}, Sacrifice Orb of Dragonkind: Look at the top seven cards of your library. You may reveal a Dragon card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",rare,,,Artifact
157,Plundering Barbarian,R,3.0,{2}{R},2.0,2.0,,"When Plundering Barbarian enters the battlefield, choose one —
• Smash the Chest — Destroy target artifact.
• Pry It Open — Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,,,Creature
158,Price of Loyalty,R,3.0,{2}{R},,,,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. If mana from a Treasure was spent to cast this spell, that creature gets +2/+0 until end of turn.",common,,,Sorcery
159,Red Dragon,R,6.0,{4}{R}{R},4.0,4.0,,"Flying
Fire Breath — When Red Dragon enters the battlefield, it deals 4 damage to each opponent.",uncommon,Flying,,Creature
160,Rust Monster,R,3.0,{2}{R},2.0,1.0,,"First strike
Sacrifice an artifact: Rust Monster gets +2/+0 until end of turn.",uncommon,First strike,,Creature
161,Swarming Goblins,R,5.0,{4}{R},4.0,3.0,,"When Swarming Goblins enters the battlefield, roll a d20.
1—9 | Create a 1/1 red Goblin creature token.
10—19 | Create two of those tokens.
20 | Create three of those tokens.",common,,,Creature
162,Tiger-Tribe Hunter,R,5.0,{3}{R}{R},4.0,4.0,,"Trample
Pack tactics — Whenever Tiger-Tribe Hunter attacks, if you attacked with creatures with total power 6 or greater this combat, you may sacrifice another creature. When you do, Tiger-Tribe Hunter deals damage equal to the sacrificed creature's power to target creature.",uncommon,"Pack tactics, Trample",,Creature
163,Unexpected Windfall,R,4.0,{2}{R}{R},,,,"As an additional cost to cast this spell, discard a card.
Draw two cards and create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",common,,,Instant
164,Valor Singer,R,3.0,{2}{R},2.0,3.0,,"Combat Inspiration — At the beginning of combat on your turn, target creature you control gets +1/+0 until end of turn.",common,,,Creature
165,Wish,R,3.0,{2}{R},,,,You may play a card you own from outside the game this turn.,rare,,,Sorcery
166,Xorn,R,3.0,{2}{R},3.0,2.0,,"If you would create one or more Treasure tokens, instead create those tokens plus an additional Treasure token.",rare,,,Creature
167,You Come to the Gnoll Camp,R,2.0,{1}{R},,,,"Choose one —
• Intimidate Them — Up to two target creatures can't block this turn.
• Fend Them Off — Target creature gets +3/+1 until end of turn.",common,,,Instant
168,You Find Some Prisoners,R,2.0,{1}{R},,,,"Choose one —
• Break Their Chains — Destroy target artifact.
• Interrogate Them — Exile the top three cards of target opponent's library. Choose one of them. Until the end of your next turn, you may play that card, and you may spend mana as though it were mana of any color to cast it.",uncommon,,,Instant
169,You See a Pair of Goblins,R,3.0,{2}{R},,,,"Choose one —
• Charge Them — Creatures you control get +2/+0 until end of turn.
• Befriend Them — Create two 1/1 red Goblin creature tokens.",uncommon,,,Instant
170,"Zalto, Fire Giant Duke",R,5.0,{3}{R}{R},7.0,3.0,,"Trample
Whenever Zalto, Fire Giant Duke is dealt damage, venture into the dungeon. (Enter the first room or advance to the next room.)",rare,"Trample, Venture into the dungeon",Legendary,Creature
171,"Zariel, Archduke of Avernus",R,4.0,{2}{R}{R},,,4.0,"[+1]: Creatures you control get +1/+0 and gain haste until end of turn.
[0]: Create a 1/1 red Devil creature token with ""When this creature dies, it deals 1 damage to any target.""
[−6]: You get an emblem with ""At the end of the first combat phase on your turn, untap target creature you control. After this phase, there is an additional combat phase.""",mythic,,Legendary,Planeswalker
172,Bulette,G,4.0,{3}{G},3.0,3.0,,"At the beginning of your end step, if a creature died this turn, put a +1/+1 counter on Bulette.",common,,,Creature
173,Bull's Strength,G,2.0,{1}{G},,,,Target creature gets +2/+2 and gains trample until end of turn. Untap it.,common,,,Instant
174,Choose Your Weapon,G,3.0,{2}{G},,,,"Choose one —
• Two-Weapon Fighting — Double target creature's power and toughness until end of turn.
• Archery — This spell deals 5 damage to target creature with flying.",uncommon,,,Instant
175,Circle of Dreams Druid,G,3.0,{G}{G}{G},2.0,1.0,,{T}: Add {G} for each creature you control.,rare,,,Creature
176,Circle of the Moon Druid,G,3.0,{2}{G},2.0,4.0,,"Bear Form — As long as it's your turn, Circle of the Moon Druid is a Bear with base power and toughness 4/2. (It loses all other creature types.)",common,,,Creature
177,Compelled Duel,G,2.0,{1}{G},,,,Target creature gets +3/+3 until end of turn and must be blocked this turn if able.,common,,,Sorcery
178,Dire Wolf Prowler,G,3.0,{2}{G},2.0,2.0,,{1}{G}: Dire Wolf Prowler gets +2/+2 and gains haste until end of turn. Activate only once each turn.,common,,,Creature
179,Druid Class,G,2.0,{1}{G},,,,"(Gain the next level as a sorcery to add its ability.)
Whenever a land enters the battlefield under your control, you gain 1 life.
{2}{G}: Level 2
You may play an additional land on each of your turns.
{4}{G}: Level 3
When this Class becomes level 3, target land you control becomes a creature with haste and ""This creature's power and toughness are each equal to the number of lands you control."" It's still a land.",uncommon,,,Enchantment
180,Ellywick Tumblestrum,G,4.0,{2}{G}{G},,,4.0,"[+1]: Venture into the dungeon. (Enter the first room or advance to the next room.)
[−2]: Look at the top six cards of your library. You may reveal a creature card from among them and put it into your hand. If it's legendary, you gain 3 life. Put the rest on the bottom of your library in a random order.
[−7]: You get an emblem with ""Creatures you control have trample and haste and get +2/+2 for each differently named dungeon you've completed.""",mythic,Venture into the dungeon,Legendary,Planeswalker
181,Elturgard Ranger,G,5.0,{4}{G},4.0,1.0,,"Reach
When Elturgard Ranger enters the battlefield, create a 2/2 green Wolf creature token.",common,Reach,,Creature
182,Find the Path,G,3.0,{2}{G},,,,"Enchant land
When Find the Path enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)
Enchanted land has ""{T}: Add {G}{G}.""",common,"Enchant, Venture into the dungeon",,Enchantment
183,Froghemoth,G,5.0,{3}{G}{G},4.0,4.0,,"Trample, haste
Whenever Froghemoth deals combat damage to a player, exile up to that many target cards from their graveyard. Put a +1/+1 counter on Froghemoth for each creature card exiled this way. You gain 1 life for each noncreature card exiled this way.",rare,"Haste, Trample",,Creature
184,Gnoll Hunter,G,2.0,{1}{G},2.0,2.0,,"Pack tactics — Whenever Gnoll Hunter attacks, if you attacked with creatures with total power 6 or greater this combat, put a +1/+1 counter on Gnoll Hunter.",common,Pack tactics,,Creature
185,Green Dragon,G,6.0,{4}{G}{G},4.0,4.0,,"Flying
Poison Breath — When Green Dragon enters the battlefield, until end of turn, whenever a creature an opponent controls is dealt damage, destroy it.",uncommon,Flying,,Creature
186,Hill Giant Herdgorger,G,6.0,{4}{G}{G},7.0,6.0,,"When Hill Giant Herdgorger enters the battlefield, you gain 3 life.",common,,,Creature
187,Hunter's Mark,G,4.0,{3}{G},,,,"This spell costs {3} less to cast if it targets a blue permanent you don't control.
This spell can't be countered.
Target creature you control gets +1/+1 until end of turn. Then it deals damage equal to its power to target creature or planeswalker you don't control.",uncommon,,,Instant
188,Inspiring Bard,G,4.0,{3}{G},3.0,3.0,,"When Inspiring Bard enters the battlefield, choose one —
• Bardic Inspiration — Target creature gets +2/+2 until end of turn.
• Song of Rest — You gain 3 life.",common,,,Creature
189,Instrument of the Bards,G,1.0,{G},,,,"At the beginning of your upkeep, you may put a harmony counter on Instrument of the Bards.
{3}{G}, {T}: Search your library for a creature card with mana value equal to the number of harmony counters on Instrument of the Bards, reveal it, and put it into your hand. If that card is legendary, create a Treasure token. Then shuffle.",rare,,Legendary,Artifact
190,Intrepid Outlander,G,2.0,{1}{G},2.0,3.0,,"Reach
Pack tactics — Whenever Intrepid Outlander attacks, if you attacked with creatures with total power 6 or greater this combat, venture into the dungeon. (Enter the first room or advance to the next room.)",uncommon,"Pack tactics, Reach, Venture into the dungeon",,Creature
191,Loathsome Troll,G,5.0,{3}{G}{G},6.0,2.0,,"{3}{G}: Roll a d20. Activate only if Loathsome Troll is in your graveyard.
1—9 | Put Loathsome Troll on top of your library.
10—19 | Return Loathsome Troll to your hand.
20 | Return Loathsome Troll to the battlefield tapped.",uncommon,,,Creature
192,Long Rest,G,3.0,{X}{G}{G}{G},,,,"Return X target cards with different mana values from your graveyard to your hand. If eight or more cards were returned to your hand this way, your life total becomes equal to your starting life total. Exile Long Rest.",rare,,,Sorcery
193,Lurking Roper,G,3.0,{2}{G},4.0,5.0,,"Lurking Roper doesn't untap during your untap step.
Whenever you gain life, untap Lurking Roper.",uncommon,,,Creature
194,Neverwinter Dryad,G,1.0,{G},1.0,1.0,,"{2}, Sacrifice Neverwinter Dryad: Search your library for a basic Forest card, put it onto the battlefield tapped, then shuffle.",common,,,Creature
195,Ochre Jelly,G,1.0,{X}{G},0.0,0.0,,"Trample
Ochre Jelly enters the battlefield with X +1/+1 counters on it.
Split — When Ochre Jelly dies, if it had two or more +1/+1 counters on it, create a token that's a copy of it at the beginning of the next end step. The token enters the battlefield with half that many +1/+1 counters on it, rounded down.",rare,Trample,,Creature
196,Old Gnawbone,G,7.0,{5}{G}{G},7.0,7.0,,"Flying
Whenever a creature you control deals combat damage to a player, create that many Treasure tokens.",mythic,Flying,Legendary,Creature
197,Owlbear,G,5.0,{3}{G}{G},4.0,4.0,,"Trample
Keen Senses — When Owlbear enters the battlefield, draw a card.",common,Trample,,Creature
198,Plummet,G,2.0,{1}{G},,,,Destroy target creature with flying.,common,,,Instant
199,Prosperous Innkeeper,G,2.0,{1}{G},1.0,1.0,,"When Prosperous Innkeeper enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Whenever another creature enters the battlefield under your control, you gain 1 life.",uncommon,,,Creature
200,Purple Worm,G,7.0,{5}{G}{G},8.0,7.0,,"This spell costs {2} less to cast if a creature died this turn.
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)",uncommon,Ward,,Creature
201,Ranger Class,G,2.0,{1}{G},,,,"(Gain the next level as a sorcery to add its ability.)
When Ranger Class enters the battlefield, create a 2/2 green Wolf creature token.
{1}{G}: Level 2
Whenever you attack, put a +1/+1 counter on target attacking creature.
{3}{G}: Level 3
You may look at the top card of your library any time.
You may cast creature spells from the top of your library.",rare,,,Enchantment
202,Ranger's Longbow,G,2.0,{1}{G},,,,"Equipped creature gets +2/+1 and has reach.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact
203,Scaled Herbalist,G,2.0,{1}{G},1.0,3.0,,{T}: You may put a land card from your hand onto the battlefield.,common,,,Creature
204,Spoils of the Hunt,G,3.0,{2}{G},,,,Target creature you control gets +1/+0 until end of turn for each mana from a Treasure that was spent to cast this spell. Then that creature deals damage equal to its power to target creature an opponent controls.,common,,,Instant
205,Sylvan Shepherd,G,3.0,{2}{G},2.0,3.0,,"Vigilance
Whenever Sylvan Shepherd attacks, roll a d20.
1—9 | You gain 1 life.
10—19 | You gain 2 life.
20 | You gain 5 life.",common,Vigilance,,Creature
206,The Tarrasque,G,9.0,{6}{G}{G}{G},10.0,10.0,,"The Tarrasque has haste and ward {10} as long as it was cast.
Whenever The Tarrasque attacks, it fights target creature defending player controls.",mythic,Fight,Legendary,Creature
207,Underdark Basilisk,G,2.0,{1}{G},1.0,2.0,,Deathtouch,common,Deathtouch,,Creature
208,"Varis, Silverymoon Ranger",G,3.0,{1}{G}{G},3.0,3.0,,"Reach, ward {1}
Whenever you cast a creature or planeswalker spell, venture into the dungeon. This ability triggers only once each turn. (To venture into the dungeon, enter the first room or advance to the next room.)
Whenever you complete a dungeon, create a 2/2 green Wolf creature token.",rare,"Reach, Venture into the dungeon, Ward",Legendary,Creature
209,Wandering Troubadour,G,4.0,{3}{G},4.0,2.0,,"At the beginning of your end step, if you had a land enter the battlefield under your control this turn, venture into the dungeon. (Enter the first room or advance to the next room.)",uncommon,Venture into the dungeon,,Creature
210,Werewolf Pack Leader,G,2.0,{G}{G},3.0,3.0,,"Pack tactics — Whenever Werewolf Pack Leader attacks, if you attacked with creatures with total power 6 or greater this combat, draw a card.
{3}{G}: Until end of turn, Werewolf Pack Leader has base power and toughness 5/3, gains trample, and isn't a Human.",rare,Pack tactics,,Creature
211,Wild Shape,G,1.0,{G},,,,"Choose one. Until end of turn, target creature you control has that base power and toughness, becomes that creature type, and gains that ability.
• 1/3 Turtle with hexproof.
• 1/5 Spider with reach.
• 3/3 Elephant with trample.",uncommon,,,Instant
212,You Find a Cursed Idol,G,2.0,{1}{G},,,,"Choose one —
• Smash It — Destroy target artifact.
• Lift the Curse — Destroy target enchantment.
• Steal Its Eyes — Create a Treasure token and venture into the dungeon. (Enter the first room or advance to the next room.)",common,Venture into the dungeon,,Sorcery
213,You Happen On a Glade,G,3.0,{2}{G},,,,"Choose one —
• Journey On — Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle.
• Make Camp — Return target permanent card from your graveyard to your hand.",uncommon,,,Instant
214,You Meet in a Tavern,G,4.0,{2}{G}{G},,,,"Choose one —
• Form a Party — Look at the top five cards of your library. You may reveal any number of creature cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.
• Start a Brawl — Creatures you control get +2/+2 until end of turn.",uncommon,,,Sorcery
215,Adult Gold Dragon,"R, W",5.0,{3}{R}{W},4.0,3.0,,"Flying, lifelink, haste",rare,"Flying, Haste, Lifelink",,Creature
216,Bard Class,"G, R",2.0,{R}{G},,,,"(Gain the next level as a sorcery to add its ability.)
Legendary creatures you control enter the battlefield with an additional +1/+1 counter on them.
{R}{G}: Level 2
Legendary spells you cast cost {R}{G} less to cast. This effect reduces only the amount of colored mana you pay.
{3}{R}{G}: Level 3
Whenever you cast a legendary spell, exile the top two cards of your library. You may play them this turn.",rare,,,Enchantment
217,Barrowin of Clan Undurr,"B, W",4.0,{2}{W}{B},3.0,3.0,,"When Barrowin of Clan Undurr enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)
Whenever Barrowin of Clan Undurr attacks, return up to one creature card with mana value 3 or less from your graveyard to the battlefield if you've completed a dungeon.",uncommon,Venture into the dungeon,Legendary,Creature
218,Bruenor Battlehammer,"R, W",4.0,{2}{R}{W},5.0,3.0,,"Each creature you control gets +2/+0 for each Equipment attached to it.
You may pay {0} rather than pay the equip cost of the first equip ability you activate each turn.",uncommon,,Legendary,Creature
219,Drizzt Do'Urden,"G, W",5.0,{3}{G}{W},3.0,3.0,,"Double strike
When Drizzt Do'Urden enters the battlefield, create Guenhwyvar, a legendary 4/1 green Cat creature token with trample.
Whenever a creature dies, if it had power greater than Drizzt's power, put a number of +1/+1 counters on Drizzt equal to the difference.",rare,Double strike,Legendary,Creature
220,"Farideh, Devil's Chosen","R, U",4.0,{2}{U}{R},3.0,3.0,,"Dark One's Own Luck — Whenever you roll one or more dice, Farideh, Devil's Chosen gains flying and menace until end of turn. If any of those results was 10 or higher, draw a card.",uncommon,,Legendary,Creature
221,Fighter Class,"R, W",2.0,{R}{W},,,,"(Gain the next level as a sorcery to add its ability.)
When Fighter Class enters the battlefield, search your library for an Equipment card, reveal it, put it into your hand, then shuffle.
{1}{R}{W}: Level 2
Equip abilities you activate cost {2} less to activate.
{3}{R}{W}: Level 3
Whenever a creature you control attacks, up to one target creature blocks it this combat if able.",rare,,,Enchantment
222,Gretchen Titchwillow,"G, U",2.0,{G}{U},0.0,4.0,,{2}{G}{U}: Draw a card. You may put a land card from your hand onto the battlefield.,uncommon,,Legendary,Creature
223,"Hama Pashar, Ruin Seeker","U, W",3.0,{1}{W}{U},2.0,3.0,,Room abilities of dungeons you own trigger an additional time.,uncommon,,Legendary,Creature
224,"Kalain, Reclusive Painter","B, R",2.0,{B}{R},1.0,2.0,,"When Kalain, Reclusive Painter enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Other creatures you control enter the battlefield with an additional +1/+1 counter on them for each mana from a Treasure spent to cast them.",uncommon,,Legendary,Creature
225,Krydle of Baldur's Gate,"B, U",2.0,{U}{B},1.0,3.0,,"Whenever Krydle of Baldur's Gate deals combat damage to a player, that player loses 1 life and mills a card, then you gain 1 life and scry 1.
Whenever you attack, you may pay {2}. If you do, target creature can't be blocked this turn.",uncommon,"Mill, Scry",Legendary,Creature
226,"Minsc, Beloved Ranger","G, R, W",3.0,{R}{G}{W},3.0,3.0,,"When Minsc, Beloved Ranger enters the battlefield, create Boo, a legendary 1/1 red Hamster creature token with trample and haste.
{X}: Until end of turn, target creature you control has base power and toughness X/X and becomes a Giant in addition to its other types. Activate only as a sorcery.",mythic,,Legendary,Creature
227,Monk Class,"U, W",2.0,{W}{U},,,,"(Gain the next level as a sorcery to add its ability.)
The second spell you cast each turn costs {1} less to cast.
{W}{U}: Level 2
When this Class becomes level 2, return up to one target nonland permanent to its owner's hand.
{1}{W}{U}: Level 3
At the beginning of your upkeep, exile the top card of your library. For as long as it remains exiled, it has ""You may cast this card from exile as long as you've cast another spell this turn.""",rare,,,Enchantment
228,"Orcus, Prince of Undeath","B, R",4.0,{X}{2}{B}{R},5.0,3.0,,"Flying, trample
When Orcus, Prince of Undeath enters the battlefield, choose one —
• Each other creature gets -X/-X until end of turn. You lose X life.
• Return up to X target creature cards with total mana value X or less from your graveyard to the battlefield. They gain haste until end of turn.",rare,"Flying, Trample",Legendary,Creature
229,Rogue Class,"B, U",2.0,{U}{B},,,,"(Gain the next level as a sorcery to add its ability.)
Whenever a creature you control deals combat damage to a player, exile the top card of that player's library face down. You may look at it for as long as it remains exiled.
{1}{U}{B}: Level 2
Creatures you control have menace.
{2}{U}{B}: Level 3
You may play cards exiled with Rogue Class, and you may spend mana as though it were mana of any color to cast those spells.",rare,,,Enchantment
230,"Shessra, Death's Whisper","B, G",4.0,{2}{B}{G},1.0,3.0,,"Bewitching Whispers — When Shessra, Death's Whisper enters the battlefield, target creature blocks this turn if able.
Whispers of the Grave — At the beginning of your end step, if a creature died this turn, you may pay 2 life. If you do, draw a card.",uncommon,,Legendary,Creature
231,Skeletal Swarming,"B, G",5.0,{3}{B}{G},,,,"Each Skeleton you control has trample, attacks each combat if able, and gets +X/+0, where X is the number of other Skeletons you control.
At the beginning of your end step, create a tapped 1/1 black Skeleton creature token. If a creature died this turn, create two of those tokens instead.",rare,,,Enchantment
232,Sorcerer Class,"R, U",2.0,{U}{R},,,,"(Gain the next level as a sorcery to add its ability.)
When Sorcerer Class enters the battlefield, draw two cards, then discard two cards.
{U}{R}: Level 2
Creatures you control have ""{T}: Add {U} or {R}. Spend this mana only to cast an instant or sorcery spell or to gain a Class level.""
{3}{U}{R}: Level 3
Whenever you cast an instant or sorcery spell, that spell deals damage to each opponent equal to the number of instant and sorcery spells you've cast this turn.",rare,,,Enchantment
233,"Targ Nar, Demon-Fang Gnoll","G, R",2.0,{R}{G},2.0,2.0,,"Pack tactics — Whenever Targ Nar, Demon-Fang Gnoll attacks, if you attacked with creatures with total power 6 or greater this combat, attacking creatures get +1/+0 until end of turn.
{2}{R}{G}: Double Targ Nar's power and toughness until end of turn.",uncommon,Pack tactics,Legendary,Creature
