,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
143,Sprouting Renewal,G,3.0,{2}{G},,,,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Choose one —
• Create a 2/2 green and white Elf Knight creature token with vigilance.
• Destroy target artifact or enchantment.",uncommon,Convoke,,Sorcery,
144,Urban Utopia,G,2.0,{1}{G},,,,"Enchant land
When Urban Utopia enters the battlefield, draw a card.
Enchanted land has ""{T}: Add one mana of any color.""",common,Enchant,,Enchantment,Aura
145,Vigorspore Wurm,G,6.0,{5}{G},6.0,4.0,,"Undergrowth — When Vigorspore Wurm enters the battlefield, target creature gains vigilance and gets +X/+X until end of turn, where X is the number of creature cards in your graveyard.
Vigorspore Wurm can't be blocked by more than one creature.",common,Undergrowth,,Creature,Wurm
146,Vivid Revival,G,5.0,{4}{G},,,,Return up to three target multicolored cards from your graveyard to your hand. Exile Vivid Revival.,rare,,,Sorcery,
147,Wary Okapi,G,3.0,{2}{G},3.0,2.0,,Vigilance,common,Vigilance,,Creature,Antelope
148,Wild Ceratok,G,4.0,{3}{G},4.0,3.0,,,common,,,Creature,Rhino
149,Artful Takedown,"B, U",4.0,{2}{U}{B},,,,"Choose one or both —
• Tap target creature.
• Target creature gets -2/-4 until end of turn.",common,,,Instant,
150,Assassin's Trophy,"B, G",2.0,{B}{G},,,,"Destroy target permanent an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle.",rare,,,Instant,
151,"Aurelia, Exemplar of Justice","R, W",4.0,{2}{R}{W},2.0,5.0,,"Flying
Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)
At the beginning of combat on your turn, choose up to one target creature you control. Until end of turn, that creature gets +2/+0, gains trample if it's red, and gains vigilance if it's white.",mythic,"Flying, Mentor",Legendary,Creature,Angel
152,Beacon Bolt,"R, U",3.0,{1}{U}{R},,,,"Beacon Bolt deals damage to target creature equal to the total number of instant and sorcery cards you own in exile and in your graveyard.
Jump-start (You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)",uncommon,Jump-start,,Sorcery,
153,Beamsplitter Mage,"R, U",2.0,{U}{R},2.0,2.0,,"Whenever you cast an instant or sorcery spell that targets only Beamsplitter Mage, if you control one or more other creatures that spell could target, choose one of those creatures. Copy that spell. The copy targets the chosen creature.",uncommon,,,Creature,"Vedalken, Wizard"
154,Boros Challenger,"R, W",2.0,{R}{W},2.0,3.0,,"Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)
{2}{R}{W}: Boros Challenger gets +1/+1 until end of turn.",uncommon,Mentor,,Creature,"Human, Soldier"
155,Camaraderie,"G, W",6.0,{4}{G}{W},,,,"You gain X life and draw X cards, where X is the number of creatures you control. Creatures you control get +1/+1 until end of turn.",rare,,,Sorcery,
156,Centaur Peacemaker,"G, W",3.0,{1}{G}{W},3.0,3.0,,"When Centaur Peacemaker enters the battlefield, each player gains 4 life.",common,,,Creature,"Centaur, Cleric"
157,Chance for Glory,"R, W",3.0,{1}{R}{W},,,,"Creatures you control gain indestructible. Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.",mythic,,,Instant,
158,Charnel Troll,"B, G",3.0,{1}{B}{G},4.0,4.0,,"Trample
At the beginning of your upkeep, exile a creature card from your graveyard. If you do, put a +1/+1 counter on Charnel Troll. Otherwise, sacrifice it.
{B}{G}, Discard a creature card: Put a +1/+1 counter on Charnel Troll.",rare,Trample,,Creature,Troll
159,Conclave Cavalier,"G, W",4.0,{G}{G}{W}{W},4.0,4.0,,"Vigilance
When Conclave Cavalier dies, create two 2/2 green and white Elf Knight creature tokens with vigilance.",uncommon,Vigilance,,Creature,"Centaur, Knight"
160,Conclave Guildmage,"G, W",2.0,{G}{W},2.0,2.0,,"{G}, {T}: Creatures you control gain trample until end of turn.
{5}{W}, {T}: Create a 2/2 green and white Elf Knight creature token with vigilance.",uncommon,,,Creature,"Elf, Cleric"
161,Crackling Drake,"R, U",4.0,{U}{U}{R}{R},,4.0,,"Flying
Crackling Drake's power is equal to the total number of instant and sorcery cards you own in exile and in your graveyard.
When Crackling Drake enters the battlefield, draw a card.",uncommon,Flying,,Creature,Drake
162,Darkblade Agent,"B, U",3.0,{1}{U}{B},2.0,3.0,,"As long as you've surveilled this turn, Darkblade Agent has deathtouch and ""Whenever this creature deals combat damage to a player, you draw a card.""",common,,,Creature,"Human, Assassin"
163,Deafening Clarion,"R, W",3.0,{1}{R}{W},,,,"Choose one or both —
• Deafening Clarion deals 3 damage to each creature.
• Creatures you control gain lifelink until end of turn.",rare,,,Sorcery,
164,Dimir Spybug,"B, U",2.0,{U}{B},1.0,1.0,,"Flying
Menace (This creature can't be blocked except by two or more creatures.)
Whenever you surveil, put a +1/+1 counter on Dimir Spybug.",uncommon,"Flying, Menace",,Creature,Insect
165,Disinformation Campaign,"B, U",3.0,{1}{U}{B},,,,"When Disinformation Campaign enters the battlefield, you draw a card and each opponent discards a card.
Whenever you surveil, return Disinformation Campaign to its owner's hand.",uncommon,,,Enchantment,
166,"Emmara, Soul of the Accord","G, W",2.0,{G}{W},2.0,2.0,,"Whenever Emmara, Soul of the Accord becomes tapped, create a 1/1 white Soldier creature token with lifelink.",rare,,Legendary,Creature,"Elf, Cleric"
167,Erstwhile Trooper,"B, G",3.0,{1}{B}{G},2.0,2.0,,Discard a creature card: Erstwhile Trooper gets +2/+2 and gains trample until end of turn. Activate only once each turn.,common,,,Creature,"Zombie, Soldier"
168,"Etrata, the Silencer","B, U",4.0,{2}{U}{B},3.0,5.0,,"Etrata, the Silencer can't be blocked.
Whenever Etrata deals combat damage to a player, exile target creature that player controls and put a hit counter on that card. That player loses the game if they own three or more exiled cards with hit counters on them. Etrata's owner shuffles Etrata into their library.",rare,,Legendary,Creature,"Vampire, Assassin"
169,Firemind's Research,"R, U",2.0,{U}{R},,,,"Whenever you cast an instant or sorcery spell, put a charge counter on Firemind's Research.
{1}{U}, Remove two charge counters from Firemind's Research: Draw a card.
{1}{R}, Remove five charge counters from Firemind's Research: It deals 5 damage to any target.",rare,,,Enchantment,
170,Garrison Sergeant,"R, W",5.0,{3}{R}{W},3.0,3.0,,Garrison Sergeant has double strike as long as you control a Gate.,common,,,Creature,"Viashino, Soldier"
171,Glowspore Shaman,"B, G",2.0,{B}{G},3.0,1.0,,"When Glowspore Shaman enters the battlefield, mill three cards. You may put a land card from your graveyard on top of your library.",uncommon,Mill,,Creature,"Elf, Shaman"
172,Goblin Electromancer,"R, U",2.0,{U}{R},2.0,2.0,,Instant and sorcery spells you cast cost {1} less to cast.,common,,,Creature,"Goblin, Wizard"
173,Golgari Findbroker,"B, G",4.0,{B}{B}{G}{G},3.0,4.0,,"When Golgari Findbroker enters the battlefield, return target permanent card from your graveyard to your hand.",uncommon,,,Creature,"Elf, Shaman"
174,Hammer Dropper,"R, W",4.0,{2}{R}{W},5.0,2.0,,"Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)",common,Mentor,,Creature,"Giant, Soldier"
175,House Guildmage,"B, U",2.0,{U}{B},2.0,2.0,,"{1}{U}, {T}: Target creature doesn't untap during its controller's next untap step.
{2}{B}, {T}: Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",uncommon,Surveil,,Creature,"Human, Wizard"
176,Hypothesizzle,"R, U",5.0,{3}{U}{R},,,,"Draw two cards. Then you may discard a nonland card. When you do, Hypothesizzle deals 4 damage to target creature.",common,,,Instant,
177,Ionize,"R, U",3.0,{1}{U}{R},,,,Counter target spell. Ionize deals 2 damage to that spell's controller.,rare,,,Instant,
178,"Izoni, Thousand-Eyed","B, G",6.0,{2}{B}{B}{G}{G},2.0,3.0,,"Undergrowth — When Izoni, Thousand-Eyed enters the battlefield, create a 1/1 black and green Insect creature token for each creature card in your graveyard.
{B}{G}, Sacrifice another creature: You gain 1 life and draw a card.",rare,Undergrowth,Legendary,Creature,"Elf, Shaman"
179,Join Shields,"G, W",5.0,{3}{G}{W},,,,"Untap all creatures you control. They gain hexproof and indestructible until end of turn. (They can't be the targets of spells or abilities your opponents control. Damage and effects that say ""destroy"" don't destroy them.)",uncommon,,,Instant,
180,Justice Strike,"R, W",2.0,{R}{W},,,,Target creature deals damage to itself equal to its power.,uncommon,,,Instant,
181,Knight of Autumn,"G, W",3.0,{1}{G}{W},2.0,1.0,,"When Knight of Autumn enters the battlefield, choose one —
• Put two +1/+1 counters on Knight of Autumn.
• Destroy target artifact or enchantment.
• You gain 4 life.",rare,,,Creature,"Dryad, Knight"
182,"Lazav, the Multifarious","B, U",2.0,{U}{B},1.0,3.0,,"When Lazav, the Multifarious enters the battlefield, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{X}: Lazav, the Multifarious becomes a copy of target creature card in your graveyard with mana value X, except its name is Lazav, the Multifarious, it's legendary in addition to its other types, and it has this ability.",mythic,Surveil,Legendary,Creature,Shapeshifter
183,League Guildmage,"R, U",2.0,{U}{R},2.0,2.0,,"{3}{U}, {T}: Draw a card.
{X}{R}, {T}: Copy target instant or sorcery spell you control with mana value X. You may choose new targets for the copy.",uncommon,,,Creature,"Human, Wizard"
184,Ledev Champion,"G, W",3.0,{1}{G}{W},2.0,2.0,,"Whenever Ledev Champion attacks, you may tap any number of untapped creatures you control. Ledev Champion gets +1/+1 until end of turn for each creature tapped this way.
{3}{G}{W}: Create a 1/1 white Soldier creature token with lifelink.",uncommon,,,Creature,"Elf, Knight"
185,Legion Guildmage,"R, W",2.0,{R}{W},2.0,2.0,,"{5}{R}, {T}: Legion Guildmage deals 3 damage to each opponent.
{2}{W}, {T}: Tap another target creature.",uncommon,,,Creature,"Human, Wizard"
186,Mnemonic Betrayal,"B, U",3.0,{1}{U}{B},,,,"Exile all opponents' graveyards. You may cast spells from among those cards this turn, and you may spend mana as though it were mana of any type to cast those spells. At the beginning of the next end step, if any of those cards remain exiled, return them to their owners' graveyards.
Exile Mnemonic Betrayal.",mythic,,,Sorcery,
187,Molderhulk,"B, G",9.0,{7}{B}{G},6.0,6.0,,"Undergrowth — This spell costs {1} less to cast for each creature card in your graveyard.
When Molderhulk enters the battlefield, return target land card from your graveyard to the battlefield.",uncommon,Undergrowth,,Creature,"Fungus, Zombie"
188,Nightveil Predator,"B, U",4.0,{U}{U}{B}{B},3.0,3.0,,"Flying, deathtouch
Hexproof (This creature can't be the target of spells or abilities your opponents control.)",uncommon,"Deathtouch, Flying, Hexproof",,Creature,Vampire
189,"Niv-Mizzet, Parun","R, U",6.0,{U}{U}{U}{R}{R}{R},5.0,5.0,,"This spell can't be countered.
Flying
Whenever you draw a card, Niv-Mizzet, Parun deals 1 damage to any target.
Whenever a player casts an instant or sorcery spell, you draw a card.",rare,Flying,Legendary,Creature,"Dragon, Wizard"
190,Notion Rain,"B, U",3.0,{1}{U}{B},,,,"Surveil 2, then draw two cards. Notion Rain deals 2 damage to you. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",common,Surveil,,Sorcery,
191,Ochran Assassin,"B, G",3.0,{1}{B}{G},1.0,1.0,,"Deathtouch
All creatures able to block Ochran Assassin do so.",uncommon,Deathtouch,,Creature,"Elf, Assassin"
192,"Ral, Izzet Viceroy","R, U",5.0,{3}{U}{R},,,5.0,"[+1]: Look at the top two cards of your library. Put one of them into your hand and the other into your graveyard.
[−3]: Ral, Izzet Viceroy deals damage to target creature equal to the total number of instant and sorcery cards you own in exile and in your graveyard.
[−8]: You get an emblem with ""Whenever you cast an instant or sorcery spell, this emblem deals 4 damage to any target and you draw two cards.""",mythic,,Legendary,Planeswalker,Ral
193,Rhizome Lurcher,"B, G",4.0,{2}{B}{G},2.0,2.0,,Undergrowth — Rhizome Lurcher enters the battlefield with a number of +1/+1 counters on it equal to the number of creature cards in your graveyard.,common,Undergrowth,,Creature,"Fungus, Zombie"
194,Rosemane Centaur,"G, W",5.0,{3}{G}{W},4.0,4.0,,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Vigilance",common,"Convoke, Vigilance",,Creature,"Centaur, Soldier"
195,Skyknight Legionnaire,"R, W",3.0,{1}{R}{W},2.0,2.0,,"Flying, haste",common,"Flying, Haste",,Creature,"Human, Knight"
196,Sonic Assault,"R, U",3.0,{1}{U}{R},,,,"Tap target creature. Sonic Assault deals 2 damage to that creature's controller.
Jump-start (You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)",common,Jump-start,,Instant,
197,Sumala Woodshaper,"G, W",4.0,{2}{G}{W},2.0,1.0,,"When Sumala Woodshaper enters the battlefield, look at the top four cards of your library. You may reveal a creature or enchantment card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",common,,,Creature,"Elf, Druid"
198,Swarm Guildmage,"B, G",2.0,{B}{G},2.0,2.0,,"{4}{B}, {T}: Creatures you control get +1/+0 and gain menace until end of turn. (They can't be blocked except by two or more creatures.)
{1}{G}, {T}: You gain 2 life.",uncommon,,,Creature,"Elf, Shaman"
199,Swathcutter Giant,"R, W",6.0,{4}{R}{W},5.0,5.0,,"Vigilance
Whenever Swathcutter Giant attacks, it deals 1 damage to each creature defending player controls.",uncommon,Vigilance,,Creature,"Giant, Soldier"
200,Swiftblade Vindicator,"R, W",2.0,{R}{W},1.0,1.0,,"Double strike, vigilance, trample",rare,"Double strike, Trample, Vigilance",,Creature,"Human, Soldier"
201,"Tajic, Legion's Edge","R, W",3.0,{1}{R}{W},3.0,2.0,,"Haste
Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)
Prevent all noncombat damage that would be dealt to other creatures you control.
{R}{W}: Tajic, Legion's Edge gains first strike until end of turn.",rare,"Haste, Mentor",Legendary,Creature,"Human, Soldier"
202,Thief of Sanity,"B, U",3.0,{1}{U}{B},2.0,2.0,,"Flying
Whenever Thief of Sanity deals combat damage to a player, look at the top three cards of that player's library, exile one of them face down, then put the rest into their graveyard. You may look at and cast that card for as long as it remains exiled, and you may spend mana as though it were mana of any type to cast that spell.",rare,Flying,,Creature,Specter
203,Thought Erasure,"B, U",2.0,{U}{B},,,,"Target opponent reveals their hand. You choose a nonland card from it. That player discards that card.
Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",uncommon,Surveil,,Sorcery,
204,Thousand-Year Storm,"R, U",6.0,{4}{U}{R},,,,"Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may choose new targets for the copies.",mythic,,,Enchantment,
205,Trostani Discordant,"G, W",5.0,{3}{G}{W},1.0,4.0,,"Other creatures you control get +1/+1.
When Trostani Discordant enters the battlefield, create two 1/1 white Soldier creature tokens with lifelink.
At the beginning of your end step, each player gains control of all creatures they own.",mythic,,Legendary,Creature,Dryad
206,Truefire Captain,"R, W",4.0,{R}{R}{W}{W},4.0,3.0,,"Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)
Whenever Truefire Captain is dealt damage, it deals that much damage to target player.",uncommon,Mentor,,Creature,"Human, Knight"
207,Undercity Uprising,"B, G",4.0,{2}{B}{G},,,,Creatures you control gain deathtouch until end of turn. Then target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),common,Fight,,Sorcery,
208,Underrealm Lich,"B, G",5.0,{3}{B}{G},4.0,3.0,,"If you would draw a card, instead look at the top three cards of your library, then put one into your hand and the rest into your graveyard.
Pay 4 life: Underrealm Lich gains indestructible until end of turn. Tap it.",mythic,,,Creature,"Zombie, Elf, Shaman"
209,Unmoored Ego,"B, U",3.0,{1}{U}{B},,,,"Choose a card name. Search target opponent's graveyard, hand, and library for up to four cards with that name and exile them. That player shuffles, then draws a card for each card exiled from their hand this way.",rare,,,Sorcery,
210,"Vraska, Golgari Queen","B, G",4.0,{2}{B}{G},,,4.0,"[+2]: You may sacrifice another permanent. If you do, you gain 1 life and draw a card.
[−3]: Destroy target nonland permanent with mana value 3 or less.
[−9]: You get an emblem with ""Whenever a creature you control deals combat damage to a player, that player loses the game.""",mythic,,Legendary,Planeswalker,Vraska
211,Wee Dragonauts,"R, U",3.0,{1}{U}{R},1.0,3.0,,"Flying
Whenever you cast an instant or sorcery spell, Wee Dragonauts gets +2/+0 until end of turn.",uncommon,Flying,,Creature,"Faerie, Wizard"
212,Fresh-Faced Recruit,"R, W",2.0,{1}{R/W},2.0,1.0,,"As long as it's your turn, Fresh-Faced Recruit has first strike.",common,,,Creature,"Human, Soldier"
213,Piston-Fist Cyclops,"R, U",3.0,{1}{U/R}{U/R},4.0,3.0,,"Defender
As long as you've cast an instant or sorcery spell this turn, Piston-Fist Cyclops can attack as though it didn't have defender.",common,Defender,,Creature,Cyclops
214,Pitiless Gorgon,"B, G",3.0,{1}{B/G}{B/G},2.0,2.0,,Deathtouch,common,Deathtouch,,Creature,Gorgon
215,Vernadi Shieldmate,"G, W",2.0,{1}{G/W},2.0,2.0,,Vigilance,common,Vigilance,,Creature,"Human, Soldier"
216,Whisper Agent,"B, U",3.0,{1}{U/B}{U/B},3.0,2.0,,"Flash
When Whisper Agent enters the battlefield, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",common,"Flash, Surveil",,Creature,"Human, Rogue"
217,Assure,"W, G",8.0,{G/W}{G/W},,,,Put a +1/+1 counter on target creature. That creature gains indestructible until end of turn.,rare,,,Instant,
218,Assemble,"W, G",8.0,{4}{G}{W},,,,Create three 2/2 green and white Elf Knight creature tokens with vigilance.,rare,,,Instant,
219,Connive,"U, B",9.0,{2}{U/B}{U/B},,,,Gain control of target creature with power 2 or less.,rare,,,Sorcery,
220,Concoct,"U, B",9.0,{3}{U}{B},,,,"Surveil 3, then return a creature card from your graveyard to the battlefield.",rare,Surveil,,Sorcery,
221,Discovery,"U, B",7.0,{1}{U/B},,,,"Surveil 2, then draw a card. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",uncommon,Surveil,,Sorcery,
222,Dispersal,"U, B",7.0,{3}{U}{B},,,,"Each opponent returns a nonland permanent they control with the highest mana value among permanents they control to its owner's hand, then discards a card.",uncommon,,,Instant,
223,Expansion,"U, R",6.0,{U/R}{U/R},,,,Copy target instant or sorcery spell with mana value 4 or less. You may choose new targets for the copy.,rare,,,Instant,
224,Find,"B, G",8.0,{B/G}{B/G},,,,Return up to two target creature cards from your graveyard to your hand.,rare,,,Sorcery,
225,Finality,"B, G",8.0,{4}{B}{G},,,,You may put two +1/+1 counters on a creature you control. Then all creatures get -4/-4 until end of turn.,rare,,,Sorcery,
226,Flower,"W, G",7.0,{G/W},,,,"Search your library for a basic Forest or Plains card, reveal it, put it into your hand, then shuffle.",uncommon,,,Sorcery,
227,Flourish,"W, G",7.0,{4}{G}{W},,,,Creatures you control get +2/+2 until end of turn.,uncommon,,,Sorcery,
228,Integrity,"W, R",5.0,{R/W},,,,Target creature gets +2/+2 until end of turn.,uncommon,,,Instant,
229,Intervention,"W, R",5.0,{2}{R}{W},,,,Intervention deals 3 damage to any target and you gain 3 life.,uncommon,,,Instant,
230,Invert,"U, R",7.0,{U/R},,,,Switch the power and toughness of each of up to two target creatures until end of turn.,uncommon,,,Instant,
231,Invent,"U, R",7.0,{4}{U}{R},,,,"Search your library for an instant card and/or a sorcery card, reveal them, put them into your hand, then shuffle.",uncommon,,,Instant,
232,Response,"W, R",7.0,{R/W}{R/W},,,,Response deals 5 damage to target attacking or blocking creature.,rare,,,Instant,
233,Resurgence,"W, R",7.0,{3}{R}{W},,,,"Creatures you control gain first strike and vigilance until end of turn. After this main phase, there is an additional combat phase followed by an additional main phase.",rare,,,Sorcery,
234,Status,"B, G",5.0,{B/G},,,,Target creature gets +1/+1 and gains deathtouch until end of turn.,uncommon,,,Instant,
235,Statue,"B, G",5.0,{2}{B}{G},,,,"Destroy target artifact, creature, or enchantment.",uncommon,,,Instant,
236,Boros Locket,C,3.0,{3},,,,"{T}: Add {R} or {W}.
{R/W}{R/W}{R/W}{R/W}, {T}, Sacrifice Boros Locket: Draw two cards.",common,,,Artifact,
237,Chromatic Lantern,C,3.0,{3},,,,"Lands you control have ""{T}: Add one mana of any color.""
{T}: Add one mana of any color.",rare,,,Artifact,
238,Dimir Locket,C,3.0,{3},,,,"{T}: Add {U} or {B}.
{U/B}{U/B}{U/B}{U/B}, {T}, Sacrifice Dimir Locket: Draw two cards.",common,,,Artifact,
239,Gatekeeper Gargoyle,C,6.0,{6},3.0,3.0,,"Flying
Gatekeeper Gargoyle enters the battlefield with a +1/+1 counter on it for each Gate you control.",uncommon,Flying,,"Artifact, Creature",Gargoyle
240,Glaive of the Guildpact,C,2.0,{2},,,,"Equipped creature gets +1/+0 for each Gate you control and has vigilance and menace. (A creature with menace can't be blocked except by two or more creatures.)
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact,Equipment
241,Golgari Locket,C,3.0,{3},,,,"{T}: Add {B} or {G}.
{B/G}{B/G}{B/G}{B/G}, {T}, Sacrifice Golgari Locket: Draw two cards.",common,,,Artifact,
242,Izzet Locket,C,3.0,{3},,,,"{T}: Add {U} or {R}.
{U/R}{U/R}{U/R}{U/R}, {T}, Sacrifice Izzet Locket: Draw two cards.",common,,,Artifact,
243,Rampaging Monument,C,4.0,{4},0.0,0.0,,"Trample
Rampaging Monument enters the battlefield with three +1/+1 counters on it.
Whenever you cast a multicolored spell, put a +1/+1 counter on Rampaging Monument.",uncommon,Trample,,"Artifact, Creature",Cleric
244,Selesnya Locket,C,3.0,{3},,,,"{T}: Add {G} or {W}.
{G/W}{G/W}{G/W}{G/W}, {T}, Sacrifice Selesnya Locket: Draw two cards.",common,,,Artifact,
245,Silent Dart,C,1.0,{1},,,,"{4}, {T}, Sacrifice Silent Dart: It deals 3 damage to target creature.",uncommon,,,Artifact,
246,Wand of Vertebrae,C,1.0,{1},,,,"{T}: Mill a card.
{2}, {T}, Exile Wand of Vertebrae: Shuffle up to five target cards from your graveyard into your library.",uncommon,Mill,,Artifact,
247,Boros Guildgate,L,0.0,,,,,"Boros Guildgate enters the battlefield tapped.
{T}: Add {R} or {W}.",common,,,Land,Gate
248,Dimir Guildgate,L,0.0,,,,,"Dimir Guildgate enters the battlefield tapped.
{T}: Add {U} or {B}.",common,,,Land,Gate
249,Gateway Plaza,L,0.0,,,,,"Gateway Plaza enters the battlefield tapped.
When Gateway Plaza enters the battlefield, sacrifice it unless you pay {1}.
{T}: Add one mana of any color.",common,,,Land,Gate
250,Golgari Guildgate,L,0.0,,,,,"Golgari Guildgate enters the battlefield tapped.
{T}: Add {B} or {G}.",common,,,Land,Gate
251,Guildmages' Forum,L,0.0,,,,,"{T}: Add {C}.
{1}, {T}: Add one mana of any color. If that mana is spent on a multicolored creature spell, that creature enters the battlefield with an additional +1/+1 counter on it.",rare,,,Land,
252,Izzet Guildgate,L,0.0,,,,,"Izzet Guildgate enters the battlefield tapped.
{T}: Add {U} or {R}.",common,,,Land,Gate
253,Overgrown Tomb,L,0.0,,,,,"({T}: Add {B} or {G}.)
As Overgrown Tomb enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",rare,,,Land,"Swamp, Forest"
254,Sacred Foundry,L,0.0,,,,,"({T}: Add {R} or {W}.)
As Sacred Foundry enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",rare,,,Land,"Mountain, Plains"
255,Selesnya Guildgate,L,0.0,,,,,"Selesnya Guildgate enters the battlefield tapped.
{T}: Add {G} or {W}.",common,,,Land,Gate
256,Steam Vents,L,0.0,,,,,"({T}: Add {U} or {R}.)
As Steam Vents enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",rare,,,Land,"Island, Mountain"
257,Temple Garden,L,0.0,,,,,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",rare,,,Land,"Forest, Plains"
258,Watery Grave,L,0.0,,,,,"({T}: Add {U} or {B}.)
As Watery Grave enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",rare,,,Land,"Island, Swamp"
259,"Ral, Caller of Storms","R, U",6.0,{4}{U}{R},,,4.0,"[+1]: Draw a card.
[−2]: Ral, Caller of Storms deals 3 damage divided as you choose among one, two, or three targets.
[−7]: Draw seven cards. Ral, Caller of Storms deals 7 damage to each creature your opponents control.",mythic,,Legendary,Planeswalker,Ral
260,Ral's Dispersal,U,5.0,{3}{U}{U},,,,"Return target creature to its owner's hand. You may search your library and/or graveyard for a card named Ral, Caller of Storms, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Instant,
261,Precision Bolt,R,3.0,{2}{R},,,,Precision Bolt deals 3 damage to any target.,common,,,Sorcery,
262,Ral's Staticaster,"R, U",4.0,{2}{U}{R},3.0,3.0,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Whenever Ral's Staticaster attacks, if you control a Ral planeswalker, Ral's Staticaster gets +1/+0 for each card in your hand until end of turn.",uncommon,Trample,,Creature,"Viashino, Wizard"
263,"Vraska, Regal Gorgon","B, G",7.0,{5}{B}{G},,,5.0,"[+2]: Put a +1/+1 counter on up to one target creature. That creature gains menace until end of turn.
[−3]: Destroy target creature.
[−10]: For each creature card in your graveyard, put a +1/+1 counter on each creature you control.",mythic,,Legendary,Planeswalker,Vraska
264,Kraul Raider,B,3.0,{2}{B},2.0,3.0,,Menace (This creature can't be blocked except by two or more creatures.),common,Menace,,Creature,"Insect, Warrior"
265,Attendant of Vraska,"B, G",3.0,{1}{B}{G},3.0,3.0,,"When Attendant of Vraska dies, if you control a Vraska planeswalker, you gain life equal to Attendant of Vraska's power.",uncommon,,,Creature,"Zombie, Soldier"
266,Vraska's Stoneglare,"B, G",6.0,{4}{B}{G},,,,"Destroy target creature. You gain life equal to its toughness. You may search your library and/or graveyard for a card named Vraska, Regal Gorgon, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Sorcery,
