,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
134,Vile Aggregate,C,3.0,{2}{R},,5.0,,"Devoid (This card has no color.)
Vile Aggregate's power is equal to the number of colorless creatures you control.
Trample
Ingest (Whenever this creature deals combat damage to a player, that player exiles the top card of their library.)",uncommon,"Devoid, Ingest, Trample",,Creature,"Eldrazi, Drone"
135,Akoum Firebird,R,4.0,{2}{R}{R},3.0,3.0,,"Flying, haste
Akoum Firebird attacks each combat if able.
Landfall — Whenever a land enters the battlefield under your control, you may pay {4}{R}{R}. If you do, return Akoum Firebird from your graveyard to the battlefield.",mythic,"Flying, Haste, Landfall",,Creature,Phoenix
136,Akoum Hellkite,R,6.0,{4}{R}{R},4.0,4.0,,"Flying
Landfall — Whenever a land enters the battlefield under your control, Akoum Hellkite deals 1 damage to any target. If that land is a Mountain, Akoum Hellkite deals 2 damage instead.",rare,"Flying, Landfall",,Creature,Dragon
137,Akoum Stonewaker,R,2.0,{1}{R},2.0,1.0,,"Landfall — Whenever a land enters the battlefield under your control, you may pay {2}{R}. If you do, create a 3/1 red Elemental creature token with trample and haste. Exile that token at the beginning of the next end step.",uncommon,Landfall,,Creature,"Human, Shaman"
138,Belligerent Whiptail,R,4.0,{3}{R},4.0,2.0,,"Landfall — Whenever a land enters the battlefield under your control, Belligerent Whiptail gains first strike until end of turn.",common,Landfall,,Creature,Wurm
139,Boiling Earth,R,2.0,{1}{R},,,,"Boiling Earth deals 1 damage to each creature your opponents control.
Awaken 4—{6}{R} (If you cast this spell for {6}{R}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",common,Awaken,,Sorcery,
140,Chasm Guide,R,4.0,{3}{R},3.0,2.0,,"Rally — Whenever Chasm Guide or another Ally enters the battlefield under your control, creatures you control gain haste until end of turn.",uncommon,Rally,,Creature,"Goblin, Scout, Ally"
141,Dragonmaster Outcast,R,1.0,{R},1.0,1.0,,"At the beginning of your upkeep, if you control six or more lands, create a 5/5 red Dragon creature token with flying.",mythic,,,Creature,"Human, Shaman"
142,Firemantle Mage,R,3.0,{2}{R},2.0,2.0,,"Rally — Whenever Firemantle Mage or another Ally enters the battlefield under your control, creatures you control gain menace until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",uncommon,Rally,,Creature,"Human, Shaman, Ally"
143,Goblin War Paint,R,2.0,{1}{R},,,,"Enchant creature
Enchanted creature gets +2/+2 and has haste.",common,Enchant,,Enchantment,Aura
144,Lavastep Raider,R,1.0,{R},1.0,2.0,,{2}{R}: Lavastep Raider gets +2/+0 until end of turn.,common,,,Creature,"Goblin, Warrior"
145,Makindi Sliderunner,R,2.0,{1}{R},2.0,1.0,,"Trample
Landfall — Whenever a land enters the battlefield under your control, Makindi Sliderunner gets +1/+1 until end of turn.",common,"Landfall, Trample",,Creature,Beast
146,Ondu Champion,R,4.0,{2}{R}{R},4.0,3.0,,"Rally — Whenever Ondu Champion or another Ally enters the battlefield under your control, creatures you control gain trample until end of turn.",common,Rally,,Creature,"Minotaur, Warrior, Ally"
147,Outnumber,R,1.0,{R},,,,Outnumber deals damage to target creature equal to the number of creatures you control.,common,,,Instant,
148,Radiant Flames,R,3.0,{2}{R},,,,"Converge — Radiant Flames deals X damage to each creature, where X is the number of colors of mana spent to cast this spell.",rare,Converge,,Sorcery,
149,Reckless Cohort,R,2.0,{1}{R},2.0,2.0,,Reckless Cohort attacks each combat if able unless you control another Ally.,common,,,Creature,"Human, Warrior, Ally"
150,Retreat to Valakut,R,3.0,{2}{R},,,,"Landfall — Whenever a land enters the battlefield under your control, choose one —
• Target creature gets +2/+0 until end of turn.
• Target creature can't block this turn.",uncommon,Landfall,,Enchantment,
151,Shatterskull Recruit,R,5.0,{3}{R}{R},4.0,4.0,,Menace (This creature can't be blocked except by two or more creatures.),common,Menace,,Creature,"Giant, Warrior, Ally"
152,Stonefury,R,5.0,{3}{R}{R},,,,Stonefury deals damage to target creature equal to the number of lands you control.,common,,,Instant,
153,Sure Strike,R,2.0,{1}{R},,,,Target creature gets +3/+0 and gains first strike until end of turn.,common,,,Instant,
154,Tunneling Geopede,R,3.0,{2}{R},3.0,2.0,,"Landfall — Whenever a land enters the battlefield under your control, Tunneling Geopede deals 1 damage to each opponent.",uncommon,Landfall,,Creature,Insect
155,Valakut Invoker,R,3.0,{2}{R},2.0,3.0,,{8}: Valakut Invoker deals 3 damage to any target.,common,,,Creature,"Human, Shaman"
156,Valakut Predator,R,3.0,{2}{R},2.0,2.0,,"Landfall — Whenever a land enters the battlefield under your control, Valakut Predator gets +2/+2 until end of turn.",common,Landfall,,Creature,Elemental
157,Volcanic Upheaval,R,4.0,{3}{R},,,,Destroy target land.,common,,,Instant,
158,"Zada, Hedron Grinder",R,4.0,{3}{R},3.0,3.0,,"Whenever you cast an instant or sorcery spell that targets only Zada, Hedron Grinder, copy that spell for each other creature you control that the spell could target. Each copy targets a different one of those creatures.",rare,,Legendary,Creature,"Goblin, Ally"
159,Blisterpod,C,1.0,{G},1.0,1.0,,"Devoid (This card has no color.)
When Blisterpod dies, create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}.""",common,Devoid,,Creature,"Eldrazi, Drone"
160,Brood Monitor,C,6.0,{4}{G}{G},3.0,3.0,,"Devoid (This card has no color.)
When Brood Monitor enters the battlefield, create three 1/1 colorless Eldrazi Scion creature tokens. They have ""Sacrifice this creature: Add {C}.""",uncommon,Devoid,,Creature,"Eldrazi, Drone"
161,Call the Scions,C,3.0,{2}{G},,,,"Devoid (This card has no color.)
Create two 1/1 colorless Eldrazi Scion creature tokens. They have ""Sacrifice this creature: Add {C}.""",common,Devoid,,Sorcery,
162,Eyeless Watcher,C,4.0,{3}{G},1.0,1.0,,"Devoid (This card has no color.)
When Eyeless Watcher enters the battlefield, create two 1/1 colorless Eldrazi Scion creature tokens. They have ""Sacrifice this creature: Add {C}.""",common,Devoid,,Creature,"Eldrazi, Drone"
163,From Beyond,C,4.0,{3}{G},,,,"Devoid (This card has no color.)
At the beginning of your upkeep, create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}.""
{1}{G}, Sacrifice From Beyond: Search your library for an Eldrazi card, reveal it, put it into your hand, then shuffle.",rare,Devoid,,Enchantment,
164,Unnatural Aggression,C,3.0,{2}{G},,,,"Devoid (This card has no color.)
Target creature you control fights target creature an opponent controls. If the creature an opponent controls would die this turn, exile it instead.",common,"Devoid, Fight",,Instant,
165,Void Attendant,C,3.0,{2}{G},2.0,3.0,,"Devoid (This card has no color.)
{1}{G}, Put a card an opponent owns from exile into that player's graveyard: Create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}.""",uncommon,Devoid,,Creature,"Eldrazi, Processor"
166,Beastcaller Savant,G,2.0,{1}{G},1.0,1.0,,"Haste
{T}: Add one mana of any color. Spend this mana only to cast a creature spell.",rare,Haste,,Creature,"Elf, Shaman, Ally"
167,Broodhunter Wurm,G,4.0,{3}{G},4.0,3.0,,,common,,,Creature,Wurm
168,Earthen Arms,G,2.0,{1}{G},,,,"Put two +1/+1 counters on target permanent.
Awaken 4—{6}{G} (If you cast this spell for {6}{G}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",common,Awaken,,Sorcery,
169,Giant Mantis,G,4.0,{3}{G},2.0,4.0,,Reach (This creature can block creatures with flying.),common,Reach,,Creature,Insect
170,Greenwarden of Murasa,G,6.0,{4}{G}{G},5.0,4.0,,"When Greenwarden of Murasa enters the battlefield, you may return target card from your graveyard to your hand.
When Greenwarden of Murasa dies, you may exile it. If you do, return target card from your graveyard to your hand.",mythic,,,Creature,Elemental
171,Infuse with the Elements,G,4.0,{3}{G},,,,"Converge — Put X +1/+1 counters on target creature, where X is the number of colors of mana spent to cast this spell. That creature gains trample until end of turn.",uncommon,Converge,,Instant,
172,Jaddi Offshoot,G,1.0,{G},0.0,3.0,,"Defender
Landfall — Whenever a land enters the battlefield under your control, you gain 1 life.",uncommon,"Defender, Landfall",,Creature,Plant
173,Lifespring Druid,G,3.0,{2}{G},2.0,1.0,,{T}: Add one mana of any color.,common,,,Creature,"Elf, Druid"
174,Murasa Ranger,G,4.0,{3}{G},3.0,3.0,,"Landfall — Whenever a land enters the battlefield under your control, you may pay {3}{G}. If you do, put two +1/+1 counters on Murasa Ranger.",uncommon,Landfall,,Creature,"Human, Warrior, Ranger"
175,Natural Connection,G,3.0,{2}{G},,,,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",common,,,Instant,
176,Nissa's Renewal,G,6.0,{5}{G},,,,"Search your library for up to three basic land cards, put them onto the battlefield tapped, then shuffle. You gain 7 life.",rare,,,Sorcery,
177,Oran-Rief Hydra,G,6.0,{4}{G}{G},5.0,5.0,,"Trample
Landfall — Whenever a land enters the battlefield under your control, put a +1/+1 counter on Oran-Rief Hydra. If that land is a Forest, put two +1/+1 counters on Oran-Rief Hydra instead.",rare,"Landfall, Trample",,Creature,Hydra
178,Oran-Rief Invoker,G,2.0,{1}{G},2.0,2.0,,{8}: Oran-Rief Invoker gets +5/+5 and gains trample until end of turn.,common,,,Creature,"Human, Shaman"
179,Plated Crusher,G,7.0,{4}{G}{G}{G},7.0,6.0,,"Trample
Hexproof (This creature can't be the target of spells or abilities your opponents control.)",uncommon,"Hexproof, Trample",,Creature,Beast
180,Plummet,G,2.0,{1}{G},,,,Destroy target creature with flying.,common,,,Instant,
181,Reclaiming Vines,G,4.0,{2}{G}{G},,,,"Destroy target artifact, enchantment, or land.",common,,,Sorcery,
182,Retreat to Kazandu,G,3.0,{2}{G},,,,"Landfall — Whenever a land enters the battlefield under your control, choose one —
• Put a +1/+1 counter on target creature.
• You gain 2 life.",uncommon,Landfall,,Enchantment,
183,Rot Shambler,G,2.0,{1}{G},1.0,1.0,,"Whenever another creature you control dies, put a +1/+1 counter on Rot Shambler.",uncommon,,,Creature,Fungus
184,Scythe Leopard,G,1.0,{G},1.0,1.0,,"Landfall — Whenever a land enters the battlefield under your control, Scythe Leopard gets +1/+1 until end of turn.",uncommon,Landfall,,Creature,Cat
185,Seek the Wilds,G,2.0,{1}{G},,,,Look at the top four cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in any order.,common,,,Sorcery,
186,Snapping Gnarlid,G,2.0,{1}{G},2.0,2.0,,"Landfall — Whenever a land enters the battlefield under your control, Snapping Gnarlid gets +1/+1 until end of turn.",common,Landfall,,Creature,Beast
187,Swell of Growth,G,2.0,{1}{G},,,,Target creature gets +2/+2 until end of turn. You may put a land card from your hand onto the battlefield.,common,,,Instant,
188,Sylvan Scrying,G,2.0,{1}{G},,,,"Search your library for a land card, reveal it, put it into your hand, then shuffle.",uncommon,,,Sorcery,
189,Tajuru Beastmaster,G,6.0,{5}{G},5.0,5.0,,"Rally — Whenever Tajuru Beastmaster or another Ally enters the battlefield under your control, creatures you control get +1/+1 until end of turn.",common,Rally,,Creature,"Elf, Warrior, Ally"
190,Tajuru Stalwart,G,3.0,{2}{G},0.0,1.0,,Converge — Tajuru Stalwart enters the battlefield with a +1/+1 counter on it for each color of mana spent to cast it.,common,Converge,,Creature,"Elf, Scout, Ally"
191,Tajuru Warcaller,G,5.0,{3}{G}{G},2.0,1.0,,"Rally — Whenever Tajuru Warcaller or another Ally enters the battlefield under your control, creatures you control get +2/+2 until end of turn.",uncommon,Rally,,Creature,"Elf, Warrior, Ally"
192,Territorial Baloth,G,5.0,{4}{G},4.0,4.0,,"Landfall — Whenever a land enters the battlefield under your control, Territorial Baloth gets +2/+2 until end of turn.",common,Landfall,,Creature,Beast
193,Undergrowth Champion,G,3.0,{1}{G}{G},2.0,2.0,,"If damage would be dealt to Undergrowth Champion while it has a +1/+1 counter on it, prevent that damage and remove a +1/+1 counter from Undergrowth Champion.
Landfall — Whenever a land enters the battlefield under your control, put a +1/+1 counter on Undergrowth Champion.",mythic,Landfall,,Creature,Elemental
194,Woodland Wanderer,G,4.0,{3}{G},2.0,2.0,,"Vigilance, trample
Converge — Woodland Wanderer enters the battlefield with a +1/+1 counter on it for each color of mana spent to cast it.",rare,"Converge, Trample, Vigilance",,Creature,Elemental
195,Brood Butcher,C,5.0,{3}{B}{G},3.0,3.0,,"Devoid (This card has no color.)
When Brood Butcher enters the battlefield, create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}.""
{B}{G}, Sacrifice a creature: Target creature gets -2/-2 until end of turn.",rare,Devoid,,Creature,"Eldrazi, Drone"
196,Brutal Expulsion,C,4.0,{2}{U}{R},,,,"Devoid (This card has no color.)
Choose one or both —
• Return target spell or creature to its owner's hand.
• Brutal Expulsion deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",rare,Devoid,,Instant,
197,Catacomb Sifter,C,3.0,{1}{B}{G},2.0,3.0,,"Devoid (This card has no color.)
When Catacomb Sifter enters the battlefield, create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}.""
Whenever another creature you control dies, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)",uncommon,"Devoid, Scry",,Creature,"Eldrazi, Drone"
198,Dust Stalker,C,4.0,{2}{B}{R},5.0,3.0,,"Devoid (This card has no color.)
Haste
At the beginning of each end step, if you control no other colorless creatures, return Dust Stalker to its owner's hand.",rare,"Devoid, Haste",,Creature,Eldrazi
199,Fathom Feeder,C,2.0,{U}{B},1.0,1.0,,"Devoid (This card has no color.)
Deathtouch
Ingest (Whenever this creature deals combat damage to a player, that player exiles the top card of their library.)
{3}{U}{B}: Draw a card. Each opponent exiles the top card of their library.",rare,"Deathtouch, Devoid, Ingest",,Creature,"Eldrazi, Drone"
200,Forerunner of Slaughter,C,2.0,{B}{R},3.0,2.0,,"Devoid (This card has no color.)
{1}: Target colorless creature gains haste until end of turn.",uncommon,Devoid,,Creature,"Eldrazi, Drone"
201,Herald of Kozilek,C,3.0,{1}{U}{R},2.0,4.0,,"Devoid (This card has no color.)
Colorless spells you cast cost {1} less to cast.",uncommon,Devoid,,Creature,"Eldrazi, Drone"
202,Sire of Stagnation,C,6.0,{4}{U}{B},5.0,7.0,,"Devoid (This card has no color.)
Whenever a land enters the battlefield under an opponent's control, that player exiles the top two cards of their library and you draw two cards.",mythic,Devoid,,Creature,Eldrazi
203,Ulamog's Nullifier,C,4.0,{2}{U}{B},2.0,3.0,,"Devoid (This card has no color.)
Flash
Flying
When Ulamog's Nullifier enters the battlefield, you may put two cards your opponents own from exile into their owners' graveyards. If you do, counter target spell.",uncommon,"Devoid, Flash, Flying",,Creature,"Eldrazi, Processor"
204,Angelic Captain,"R, W",5.0,{3}{R}{W},4.0,3.0,,"Flying
Whenever Angelic Captain attacks, it gets +1/+1 until end of turn for each other attacking Ally.",rare,Flying,,Creature,"Angel, Ally"
205,Bring to Light,"G, U",5.0,{3}{G}{U},,,,"Converge — Search your library for a creature, instant, or sorcery card with mana value less than or equal to the number of colors of mana spent to cast this spell, exile that card, then shuffle. You may cast that card without paying its mana cost.",rare,Converge,,Sorcery,
206,Drana's Emissary,"B, W",3.0,{1}{W}{B},2.0,2.0,,"Flying
At the beginning of your upkeep, each opponent loses 1 life and you gain 1 life.",uncommon,Flying,,Creature,"Vampire, Cleric, Ally"
207,Grove Rumbler,"G, R",4.0,{2}{R}{G},3.0,3.0,,"Trample
Landfall — Whenever a land enters the battlefield under your control, Grove Rumbler gets +2/+2 until end of turn.",uncommon,"Landfall, Trample",,Creature,Elemental
208,Grovetender Druids,"G, W",4.0,{2}{G}{W},3.0,3.0,,"Rally — Whenever Grovetender Druids or another Ally enters the battlefield under your control, you may pay {1}. If you do, create a 1/1 green Plant creature token.",uncommon,Rally,,Creature,"Elf, Druid, Ally"
209,"Kiora, Master of the Depths","G, U",4.0,{2}{G}{U},,,4.0,"[+1]: Untap up to one target creature and up to one target land.
[−2]: Reveal the top four cards of your library. You may put a creature card and/or a land card from among them into your hand. Put the rest into your graveyard.
[−8]: You get an emblem with ""Whenever a creature enters the battlefield under your control, you may have it fight target creature."" Then create three 8/8 blue Octopus creature tokens.",mythic,Fight,Legendary,Planeswalker,Kiora
210,March from the Tomb,"B, W",5.0,{3}{W}{B},,,,Return any number of target Ally creature cards with total mana value 8 or less from your graveyard to the battlefield.,rare,,,Sorcery,
211,"Munda, Ambush Leader","R, W",4.0,{2}{R}{W},3.0,4.0,,"Haste
Rally — Whenever Munda, Ambush Leader or another Ally enters the battlefield under your control, you may look at the top four cards of your library. If you do, reveal any number of Ally cards from among them, then put those cards on top of your library in any order and the rest on the bottom in any order.",rare,"Haste, Rally",Legendary,Creature,"Kor, Ally"
212,"Noyan Dar, Roil Shaper","U, W",5.0,{3}{W}{U},4.0,4.0,,"Whenever you cast an instant or sorcery spell, you may put three +1/+1 counters on target land you control. If you do, that land becomes a 0/0 Elemental creature with haste that's still a land.",rare,,Legendary,Creature,"Merfolk, Ally"
213,"Omnath, Locus of Rage","G, R",7.0,{3}{R}{R}{G}{G},5.0,5.0,,"Landfall — Whenever a land enters the battlefield under your control, create a 5/5 red and green Elemental creature token.
Whenever Omnath, Locus of Rage or another Elemental you control dies, Omnath deals 3 damage to any target.",mythic,Landfall,Legendary,Creature,Elemental
214,Resolute Blademaster,"R, W",5.0,{3}{R}{W},2.0,2.0,,"Rally — Whenever Resolute Blademaster or another Ally enters the battlefield under your control, creatures you control gain double strike until end of turn.",uncommon,Rally,,Creature,"Human, Soldier, Ally"
215,Roil Spout,"U, W",3.0,{1}{W}{U},,,,"Put target creature on top of its owner's library.
Awaken 4—{4}{W}{U} (If you cast this spell for {4}{W}{U}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",uncommon,Awaken,,Sorcery,
216,Veteran Warleader,"G, W",3.0,{1}{G}{W},,,,"Veteran Warleader's power and toughness are each equal to the number of creatures you control.
Tap another untapped Ally you control: Veteran Warleader gains your choice of first strike, vigilance, or trample until end of turn.",rare,,,Creature,"Human, Soldier, Ally"
217,Aligned Hedron Network,C,4.0,{4},,,,"When Aligned Hedron Network enters the battlefield, exile all creatures with power 5 or greater until Aligned Hedron Network leaves the battlefield. (Those creatures return under their owners' control.)",rare,,,Artifact,
218,Hedron Archive,C,4.0,{4},,,,"{T}: Add {C}{C}.
{2}, {T}, Sacrifice Hedron Archive: Draw two cards.",uncommon,,,Artifact,
219,Hedron Blade,C,1.0,{1},,,,"Equipped creature gets +1/+1.
Whenever equipped creature becomes blocked by one or more colorless creatures, it gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
220,Pathway Arrows,C,1.0,{1},,,,"Equipped creature has ""{2}, {T}: This creature deals 1 damage to target creature. If a colorless creature is dealt damage this way, tap it.""
Equip {2}",uncommon,Equip,,Artifact,Equipment
221,Pilgrim's Eye,C,3.0,{3},1.0,1.0,,"Flying
When Pilgrim's Eye enters the battlefield, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.",uncommon,Flying,,"Artifact, Creature",Thopter
222,Slab Hammer,C,2.0,{2},,,,"Whenever equipped creature attacks, you may return a land you control to its owner's hand. If you do, the creature gets +2/+2 until end of turn.
Equip {2}",uncommon,Equip,,Artifact,Equipment
223,Ally Encampment,L,0.0,,,,,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast an Ally spell.
{1}, {T}, Sacrifice Ally Encampment: Return target Ally you control to its owner's hand.",rare,,,Land,
224,Blighted Cataract,L,0.0,,,,,"{T}: Add {C}.
{5}{U}, {T}, Sacrifice Blighted Cataract: Draw two cards.",uncommon,,,Land,
225,Blighted Fen,L,0.0,,,,,"{T}: Add {C}.
{4}{B}, {T}, Sacrifice Blighted Fen: Target opponent sacrifices a creature.",uncommon,,,Land,
226,Blighted Gorge,L,0.0,,,,,"{T}: Add {C}.
{4}{R}, {T}, Sacrifice Blighted Gorge: It deals 2 damage to any target.",uncommon,,,Land,
227,Blighted Steppe,L,0.0,,,,,"{T}: Add {C}.
{3}{W}, {T}, Sacrifice Blighted Steppe: You gain 2 life for each creature you control.",uncommon,,,Land,
228,Blighted Woodland,L,0.0,,,,,"{T}: Add {C}.
{3}{G}, {T}, Sacrifice Blighted Woodland: Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",uncommon,,,Land,
229,Canopy Vista,L,0.0,,,,,"({T}: Add {G} or {W}.)
Canopy Vista enters the battlefield tapped unless you control two or more basic lands.",rare,,,Land,"Forest, Plains"
230,Cinder Glade,L,0.0,,,,,"({T}: Add {R} or {G}.)
Cinder Glade enters the battlefield tapped unless you control two or more basic lands.",rare,,,Land,"Mountain, Forest"
231,Evolving Wilds,L,0.0,,,,,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",common,,,Land,
232,Fertile Thicket,L,0.0,,,,,"Fertile Thicket enters the battlefield tapped.
When Fertile Thicket enters the battlefield, you may look at the top five cards of your library. If you do, reveal up to one basic land card from among them, then put that card on top of your library and the rest on the bottom in any order.
{T}: Add {G}.",common,,,Land,
233,Looming Spires,L,0.0,,,,,"Looming Spires enters the battlefield tapped.
When Looming Spires enters the battlefield, target creature gets +1/+1 and gains first strike until end of turn.
{T}: Add {R}.",common,,,Land,
234,Lumbering Falls,L,0.0,,,,,"Lumbering Falls enters the battlefield tapped.
{T}: Add {G} or {U}.
{2}{G}{U}: Lumbering Falls becomes a 3/3 green and blue Elemental creature with hexproof until end of turn. It's still a land.",rare,,,Land,
235,Mortuary Mire,L,0.0,,,,,"Mortuary Mire enters the battlefield tapped.
When Mortuary Mire enters the battlefield, you may put target creature card from your graveyard on top of your library.
{T}: Add {B}.",common,,,Land,
236,Prairie Stream,L,0.0,,,,,"({T}: Add {W} or {U}.)
Prairie Stream enters the battlefield tapped unless you control two or more basic lands.",rare,,,Land,"Plains, Island"
237,Sanctum of Ugin,L,0.0,,,,,"{T}: Add {C}.
Whenever you cast a colorless spell with mana value 7 or greater, you may sacrifice Sanctum of Ugin. If you do, search your library for a colorless creature card, reveal it, put it into your hand, then shuffle.",rare,,,Land,
238,Sandstone Bridge,L,0.0,,,,,"Sandstone Bridge enters the battlefield tapped.
When Sandstone Bridge enters the battlefield, target creature gets +1/+1 and gains vigilance until end of turn.
{T}: Add {W}.",common,,,Land,
239,Shambling Vent,L,0.0,,,,,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",rare,,,Land,
240,Shrine of the Forsaken Gods,L,0.0,,,,,"{T}: Add {C}.
{T}: Add {C}{C}. Spend this mana only to cast colorless spells. Activate only if you control seven or more lands.",rare,,,Land,
241,Skyline Cascade,L,0.0,,,,,"Skyline Cascade enters the battlefield tapped.
When Skyline Cascade enters the battlefield, target creature an opponent controls doesn't untap during its controller's next untap step.
{T}: Add {U}.",common,,,Land,
242,Smoldering Marsh,L,0.0,,,,,"({T}: Add {B} or {R}.)
Smoldering Marsh enters the battlefield tapped unless you control two or more basic lands.",rare,,,Land,"Swamp, Mountain"
243,Spawning Bed,L,0.0,,,,,"{T}: Add {C}.
{6}, {T}, Sacrifice Spawning Bed: Create three 1/1 colorless Eldrazi Scion creature tokens. They have ""Sacrifice this creature: Add {C}.""",uncommon,,,Land,
244,Sunken Hollow,L,0.0,,,,,"({T}: Add {U} or {B}.)
Sunken Hollow enters the battlefield tapped unless you control two or more basic lands.",rare,,,Land,"Island, Swamp"
